movie_id,title,director,year,runtime,genres,review
tt0050135,April Love,Henry Levin,1957,97,"Comedy,Drama,Musical","If you can imagine Mickey Mouse as a New York street pimp, or John Wayne as a Communist spy, then you might believe Pat Boone as a juvenile delinquent on his uncle's farm in Kentucky and you could conceivably enjoy this movie.<br /><br />This film is so stupid that it isn't even campy for a mid 1950s sexless love story. And the problem is that Hollywood made such a big deal about Pat Boone's refusal to kiss a woman not his wife on screen before its release that the audience knows he won't kiss Shirley Jones so you cannot build any anticipation for the ""screen consummation"" of their love. It's sort of like watching a western in which the cowboys don't have guns.<br /><br />The story is pointless. Even the title song is sung with pained enthusiasm.<br /><br />April Love belongs in the worst film bargain bin along with Ishtar and Plan 9 from Outer Space."
tt0062873,The Young Girls of Rochefort,Jacques Demy,1967,125,"Comedy,Drama,Musical","Before writing this review, I went back and reread the reviews of others. This movie was a particular disappointment to me, since it features two of my favorite dancers, Gene Kelly and George Chakiris, boasts a score by the often wonderous Michel LeGrand (""Wuthering Heights,"" ""Ice Station Zebra,"" ""The Thomas Crowne Affair""). The dancing was stilted, unmotivated and unoriginal, the songs forgettable, the story a joke. Even the costuming was not particularly flattering. Only the photography correctly captured the proper mood and spirit. I'm glad other people enjoyed ""The Young Girls of Rochefort,"" though I most certainly did not."
tt0067546,Pakeezah,Kamal Amrohi,1972,147,"Drama,Musical,Romance","This typically melodramatic Bollywood film has inexplicably become a favorite of Western critics. The script is ludicrous, the acting is over-the-top, and it looks cheesy. The only reasons for watching this soap opera are the wonderful songs sung by Mangeshkar and the curtain call of the legendary Meena Kumari. Watching the actress, who was ill during the filming and would drink herself to death at age 40 shortly after the film was released, has the same fascination as watching a train wreck. Her ex-husband, Amrohi, wrote and directed, but lacks the competency to execute either task well. Bollywood has produced far better films."
tt0075850,Cinderella 2000,Al Adamson,1977,89,"Fantasy,Musical,Sci-Fi","This film is roughly what it sounds like: a futuristic version of the Cinderella legend but with songs and (fairly tame) sex scenes! The film is not sure what it wants to be and pretty much ends up a mess. It's more expensive looking than most of director Al Adamson's films but it's not at the same budget level that viewers have come to expect from sci-fi films. The actors are pretty bad and unlike most Adamson films, there are no former big namers or B actors. Some of the music is OK but it's easy to see why Cinderella 2000 has been forgotten for so many years."
tt0078073,Perceval le Gallois,Éric Rohmer,1978,140,"Drama,Music,Romance","This movie deserves credit for its original approach. It combines elements of theater, film, and epic storytelling. Unfortunately, it falls flat on all levels. The films biggest weakness is it's unwillingness to commit to anything; it has camp, moralistic, and epic elements without ever committing to any of them. As for the story itself, Chretien de Troyes is spinning in his grave at this horrible adaptation which turns the lovable, unbearably innocent Percival into a most ungallant and rude churl.<br /><br />Most likely two types of people will see this, francophiles or Arthuriophiles. Speaking as one of the latter, I found the movie unwatchable and an incredibly shabby, disrespectful treatment of a beautiful story."
tt0084698,Smithereens,Susan Seidelman,1982,93,"Drama,Music","Susan Seidelman seems to have had a decent career with a few top notch credits under her belt. I'm certainly glad she bounced back from this film which seems to have its admirers. I'm not one of them.<br /><br />I've seen better acting in high school plays than I did in Smithereens. The plot such as it is involved young Susan Berman who is ambitious to make it in the world of music and is willing to do just about anything to get there. She even rejects the sincere advances of a young artist who is living out of his van off the East River played by Brad Rijn.<br /><br />Young Mr. Rijn contributes the worst performance in the film, in fact one of the worst acting jobs I've seen in a long time. No wonder he's not gone anywhere.<br /><br />I will say that Seidelman's eye for the camera is a good one in capturing the familiar East Village locations where the film was mostly shot. But her work with her live performers didn't measure up. I'm not sure she had that much raw material to work with.<br /><br />Look fast and you'll see a very young Christopher Noth before Law and Order and Sex in the City as a street hustler.<br /><br />If you like punk rock, you might sit through this for the soundtrack. I'll stick to Bing Crosby."
tt0084931,"Yes, Giorgio",Franklin J. Schaffner,1982,110,"Comedy,Musical,Romance","An attempt at crossover to appeal to those who don't appreciate opera, exploiting the fame of one of the greatest opera singers of all time, it fails badly. All that is desirable in this movie is the opera, and one can best find a recording of Pavarotti doing what he does best. The plot revolves around a romance with a doctor who heals his throat which has suddenly become troublesome. <br /><br />Only because it came out so long ago is it largely forgotten. Like most opera stars, Pavarotti is a decent actor and has stage presence aside from his singing talent, and nothing that he does in this movie negates that opinion. His culpability lies in not rejecting the horrid script. Perhaps because great operas can have silly stories he tolerated this one.<br /><br />Who knows, except those involved? Do we need to know? <br /><br />The plot is weak and trite. This movie is like trudging through cold mud to pick off a few juicy tidbits (the opera music) hanging above the mud. We have other ways in which to appreciate the great Pavarotti, and this one isn't one of them. Just get one of his many superb opera or vocal-concert recordings and recognize the master tenor where he is most suited.<br /><br />It would be one of IMDb's 100 Worst Films if more people remembered it and gave it some votes; it would fit neatly in a list including several efforts of singers, actors, models, and athletes to exploit their popularity through film. Very often it all goes badly wrong due to incompetent acting or a horrible script. Pavarotti would have been a decent actor had he not shown such a superb voice. However effective he is as an actor (opera requires it), not even Jimmy Stewart could have rescued this turkey of a script.<br /><br />I give it a polite 3 of 10 because someone may have become a fan of Pavarotti's singing and of opera because of this movie."
tt0085497,EPCOT Center: The Opening Celebration,Dwight Hemion,1982,50,"Comedy,Family,Music","Except for the Brady Variety Hour, this was some of the hokiest television I've seen in a while. The video production qualities weren't too bad, but the overall look and feel were unmistakeably early 80's. And Marie Osmond looks like she did battle with the Avon Lady.. and lost big time. WAY too much eyeliner.<br /><br />It was kind of embarrassing to watch veterans Danny Kaye and Eric Severeid take part in this. Even more interesting was watching Alex Haley talk about the African Pavillion in World Showcase that would be opening 'in about a year.'<br /><br />As of this writing it is 17 years later and it hasn't opened yet (Unless you count Disney's Animal Kingdom.) All in all though, for all the shortcomings, this still an interesting visual piece of Disney history."
tt0086619,Yentl,Barbra Streisand,1983,133,"Drama,Musical,Romance","Barbara Streisand directs and stars in this very Jewish story.<br /><br />To have a chance at obtaining an education, Babs enthusiastically disguises herself as a boy which isn't the most difficult thing to do since she already looks like a boy, anyway. At her new school she meets many male classmates who have no trouble at all in believing she's a guy.<br /><br />Don't miss the best of many moments of unintentional humor when Babs' male friend thinks she's a man, but pins 'him' to the ground, sits on top of 'him', and looks affectionately into 'his' eyes.... *snicker*.<br /><br />Mediocre film; splashy story about nothing particularly interesting."
tt0087171,Down on Us,Larry Buchanan,1984,117,"Biography,Drama,Music","Larry Buchanan. Yep, same guy who did ""Attack of the THE Eye Creatures"" and two (count 'em: TWO) conspiracy movies about Marilyn Monroe. He's to blame, here.<br /><br />Adding onto his ever-growing pile of folders left over from Oliver Stone's ""eh-I-grew-out-of-it"" conspiracy drawer, here's ""Down On Us (i.e.- ""Beyond the Doors"") which is the working definition of historical inaccuracy.<br /><br />Forget everything you THOUGHT you knew about Jimi Hendrix, Janis Joplin and Jim Morrison, says Big Lar', cuz this is the real deal! Y'see, the three big names in rock of the '60s were KILLED BY THE GOVERNMENT because they were subversives or counter-productive to Truth, Justice and the American Way, or sumpthin' like that there. I knew it all along.<br /><br />Anyway, three people (Chatman, Meryl, Wolf) who look eerily like their real life shadows (that is, if you completely close your eyes, turn your backs and walk five miles away from them) show that instead of their recorded deaths, the good old US of A put hits out on them! Yep, it's the truth!<br /><br />Man, I cannot believed I watched this movie. It's facts, when not stretching credibility to the snapping point, are ludicrous; the acting makes TV commercials look like high drama and if you honestly watch it through to the end, you deserve the ""twist"" ending. You really, really do; I swear. Genius.<br /><br />But like the man said: ""Rock and roll is dead - long live rock and roll.""<br /><br />Not this flick, though.<br /><br />No stars for ""Down on Us"". And that's the movie audience describing the film, by the way...."
tt0088915,A Chorus Line,Richard Attenborough,1985,118,"Drama,Music,Musical","I saw the original ""Chorus Line"" on Broadway God knows how many times and felt the passion, despair and joy come from this live experience in the theater. Michael Bennett knew he would have to re-imagine ""Chorus"" for the screen but could never figure out how to do it. If the man who came up with the show is stumped - that should answer your question. There are some shows that are simply made to be seen live - with an audience. However, Richard Attenborough fresh of the musical work of ""Ghandi"" and dancing with animals in ""Doctor Doolittle"" ended up directing this film which bore little to no resemblance to the stage show. Horrible songs were added (Surprise! Surprise!), great songs were dropped or given to other characters (which didn't make sense). Michael Douglas was mis-cast. People that couldn't dance tried to act and there was the sexy ""Landers"" woman who couldn't sing, act, or dance - I guess she had just finished being Ghandi's wife. The dances by Jeffrey Hornaday look like nothing more than schlock from ""Flashdance"" rejects and nothing works. I sat there stunned at how something so riveting and emotional could be drained to nothing. If you truly love this show and it is coming back to Broadway in 2006 - see it but don't think that the long running musical event that was ""A Chorus Line"" has any thing at all to do with this film."
tt0090585,Absolute Beginners,Julien Temple,1986,108,"Drama,Musical,Romance","""Absolute Beginners"" was a film for the younger generation, a multi-time film that discussed the issues that teens were facing in Britain and how these troubled, constantly hitting each note, teen's problems can relate to the youth of tomorrow. It could have been dubbed the ""Moulin Rouge"" of the 80s, but it disappeared. It made its very shallow mark on the world, snuck under the radar, and can now be found collecting dust at either the musical section, the comedy section, or the politically obscure section of that seedy video store that doesn't need chain money to survive. Alas, that wasn't where I found it  but I found it, watched it, tried my hardest to sing along with it, stared into Bowie's eyes, but found myself faded by the end. Did it not survive the test of time? Is 1950s London too far removed from our current society? Is Bowie too creepy? I think ""Absolute Beginners"" falls somewhere into each of these questions as the perfect example of cinema that starts out with a bang, but withers to a mere sparkle by the end.<br /><br />""Absolute Beginners"" opens with a huge number that takes us through the non-gritty streets of London which involve theft nightly, prostitutes on every corner, dance throughout, booze like rivers, and the swankiest ties on nearly every individual. Sounds like a place we would all hate to be  right? Director Julien Temple keeps the mood light and flashy throughout most of the songs as we attempt to learn something about a plethora of our main characters. The one we follow most is Colin played by Eddie O'Connell who follows his dreams of being a photographer while shooting his favorite girl, Suzette (played by Patsy Kensit). These two have chemistry, and while Suzette looks like a pre-rehab Lohan, to me they worked. There was a huge spark between them, the chemistry was like lava, and I believed that these two could take me down a road I had never traveled. I was ready  but then, something happened. Temple takes us out of the nightlife, takes us out of the city we grew up with at the beginning, and completely reverses the roles without any dedication to the first. Suzette runs away, Colin becomes a pervert, and Bowie  well  I am not quite sure what his role is but he sings amazingly well while climbing a mountain  I can tell you that much. Temple gives us this flashy city, this opportunity to see those that inhabit it, but leaves us hanging high and dry when it is time to pull the trigger. We learn about Colin, mainly, but nobody else. I could probably watch this film again and still be equally confused as to whom is angry at whom, and what importance fashion had to that era. Also, were they teens really  they all seemed like they were pushing their late 20s, but maybe it was my TV.<br /><br />Character development thrown right out the door, Temple tries to overcompensate by giving us bigger, more lavish songs using even more characters that we know nothing about. One of my favorite songs in the film uses this thought as a prime example. Temple uses a split house to show us the lives of Colin's parents (of which I didn't know it was them until after the film) and a song which screams apathy. Great song, too many characters, not enough time, suddenly dragged into another scene of missing coherency, and it just falls apart in your hands. Then, if that wasn't enough, we are rocking our heads to the beat of some great songs, rubbing our noggin' trying to understand where our characters are or are going, and Temple throws in hatred, anger, and politics into the final act. While I was hoping that this film would have a dedicated theme, I didn't think racism would be on the top of the bill. Suddenly, friends are missing, people are angry, and there is some random guy running around fighting Colin because he lives in poverty and has a friend of a different race? Somebody help me out here. It seemed completely rushed and overwhelming  nearly to the point of wanting to turn the film off. To me, the ending of ""Absolute Beginners"" was nowhere near the excitement from the opening number. That first part set the pace, and Temple could not keep up.<br /><br />Overall, I must say that Temple can direct a music video, but I don't think he was quite prepared for the feature film. I don't think this film will ever make it into full ""cult"" status, and will probably remain unremembered or in the dollar bin for years to come. It is a fun film to watch initially, but when we get to that final part, it just explodes from the inside. I wanted some cutting edge work, but instead what I found was a freaky Bowie coupled with characters I cared nothing for. I could see how this film could relate to the youth of the 80s, but by the end it just felt forced. I think everyone in this production should have taken a moment and listened to ""Motivation"" by the ever-freaky Bowie in this film, it may have helped solidify this feature into better cult status. I am glad that I watched this film once, but that is all that my small brain can take. I loved the way that Temple caught me from the beginning, but he couldn't control his characters (way too many), and the songs didn't seem to match the final moments of the film. It came out of nowhere, and it was unwelcomed. If this was a film about racism, it needed to be from the beginning. ""Absolute Beginners"" was a welcomed adventure, but I don't think I will be dusting this film off in the future.<br /><br />Grade: ** out of *****"
tt0104567,Johnny Suede,Tom DiCillo,1991,97,"Comedy,Drama,Music","This is absolutely the worst movie I've seen all year.<br /><br />First, I will say that the acting was very good, and by all of the cast.<br /><br />This was apparently meant to be very offbeat, and in that regard it succeeded. By the same token, the story revolves around a self-centered wannabe, who is a clueless, talentless chronic liar, whose source of self confidence comes from a pair of leather slippers.<br /><br />This was worse than watching a car wreck."
tt0112605,Bye Bye Birdie,Gene Saks,1995,135,"Comedy,Drama,Musical","Needless remake, and it can't come close to capturing the charm of the original. The extreme length causes more than a few yawn inducing parts. This version is ridiculously politically correct. The film lacks style, and mostly it lacks talent, not just with the acting, but the direction, sets, costumes etc. are all below par. It has a blatant disregard for period detail. Vanessa Williams is the only cast member that shows any flair, Tyne Daly isn't too bad. They should have left well enough alone. The singing ranges good (Vanessa Williams) to poor (everyone else). Watch the original 1963 version and skip this one. There is not much here to recommend."
tt0113158,Georgia,Ulu Grosbard,1995,115,"Drama,Music","Jennifer Jason Leigh and Mare Winningham are a good match portraying vastly different siblings, but only Winningham is able to bring something convincing or substantial to her role. Leigh, playing bar-band singer and alcoholic Sadie Flood, constantly leans on older sis Georgia, an acclaimed folk singer in the Joni Mitchell mold. Perhaps due to her double duties as co-producer on the film, Leigh seems to have boxed herself into a corner: she isn't credible as a singer and, even if this is intentional, gives herself far too much screen-time at the microphone. Probably hoping for a tour-de-force, Leigh is wire-drawn and nervous and jagged; however, we simply do not see any talent within this character (Leigh is obviously a solid actress, but she makes decisions here that wall us off from her). If Sadie had even the slightest bit of charisma or appeal, we might be able to buy into the concept that she gets the (small) breaks that she does. As it is, the likelihood of her ever getting up on stage is slim. Director Ulu Grosbard crafts a few intense dramatic sequences, and the editing at the finale juxtaposes Sadie's bar performance with Georgia's sold-out arena show--both singing the same song--and it's a sadly nuanced moment...but really, what's the point? *1/2 from ****"
tt0126814,Big Meat Eater,Chris Windsor,1982,82,"Comedy,Horror,Musical","Terrible film made on a budget of about $9.99. Very obvious miniature sets used, poor acting and an awful storyline concerning aliens who use discarded meat from a butcher shop as fuel for their spaceship. The film contains some blood (not enough to disturb) and a character with an eggbeater replacing one of his hands. (Yes you read that correctly.)<br /><br />One saving grace was a song performed at the ""talent show"" (how's that for irony?) by a punk/new wave band that I think was called ""I'm A Heat Seeking Missile"". Other than that, this is not worth your time, not even on a ""so bad it's good"" level. Watch if you are into cheesy alien films, but anyone else should steer clear. <br /><br />Rating: 1 out of 10"
tt0200550,Coyote Ugly,David McNally,2000,100,"Comedy,Drama,Music","I never wanted to see this film, then one day, for a joke I watched it to see how bad it was; my preconceptions were confirmed.<br /><br />For starters I'd like to question the politics of the film. It hides behind of mask of women 'making it big in the city' but the only way that women can make it big is through using their sexuality rather than their intelligence or skills. These women are nothing more the whores. Are slightly less attractive girls not allowed to be successful? This is not the only right wing message of the film, there are hundreds of shots of American flags and huge wads of cash. A fine example of how the only powerful thing in America is capitalism and anything of spiritual, moral or artistic value is not even given a look in of this film. Money is depicted as the only important thing to young people.<br /><br />The manageress of the bar states that she does not allow drug users in her bar, and then she goes on to poor gallons of hard liquor down her own neck and then the necks of her staff and customers. Any one who knows anything about intoxicants will know that liquor can be just as dangerous as heroin and more dangerous than most illegal drugs.<br /><br />And finally, why are scenes in which the lead character is a point of sexual interest to the audience (when she is getting undressed or with her boyfriend) is her father always involved? We watch get her undressed with the camera virtually caressing her legs while she is one the phone to her father. She 'auctions' her father just as she 'auctions' her boyfriend. I find this most strange.<br /><br />In conclusion, this film is immoral, fascistic, degrading to women and frankly, disturbing. But what else do you expect from Jerry Bruckhiemer?"
