product_id,title,brand,category,price,review
B00IOJBKIA,Hot Goddess Hollow Sleeveless Summer Chiffon Maxi Party Cocktail Long Full Dress,TRURENDI,,,"this is not chiffon but nevertheless it's a beautiful dress. Look so good on with a belt like the picture and it's comfy too. I will recommend the purchase, it's not expensive at all and looks just like the picture. by the way looks sexy ;)

The material is good, not chiffon but not cheap looking. the fit is good, i normally wear small and it goes well with a belt. i'm 5'7"" and the length is exactly half inch from the floor. i love it! Great deal for the price

I hate it"
B01CQRZ9J6,ROMWE Women's Summer Casual Cap sleeve Jersey Shift Mini Dress Grey M,,,,"This dress is so soft and comfortable. I could stand for it to be a bit tighter of a fit, but I think it was made to be a little slouchy. Overall, I'm satisfied. I am 5'2"" and about 135lbs and ordered a medium.

I have had good luck with other ROMWE clothing but this one was a dud. Much too small and the fabric was thin and scratchy. Also, the seams on the bottom were a little uneven. It's not super noticeable though so I gave the dress to my stepdaughter and she wears it sometimes.

This dress is a super soft jersey material. It is so comfortable and great for casual wear. It can also be dressed up with leggings, scarves, statement jewelry, etc. I ordered a Medium and it fit like it should. If you want a more flowy fit, I suggest ordering one size up. The material, though soft, is very thin. I would suggest wearing an undershirt, nude underwear, a slip, or something similar underneath. It would also work well as a swimsuit cover up. I received this product for free in exchange for my honest and unbiased review, but all opinions are 100% my own. I welcome both positive and negative feedback. I did not receive compensation or payment in any way.

I love this dress! It's exactly as described and pictured! It fits as expected I got a medium and I wear a medium and it fits great! This dress is so supper soft it feels great while I'm wearing it. The material is very nice quality and The stitching is also a quality job. I love the length of this dress I can wear it by it self or with leggings and either way it's supper cute! I think this is a great quality dress for the price asked. I totally recommend getting this dress! It's perfect for the summer or fall with a pair of boots! I love this dress! I did receive this product at a discount of free in exchange for my honest and unbiased review and all opinions are my own.

A little thin in the top but it's probably because my boobs are big. Love it though

I love this dress. It's so easy and flattering. I am just shy of 5'4"" and it hits me right above the knees. It's work appropriate and I even paired it with nice accessories and shoes for a wedding. That said, it's my go-to Saturday dress. The only reason I'm not wearing it right now is because I wore it all day yesterday. Great dress, wish I could find it in other colors. Recommended."
B0165GAA5M,Bluetime Women's Loose Long Sleeve Stretch Short A-line Dress Tunics Plus Size,BLUETIME,,,"Pictures do not represent actual product. Not happy with product at all and will probably never wear it. It shipped from China so good forever to get here. I do not recommend this.

The quality seems good but the size is awkward. It's much smaller across the shoulders & in the arms than you would expect for length & width of the base. Overall it was a disappointment.

The cut on this dress is really cute. The neck is a little small/snug and it's short. I bought it in 2-3 sizes larger (knowing Asian products are usually quite small) and it fits but the material is pretty cheap though thick. The color if really cute though and the unique style is cool. I wear it quite a bit. No real compliments but it's comfortable. Don't think I would buy it again but it's cute enough to keep.

I read the reviews so I ordered size XXL... I normally wear a medium. Not worth the wait. Very cheaply made. Crappy material for sure. I should have listened to all the crappy reviews"
B01DY6OPCK,"Lookatool Women Casual Short Mini Dress Denim Jean Belted Dress (S, Blue)",Lookatool,,,"It was exactly what the picture says the dress just looks different based on your silliuette. But I love it and will be ordering again

it doesn't look exactly like the picture of the model but its still very cute and comfortable.

Cool and nicely fitting.

You ultimately get what you pay for. The material of this dress is something I've never felt before. There are no tags either. Upon arrival it smelled horrible I was scared to even put it on my skin. It smelled of mold, like a strong chemical, i don't know what the odor was, but it was not good. Almost as if it had been sitting in an old wearhouse for years. I also recieved the wrong size. I emailed the sender immediately. They were the nicest most professional sender I have ever dealt with. They apologized. Explained that the item was shipped from overseas & was packaged to endure the travel, & they would send another item in the correct size. I was not charged for the replacement & not held responsible for returning the previous item. When the new one came in I was very pleased to say that the odor was no longer a part of this newer item, the fit was outrageously comfortable & I received compliments literally everywhere I went. I wore this dress on one of the hottest days in Chicago & the material kept my body breathing. It was worth the money paid. Also can be worn without the belt. Does not look exactly like the pic. More of a jean like stretchy material. This item stains easily as well but honestly well worth the amazingly low price for cheap & cute comfort. The belt is not attached it comes separate & must tie your own bow. I was unable to do it like the pic so i rocked it alone & just as pretty.

Super ugly..:( get what u pay for

sexy

Love the dress but I expected the bow to be attached and it's not but that's okay because I figured out to make a perfect bow.

Color is not like it looks

I wear it with shorts because its really mini. For the price I got my monies worth. wore it to beach 3 times already and would wear it again. I can never get the tie to look like the pic though

First of all this dress does not look anything anything like the image shown. This dress runs large and is made out of a very very cheap material. I order this dress July 21 and it got to me August 4. I am 106 pounds and i wear a small but the small for this dress was too big for me. Guys i advice you guys no matter how cheap it might be please do not spend yourll money on this dress cause you guys will have the problem to try and ship it back to them and wait for yourll refund back so please try to stay out of this. I will try shipping it to them today cause this dress is not was i was looking for. The color shown in the image is totally not what that comes to you. The color they send to you is like a old blue color dress. The Dress comes with a piece of cloth to do i do not know what. Anyways guys please don't waist yourll money and time buying this dress. Thank you.

Super wrinkled but very cute on!!

The material is obvious it is not real jean material however it is a sexy dress I wear to the beach"
B01DYAU1SS,Mansy women's Swimwear Knitted Crochet Tunic Cover up / Beach Dress,Mansy,,,"its tight st the bottom hat to alter it a little

Really cute. I bought it as a gift for my sister. Its a beautiful color.

Not for tall girls

Very comfortable and flows nicely. The fringes do get caught on my jewelry and if you don't like things that are see through this is not for you. I do really like it though and have already received several compliments.

My wife loves it to cover her booty.. Even though I don't want it covered!! Lol

Nice but very small. I would say it's size s

I haven't had a chance to wear it, but with trying it on it seems to fit.

Not at all what I expected. The model must be under 90 pounds and under 5 feet tall."
B01GW6X1O2,HyBrid & Company Womens Grommets Metallic Midi Dress KDR44184X Black 3X,HyBrid & Company,,,"Soft and loose. My daughter loves them. They are light weight for sleeping in.

Very cute dress. I'm very happy with the quality and the price."
B01AHUVBSC,"JUESE Women's 50s 60s Vintage Cocktail Rockabilly Swing Party Dress (XL, Light Sea Green)",JUESE,,,"I love this dress, it fit well (though a little large). I'm typically a 10-12 but I have small shoulders. I felt great in it, and the quality was much better than I anticipated. I plan to get more."
B01DTLCY5K,Sol Clothing Eyelet Gauze White Sundress (Medium),Sol Clothing,,$79.96,"Cute, well-priced summer dress. Unfortunately it runs very small."
B00MNZGLP8,Sannysis(TM) Lace Backless Halter Babydoll G-string Dress (White),Sannysis,,,"Be careful ordering from overseas. Everything is MUCH smaller than here. Doesn't fit, too expensive to send back

Product made poorly fits Nothing like the photo

This is a very nice feminine lacy outfit."
B01GKKKCKG,Sexy Asymmetric Stretchy Body Wrap Fitted Tie Dresses,,,,Love it
B010S6CL9I,Sexy Short Sleeve Irregular Hem Side Slit Women Clubwear Mini Short Dress,QIYUN.Z,,,"Love the way it fit but its short on me and I'm 5'1

Very good"
B00VN22FQQ,RJC Women's Maui Hibiscus Rainforest Escape Tea Length Hawaiian Muumuu House Dress Black Small,RJC,,,"Love this dress, perfect for Lula events.

Read the reviews on size so I ordered a size smaller"
B01EC81U8G,Topa Girls' Zootopia Dress Cotton Pink Judy Rabbit 6,Topa Zoo,,,"Its smaller than I expected The material quality is average But my kid liked it

This ""dress"" is more like a top than a dress. The bottom Tulle is not lines so shorts or pants are needed. That being said, Judy is cute and the pink color looks same as what is posted online. My daughter wore it on her birthday and she loved it. The material is not thick and the top is long but not wide compare to American sizing.

Way too short to be a dress. Fits fine as a long shirt but had to have shorts on under it. Overall I love it but it is not a dress.

Looks like Judy Hopp. Good picture. Cute slogan and my granddaughters will enjoy.

It was a little small"
B00RIWB12O,"MTRNTY Women's Maternity Casual Chiffon Summer Dress 1016, Beige, Large",MTRNTY,,,"Great fit, however its pretty short for a dress. I use it as a shirt

I wouldn't even give 1 star. Ordered xl which I usually wear L. Way too small. It's not even a dress, it's a shirt/blouse. VERY cheap quality. Maybe worth $10"
B00SXU0J7I,"SheIn Women's Pink Sleeveless V Neck Bodycon Dress(M,Pink)",,,,"Yeaa its alright, its kind of tight. It didn't really look that good on me because of my surf board body shape but that's not their fault. Good job though.

This runs very small and I highly doubt I'll wear it out anytime soon because of it

It's a really nice dress. Good quality but it's a little see through so you might have to wear shorts underneath. It definitely runs smaller so I would recommend going a size up. I'm usually a small but ordered a medium. When I first got it it looked big but it wasn't.

Pretty but ridiculously too tight - sizing is crazy

Very very very short in the front. Also somewhat see-through in the back. Quite cute on though.

It looks great once it's on! But I am normally a small so I went a size up to medium and couldn't get it over my head to save my life and it was hard to step into it as well! The back is see through

I like this dress, however the fabric is a little on the polyester/cheap side... But the look is still very sexy and I will wear it out!

So nice n fitted

This dress is gorgeous! I'm 5'7"", 125lbs, slim/fit... I ordered a size medium thinking I couldn't possibly be an Asian size small, well the dress is too big on me around the waist and hips, plus it droops funny in the back. I just reordered because the dress is beautiful and good quality for the price, the black panels are in the right place to give you a slender figure.

I am a size 0, 5'3 & 120lbs and purchased the medium due to reviews. It fit perfect! I had so many compliments and have recommended this to several of my friends!

Material was similar to a dishcloth.

This dress is gorgeous! The materials are soft and strechy... I love wearing this pink color dress, my friends gave me great compliments!

My wife loves it!"
B01AUNUCDG,HTYS 2016 Gradient Color Prom Evening Dress Beaded Ball Gown HY044,Htys,,,"Fits great! Minor adjustments needed and shipped when expected! Beautiful dress!

Everyone loves this dress. I did have to have it altered as it was a bit too long and too large in the bust. But I lost some weight between ordering it and it arriving so not the company's fault. Quick delivery and great quality.

The straps along the back where snapped into place. The shoulder strap that these snapped into was too long so this caused the front top to hang way too low causing some issues."
B01FHSQ6D4,"FEITONG 2017 Kids Girls Floral Butterfly Print Princess Dress (Age:7-8Y, White)",FEITONG,,,"Cut way way too small

I purchased a size 8 and it would only fit a child less than a year old.

The dress is very cute, but I ordered a size 8 and its more like a 4t. I'm going to give is to my niece. I was super bummed.

Very small

It is a nice dress lined with a thin layer of cotton it does not have a tag explaining the material and care instruction. It took about a month to receive this dress and the print is slightly different from the first image. It is exactly as shown in the 3rd one.

fits nice, perfect dress for the price. I ordered the white dress with blue ribbon, it is true to color."
B01HGTJ562,Dokotoo Womens Vintage Sailor Stripes One Piece Skirtini Cover Up Swimdress Large Black,Dokotoo,,,"I ordered this in a larger size because i jave a large bust (38DDD) and it did not provide any support. Over all the swim suit was cute but cannot use.

Really cute and great fit. Better than expected. Very pleased with purchase. Even purchased one for a gift for my aunt and bought another for myself."
B01DSTFLKI,iRachel Womens Shaping Body One Piece Swimdress Elegant Monokinis Swimwear Swimsuits,iRachel Womens Swimwears,,,It's very pretty and have good tummy control. It makes my belly looks a bit smaller. Beautiful design and fabric.
B00JZ9M53M,VILAVI Women's A-line One Shoulder Short Tulle Crystal Homecomng Dresses 2 Red,vilavi,,,It arrived earlier than the expected arrival date. Beautiful quality and fits perfectly.
B015J4T7SW,Womens Plus Size Round Neck Appliques Formal Party Dress JS7555-5 US 16,,,,This dress is so much more beautiful than the picture
B00KIULQKK,Sharp 2-Piece Double Breasted Men's Pinstripe Dress Suit - Black 40L,Triple Blessings,,,"Would have been great, but way too small - pants cannot be a 34 - unfortunately, my husband had removed the tags before trying it on - now what do I do with it?"
B01C1MXRWM,IDIFU Women's Tropical Backless Slit Floral Print Chiffon Maxi Dress Blue Small,,,,Loved it great dress
B01532ZLZS,Angcoco Womens Fashion Organza Multi Layered Sleeveless A Line Dress,Angcoco Womens Dresses & Skirts,,,Com with different look
B01G6YLCEQ,"Coralup Little Girls Skirt Cotton Dress H002 (4-5 Years, Navy)",I Go,,,Lovely dress. Fits perfectly to my little girl.
B01E16S7KI,"Moxeay Boho Vintage Women's Chiffon Deep V Neck Floral Back Cross Dress (X-Large, Floral)",Moxeay,,,"Very nice looks just like the picture

OK quality. But for the price i wasn't expecting great quality. its a nice dress, but im sure it won't hold up long."
B00E1DA2KK,New Design Smart Women Sexy Lace Back Lingerie Pajamas Dresses,asoidchi,,,"It wasn't what i expected is to small..

Good for the price.

So good........ Thanks

This was the absolute best purchase for the honeymoon! So perfect fitting and provides just the right level of excitement for a husband, as well as the right comfort (material) for the wife.

It is on the smaller side of the spectrum but for a petite wife, it fits on her just fine. A happy husband here when she wears this robe around. :)

I like the material. It doesn't feel cheap, it is soft an silky. The lace is sexy, and the sleeve and body length is great. The only problem is it is very small in the waist area. I am petite, 5'2 120 lbs very fit, and it just barley fits me. So unless you are my size or smaller, don't plan on wearing it tied!

As soon as I received this in the mail I was so excited to open this and see it .This Black robe is Beautiful looks like the picture even better in person .This robe comes with the belt and a pair of G strings the robe is silky and has beautiful lace in the front and all down the back the detail is so pretty it is a short robe as shown on model I ordered this for myself but I like it so much I am going to order one for my daughter as a gift .Also want to mention the seller asoidchi is a 5 + star seller though it comes from far far away it arrives super fast this item took less than days along with other things I ordered from this seller."
B00BTGJH6M,Elegant Gold Button Chiffon Pleated Dress with Belt Pink 8P,Eyekepper,,,"Ordered it in pink, got it in green. Also does not look like the picture.

This was a nice dress. I wore it to a wedding and it was cold outside so I had to wear boots and boot socks.

The buttons look kinda cheap. The waist is not like the picture, it falls below my chest, so it just seems I am all chest. UGH"
B01EOBHCH4,FQHOME Womens Wine Hollowed Back Maxi Jersey Dress Size S,FQHOME,,,Pretty revealing dress runs very low on hips .I liked the red color but did not like the mermaid bottom I think a slit on side would be better style.
B00JH7AUFC,Simplicity Women's Soft Silk Batwing Sleeve Pajama Nightgown Dress (Red_XL),,,,ordered one size larger fits great. Time will tell about the endurance but very nice so far.
B00W8THG1W,Women Sexy Print Stretch Bodycon Front Split Party Cocktail Pencil Dresses,,,,"The material is super cheap, way to see through. Waste of money"
B01CXUXE84,Roswear Women's Sexy Plunge V Neck Belted Wide Leg Jumpsuits Dress Light Blue Small,roswear,,,"Love it!!

I love it"
B01FDKIVRA,Olivia's Sparkly Crystal Illusion Top Purple Mermaid Evening Dresses 2016 Prom Gown,Olivia's,,,"Im surprised with this dress!!!! Really beautiful!!!! Good quality!!!!

To small dress is beautiful but it didn't fit"
B00RZ5IDMU,"Womens Half Sleeved Bright Colourful Dress with Belt (MEDIUM, E-Flower-Blue)",AM CLOTHES,,,lots of 'straggler' threads
B01D00HI10,ZANZEA Women's Sexy V-neck Short Sleeve Boho Floral Printed Split Hem Maxi Dress Red US 10/ASIAN L,ZANZEA,,,Completely sheer! Have to find something to wear underneath. It is cute though.
B00W1F4HCY,"One Piece Floral Ruched Halter Push Up Slim Tummy Control Tankini Swim Dress [ Brand BOX ] (M, Red)",Brand Box,,,"beautiful swimsuit, my sister love it every time we went swimming she want me to let her wear it, always say no so she finally buy herself one.

I am 5'5, 136 lbs. I studied the size charts and read reviews and got the cutest swimsuit ever. I normally wear 5's or 7's so I ordered an XXXL. It's perfect for me. I do have a 34D bust. Couldn't be happier.

This is the cutest swimsuit. Very bright and beautiful. Fits perfectly. Very good quality. LOVE IT! Seller is great! Quick response and mailing. Will order again from this seller."
B0144O7Q72,Dressdown Piano Keys Colour - Mens T-Shirt-Royal Blue-XL,Dressdown,,,Great t-Shirt for a keyboard player
