product_id,review
B00D3EZ168,"It's a nice little designed sweater. The sweater is designed to only look like that, though, The grey that you see is exactly how much grey is on the sweater; there is no layers to this sweater, only the illusion of layers. The fabric itself somewhat thin, too. Even slight breezes will go right through it. So while it does not work well in harsher conditions, indoor use on cold days is actually fine for this sweater.

Great fit. Good stitching and seams.

My boyfriend loves this hoodie, said its really soft & didn't shrink when i washed it. Just took forever to arrive via mail but other wise happy with it."
B00XU8VH5G,"Great product for my boyfriend, he loved it! Great quality too and picture doesn't fade/come off."
B0145GZUHC,"Honestly, I took a leap of faith in buying this. I had no idea what I would be getting. It arrived in an unassuming package and when I first got it out it looked too small to fit me, but when I put it on it was by far my most comfortable hoodie I own. The Cross in the front of the hoodie is high quality, and hasn't worn at all even after washing it multiple times. I recommend getting this if you haven't already, definitely a great hoodie.

This hoodie is much nicer than I thought it would be for the price. Many of my friends at church tell me that they love it (finally one of the cool kids) :) It feels great on too. Definitely my favorite article of clothing. Only down side is that it's a magnet to dog fur. But thats a whole another review about my dog. Lol

Bought this for my 13 yr old daughter, it is now one of her favorite sweatshirts!!"
B019PL7DUO,"This sweatshirt fits exactly as it states! It is the perfect, lightweight hoodie that you can wear everyday and I plan to get a few more in the different colors!

As expected

This is super comfy, but it's a little big. I ordered a size small, I'm 5'2/125lbs, DDD chest, and am a size 4. I didn't want to go much smaller, I normally have the issue of shirts being baggy in the stomach, and tight in the chest. After washing, the hoodie didn't really shrink, but it's so comfy that I don't care if the extra fabric bunches up. I'll probably by more anyway in size S, as they don't even have an XS.

Love that it's light weight and warm"
B0186ZNQ4W,"Fit as expected, looks exactly like the picture and it's comfortable. Very good buy. Only careful with washing it in the washing machine, the sleeves might get little white balls from the fabric. They're easy to pull off but stll, if you want it as good as new handwash it.

I purchased this hoodie for my sister for her birthday. She loves it and says it's comfortable and warm. But after wearing it one time the pocket stitching came apart. She sewed it up herself and it's holding fine now but just be aware that the stitching may be very weak.

Firs great.

I bought this for my 12 year old, initially she loved it and swore she was never going to take it off, but after only 1 day of wearing(we hadn't washed it yet) the inner arm area started getting little fuzzy balls (pilling?) The quality is really cheap and after we washed it, it started to come apart along the seams across the bottom and along the zipper. She only wore it twice before we had to toss it.

I ordered a medium but I had to return it for a large. It was for my 7th grade niece who isn't big by any means, but on the taller side, so I thought an adult medium would work. However, its was still a little small, width wise and in length. I would say these sizes would be more for juniors than adults.

I like this hoodie but the ears don't stay up. Also, runs a little small."
B01C3A7L6K,"Nice color. It's a paler bright red like a Roma tomatoe. Thin but soft more of a mild weather sweater, nice and long torso. Like 55* or warmer. Bought the small for 1.5 yr old I think it will fit till she is 3. She's on the large end of the growth chart."
B00VYYXGGQ,xlarge is like a large
B01BKX0SA2,Before ordering I checked the size chart. I ordered according to my child's size. When I got it. It was literally 3 sizes to small. Not happy at all but my child insisted on keeping it.
B0142BLU2Y,"I was surprised about the coat liner, it is removable. Overall I like the coat and think it will be plenty warm for the winter.

The jacket in the picture is nothing what I received. For starters the sizing runs way to small. I put on the jacket and it sheds everywhere. They make it seem as if it's a warm jacket but really it's just a rain coat. Do not recommend."
B0182VL7E6,Good fit and nice quality. Bought it for my daughter. She loves it. Shipped quick. Makes me laugh everytime i she her wear it.
B015O2OWXE,"The design was wore along the bottom of the jacket, a few of the ""spikes"" on the back were cut a little uneven and it was very small for a 4T. I returned the jacket."
B00OTDOZM8,This is a gift that was sent to my grand dauthter in another state. SHE LOVES IT! Thanks. I would buy from you again
B019IXQ33W,My four year old is the size of most six year olds and higher side of the autism spectrum. He hates masks but will wear a hood. This did good use as a wolf boy Halloween costume and it's warm enough I let him wear it to school still here in Southern California.
B018S2SBZW,Thanks
B019MCML7Q,"The sweater is so cute! I ordered a size XL, I usually fit a medium, it arrived early and it fits perfect. I recommend ordering 2 sizes up. Other than the size being off I love the sweater.

awesome shirt but runs small . the large is more like a medium and a small medium that is

Runs extremely SMALL! I read the other reviews and thought I needed to just order an XL because in hoodies, a large usually fits a little big like hoodies should. No, the XL is more like a medium."
B00QZD5YWA,"Love it!!!! Its so soft comfortable and just awesome. yes one size up! And just super happy!

Bought this sweater for my friend who is a HUGE fan of ""Attack On Titan"", and he CANNOT TAKE IT OFF!! He literally has worn it everyday since I gave it to him! Highly recommend this product and seller!"
B016B3SH36,"Just like it says, it fits a little small so order a size up but it's a beautiful jacket! I'm so excited wear it to my trip to Europe in March/April. They do such a wonderful job and the customer service is amazing. The jacket is super cute. It's beautiful. I've had plenty of fantastic comments so far at work!

Overall it's great for the price. The review said it ran small so I ordered a medium but would've been better off with my usual small. The sleeves are a little long but I am only 5'1"". Also the belt was falling out of the loops a lot so I took a large safety pin and pinned it to stay on (I pinned from the inside so you can't see the pin at all.)

This Jacket is so beautiful and sexy! Ive got so many compliments on it. Even though it is light weight, not very thick in the body, it was very warm in 19 degree Denver weather. Love it

Sad to small

my wife loves the jacket, it's just too snug. so i would like to exchange it for a large.

I read the other reviews stating that the jacket ran very small, so I ordered myself a medium. I normally wear a small, sometimes extra small, but the medium fits great. It's impressive & looks expensive...this is a great value for the look.

I ordered a size med. and it was way to small.."
B00F1GNPP0,"Great coat, very warm and fashionable. Just be aware that the sizes run VERY small. Read the description and measure or you will find the coat won't fit. I ordered an extra large and it barely fit and I usually take a medium."
B00RTJ1OZ0,picture is sweat top...description is pants???which product are they selling
B016P53LD6,awesome old school leatherneck hoodie!!
B005R1YSTG,Very nice sweatshirt an fast shipping
B01BZ26W2G,"Loved this product

Love this hoodie. I were this all the time.

I received my shirt today.... Wow! It 's even more Radiant than the picture. The material is nice quality, not to heavy and not like regular sweatshirt material. The only problem is it runs small. I am a women's size 16, and I ordered a x-large. It was very tight. I gave this shirt 5 stars because I do love it and will exchange it for a 3x so that it will fit a little loose like a sweatshirt should. I highly recommend these shirts, just be sure to go up a size or 2."
B018FVWSG4,"Looks like a halloween costume shirt. Not cute. Definitely not what I expected.

cheap material, WAY too big!

The fabric looks like exercise material, but it fits really nicely. I like it a lot."
B0192ZMPL0,"Little small

Cute hoodie. Nice and thick and soft. Does run a little small but I like it sort of form fitting.

To small, fit my younger sister who's an extra small and I'm usually a medium. I'd order a size two up. But also isn't the same thing in the picture. Cute though and very soft."
B0145GXI8K,"My son is 6'2"" and we were worried that the sleeves would be too short but they were fine.

Bought for my son size was exactly as said. Excellent quality. Heavy hoodie.

My only complaint on this shirt is that the eagle graphic appears to be artificially ""aged"" so it doesn't look like it's brand new. Not sure why. I like new. I don't like artificial aging."
B00Y5YQ4TI,Small enough to fit a kid
B00H39O0C0,"I wear this jacket all the time. I love it, people around me love it, and was the topic of conversation everywhere I go when I wear it. The jacket was even shipped before the estimated delivery date! A great buy and would have no problem buying from this seller again in the future!"
B0181QYOB0,"My son love it!

Good quality hoodie but the 'Thing 2' patch is starting to show some cracks after 2 washes even though it was turned inside out. We will stop using the dryer and hang it from this point forward."
B01G9VFDLO,I love this jacket! Highly recommended!
B00V8594LC,My daughter loves it perfect fit
B00DW221IW,"The flex at the bottom isn't shown in the pictures, but it's very irritating, tightening at the bottom but baggy everywhere else. The buttons are cheap and fragile. The whole sweater is baggy, heavy. I find myself wearing it only when/if it's chilly, but I never bother buttoning it, because it doesn't have the style that the picture implies.

Good

nice

I saw this product online thinking that it would be a nice hoodie to buy. after i received the package and about a week after the buttons started to fall apart. it's a very good material it keeps you warm but it's not worth the buy."
B01CUK5P3Y,"Looks nothing like the picture. This is absolute trash. I dropped it off at Good Will without wearing in public once. I hope they don't track me down and throw it back in my face...

Product arrived as described. Runs slightly small.

Very thin, can see through it."
B00K04IXE6,Very comfortable. Super happy.
B018522WK0,"Just wrong size great quality

Loved this for my daughter. But know it's not a sweater. It's a long sleeved tee with a hood

Runs really small and fabric is thin.

This is amazing. I gave been playing to buy an American Horror Story hoodie for a while but have always put it off to buy it when it get close to winter, but since the weather in Texas is crazy I just decided to go ahead and order it and I'm glad I did. Love what its made out of realy soft and comfortable to relax in.

High quality hoodie! Everyone wanted to know where I got it!! I recvd this product at a discount for a fair and honest review.

This sweatshirt is perfect for any American Horror Story fan. The sweatshirt is nice and light but keeps you warm on those chilly nights. The hood a front pocket are great for keeping your hands and ears warm and my favorite aspect is the witty way every season up to date is represented on the front. Great sweatshirt. I received thls sweatshirt at a discounted or free price.

a bit small for an xl but love it"
B01870ZJ8M,i ordered 2 sizes larger and it fits great! love it! very unique
B01E4BWRTM,"This white sweatshirt is super soft and thick. My 3 1/2 year old loves everything that glitters and sparkles, so the rainbow sequin heart is perfect. It is a little more roomy through the bodice, which will allow me to layer in the cool fall months."
B00PVECSEG,very happy with this!
B015RM3KK2,Kids will love this!!
B0178GWNMG,cute sweater for anyones wardrobe
B00NF18MLA,thanks so much
B01ELAESQG,"Cute but the case is peeling apart

Looks amazing! Highly recommend it.

Looks like the photo. Kinda bulky, I ended up not using it as much as I expected.

Cutest case ever, makes my 6+ feels bigger but I like the bulky feeling.

It's huge in person but I love it my favorite case as of yet !

The case is as shown in the picture. The packaging was really neat and cute, but the case itself smelled really bad when I took it out of the packaging. Also the buttons are hard to press. But overall the case is pretty.

Love it! My case came in 10 days and it is great quality and adorable. Highly recommended.

Found this case on a blogger site and took the chance on buying from Amazon for wayyyy cheaper price. 100% expectation met/exceeded.

Very cute!!

I received all 5 cases WAY earlier than expected . Ordered them on July 12 and at checkout , it said I could expect them between August 5 - 23 but I received literally a week after ordering them which made me happy They're really big which I love & they're for my iPhone 6s Plus so of course out of all the cases , the pink stitch is the only one that's a bit fragile & could possibly rip easily which kinda sucks but not bad for the price I totally recommend purchasing these cases

it's a great case I got the 'Chill Pills' everything looks fine and dandy for now I just got it today it's like 20 days early so that's awesome ! definitely smells weird. super snug perfect fit. I feel like buying this case is a hit or miss you'll probably luck out and get a good quality one but s*** always happens. definitely read the review for the one you specially want. hope this helps:)

my case is the bomb.com!!!! I'm so in love with it. one of a kind."
B0180FAENE,"I was giving fleece lined leggings a second chance as the first pair was very disappointing, more like tights!!! This pair is amazing. Super soft inside and out. I the length was absolutely perfect for my short legs. I got the 3/4x as I was expecting them to run small, I need them to shrink just a tad. I love them!

I bought the 3XL/4XL and was still a little small (I usually wear XL). These are SUPER COMFY!!! Beware: first time wear, you will have black fuzzies EVERYWHERE from these pants. One wash and they will be fine. My boyfriend loves the way they look on me, so I'm happy with them :)

Wish it fit a little better But warm and comfortable"
B01CY99RDU,"I bought this for my granddaughter because we are going to Cancun on vacation. She absolutely loved it!

It was perfect soon cute!

i bought this for my neice and i love love love it crazy cute. color and fit just as shown...

This bathing is the cutest!!! The only reason why I gave it three stars is due to the quality of it. I guess you get what you pay for. I had to sow the corner of the bow to attach it to the bathing suit and the headband bow fell apart. Besides that is really cute and my daughter won't want to take it off"
B01C9QPIPE,"Do not feel good after take it out of box. But after wash, it becomes soft and shrink little bit, I feel better. It is a keeper for me."
B015Y58A02,"I am happy

the white is not as good the other two.

Very soft, fits as expected, they tend to get a bit more snug after washing, so if you like the form fitting look, this is for you. Two reasons for a 4(.5?) instead of 5...one, these are ""eco"" colored, therefore not true deep black or true icy white (more of a cream) though not necessarily a bad thing and two, the neck collar is a bit thick for this to be a nice vintage looking tee. I would prefer a simpler neck collar that is almost non-existent, given the excellent fit otherwise. Probably still deserve a 5 due to great value at about $15 per tee. Come on, hard to beat that.

Shrunk big time

Buyer be aware that even though the description calls it a ""crew"" and picture shows crew neck t-shirts, they are v-neck t-shirts. Returned the first order thinking there was a mistake but the second order was the same v-necks.

The dark colored shirts were great, but the white one came both dirty and already pilling. I hope that this goes away with washing, but I really needed the white shirt so..... it could have been better

Fit as expected. However, careful during washing as they tend to shrink.

Love love love these shirts. 5'9 170. Ordered Large. Fits comfortably yet still fitted.

Moisture wicking properties in the fabric are great especially when you're sweaty"
B01EQB4UNQ,"wife loves them

Perfect!

These work really well. I don't like wearing a bra, and these cover the nipple area completely!!! Not at all visible under white tops or any other color.

These stayed in place and I didn't have to worry at all. I love them!!! They are exactly what I was looking for!! I definitely recommend them!!

perfect

I'm normally too lazy to write reviews but these are pretty awesome so i thought i better get on here. Anyway, these are perfect - they do not show under your clothes and they stick all day. I've used other ones but they were too thick and sat on your breast like a small lump. Made my boobs look weird. These shape to your breast very well - looks natural. I feel confident going braless, plus they're so comfortable you will forget you're wearing anything at all.

Great product with long-lasting adhesives. Perfectly invisible under clothes - highly recommend!

Definitely the best I have try. Not to tick, perfect texture, and they stick! you don't have to worry or even think about losing them.

Stay on great!

Meh... This is my second pair. After a year of use, my first set needed to be replaced. When I ordered these, they are not as good as the original. This time they are kind of cone shaped. So when you go braless... You look a little pointy or ""coney"". Not a great look. But they are comfortable and stick well.

Only received one petal. Not two?

Lost stickiness after one use.

Soft, easy put on. Can see the rim of petals through the shirt.

I was so excited to try these covers out, as I have been searching for a long time. Based on the reviews I thought these would be perfect, however I needed up having to return them as they were too thick and made it look like my nipples were pointy. Very odd and not flattering.

This is my second time buying these because they work well, look good, and are easy to clean. The sticky ness of my second pair seems to not work as well around the edges for some reason which is disappointing, but I still use them all the time. I just wish they were more consistent

I do like the way these lay, and there is more surface area but they don't last as long as some others. Also exterior they're very plasticky where I prefer a softer material. Lasts about 5 hours

I love interesting clothes but sometimes its impossible to find a bra that will work. I love these. They sit perfectly against the skin and you cant tell Im wearing them. Perfect after washing. I would recommend these to any ladies looking for nipple covers. I plan to show these on my YouTube channel during a favorites video!

Really nice, but the edges don't stick well and it slightly buldges out and you can notice the exact shape through your shirt.

Stayed on all night. I barely noticed them.

Love these! Easy to use and love that they're reusable.

Cant say how much I love it. I used so many brand and styles, but this is the best for coverage, drying, no odor,easy to take care and even I wear light shirt, I don't has to worry about something pointing out.

Love these! I have an issue with my nipples showing with stick ons when I wear tighter shirts and these hid them well. The only complaint I have is there is not a non stick center so they pull on me when I remove them so I cant wear them more than 2 days I a row. Cleaning is amazing an easy. Ive cleaned one pair at least a dozen times now and they still stick like when I first got them.

Lasted all through the day!

Dont show under clothes and stay on. Exactly what I was wanting!

Use it under a one piece for river tubing and it worked perfectly!

The edges are not cut well and look a lot messier than ones I've brought directly from Nudwear. The center also has a defect where it's not flat on the inside.

I think the package is really sweet BUT for me the patches are way tooooo big! This buy was a 100% fail!

These are great. Absolutely can not tell you're wearing these through a light colored shirt.

Best breast petals I've bought so far. I re-use them cons"
B000NGMOT6,"I love this ring. The ""diamonds"" are small enough that it looks real. I wear it constantly, and it still looks great.

Looks nice, but very uncomfortable wearing. Worth it the inexpensive price if you are wearing it for short periods of time.

I can't believe how pretty this ring is. I bought it as a travel ring so I can leave my wedding set at home during an upcoming trip. Definitely exceeded my expectations.

Looks real and has held up very well. I am still wearing it. Stones could be a little larger.

This is a good quality ring for the price. I've been wearing it daily for a while and have had no bending, no diamonds missing and no weird coloring on my fingers. I think it's so sparkly that upon close inspection people may suspect it isn't real, but I've still gotten more compliments on it than on my real wedding ring!

Exactly as expected. Very nice and subtle ring and sized accurately. Just enough sparkle without being ostentatious.

I like this ring. Its like a real diamond.

Beautiful ring ,I bought 2 to wear with my Engagement ring I love Them both,high quality ,look real ,and are absolutely beautiful

Ring looks great and fast shipping.

Looks cheap. Unhappy but won't bother returning not worth the time

I bought this ring 2 years ago and it still looks new. One of the best rings I have ever purchase and my favorite.

Delivery timing good.. Ring looked better in person

Beautiful ring, but it just wasn't as dainty as I wanted so it was returned.

This ring is beautiful looks real doesn't tarnish I wear it as my wedding band

This ring is absolutely gorgeous!!! I have had so many women stop and tell me how beautiful my ring was. I have had no stones fall out as of yet (and i wear it 24/7), but I have had it catch on fabrics quite a few times. There is one area on the ring where it has a strange dark spot like maybe one of the stones weren't set evenly with the others. I try not to notice it, but I do a little. Even so, I still give it a 5 star rating because now a days what do you get that is without flaws in one way or another. I'm actually going back to buy another to wear on the other side of my engagement ring with this band so it will have the look of a three pc stack set. For this price you just can't go wrong.

Love the sparkle and the antique look.

I love this a lot, very detail even the inside is clearly label with all material.

The pave diamonds get caught on everything. :(

I have been wearing this ring daily for just over one year now. It is still a shiny silver with sparkling stones. I love this ring. It is not expensive, yet it fits right along side my real diamond rings. The silver coloring does not look like a cheap, tacky ring. It has been a year of hand washing, showers and baths, it still has not rusted or faded. I definitely recommend this ring.

Very nice!

Good quality

looks very cheap, not a bit attractive

This is a very Great Ring with a nice price for those in-between moments around the House.

Mine was only 1 row pave had to return. Must have been a warehouse mix up but still dissapointed

Pretty ring. Not very sparkly, though.

Love ring until stone fell out. Other than that it started out very pretty.

Love this ring! Well worth the money!!

I love this ring...however since it's not platinum, this metal makes my finger itch.

I have been wearing this ring since the day I got it. It has never dulled and is comfortable, along with sparkle.

This ring is beautiful! Fools everyone and gets TONS of compliments. It's a little hard to keep clean, but if you use a soft bristle toothbrush it cleans right up. Definitely worth the money!

don't like this ring. It looks fake. I won't be wearing it

lt was very real looking, so much so that my friend talked me out of it to go with her real diamond engagement ring a perfect match.

beautiful ring!!!!

This ring is gorgeous in person! So much sparkle and soooo believable! Smooth setting so it won't catch on anything. Good weight, feels good on and migh"
B00V4QYABY,"Awful. Does not look like what is shown in the picture. Very poor quality of material. It should be a zero star,

Quality cheaply made..

This dress was way too small - not at all comparable with US sizes. Also it's made of a very thin quality material that probably would not stand up to a washing machine. When I requested a refund, I got a few sporadic responses offering different sizes, and finally an international address via email to ship to. This is not on par with amazons return policy for international sellers. Buyer beware!

Did not begin to fit. Will return if not too much of a hassle. Do not order clothing from China!! Sizes are not compatible with US!!

This is a beautiful dress! The one I ordered was too small but I got awesome service from seller. Even ordered another dress in larger size.

Gorgeous dress that looks cute with flats and dressy with heels! I love it! Very flattering cut!

Buy a size or two bigger.

Terrible horrible vas experience por quality i los y my Miley un this dress nad shape

This dress fits well and is very pretty but the slip (solid part under the sheer stripes, which are completely see through) is very short.

Dress was Chinese manufactured for Chinese sizes. I could not get it over my head. I followed the sizing chart Guide but there was NO indication of origin of shipment.

I could deal with the fact that the dress gave me a uniboob because it was definitely a size or 2 too small but it was still cute after squeezing into it. The problem was that after wearing it a second time the outer layer of the skirt came apart at multiple different areas on the seem of the skirt where the stripes connect.

It was for my daughter and she love it

the underskirt is very short

Total waste!!

I liked the dress, but it was way to small!

This is a very poor quality dress. The dress arrived in it's packaging with loose threads hanging off. The skirt is entirely see through and the bodice feels like a child's costume. There is no give to any of the fabric. I will be returning this dress."
B00S0S1ABM,"There is too much bulk in the back.

Good quality, but received a large and it was definitely too big.

The quality of the item and material are very nice, considering the price, just crazily good purchase. Though, my top has size L written on it. By feeling, I can see it's not very tight, which I'd prefer, however it never feels uncomfortable or loose. I'm 168 cm height, 55 kg weight, size 34B with wide shoulders 40 cm. It will fit many different sizes, but for myself I'd prefer smth smaller if I could choose. For now I'm happily using this item. It has pads for breasts if someone wonders.

Great Bra. I play roller derby and this bra is very supportive and covers well.

comfortable material fits just like I was hoping it would

Comfortable and great support, I'm 34B and a size M fits very well. It's probably not great for bustier women, the padding is not very big so if your chest is bigger than the padding, it would look weird. The padding is removable, after a wash it kind of goes all over the place so you do have to adjust it. This is a yoga bra, so it's not meant for very strenuous exercise. I wore it running and it still gave excellent support, but soaks up sweat like crazy."
B00573R5OE,"This shirt is a size women, not a mens size! Order 1 size larger for it to fit properly. Plus, the neckline is really high if you like those type of shirts.

The Pictures and Letting are so muted/faded/subdued they are unreadable. If you didn't know what it was, you wouldn't know what it is by seeing somebody wearing it. I lived in London for awhile so I was hoping for Cool Union Jack shirt. This is not it.

This shirt was for my 14 yr old son, he loves it. The medium size was perfect for him and he is 5'10"". nice quality shirt

Selected this shirt for my grandson, who is a big Beatles fan. He liked the label (official Beatles merchandise) and the design. The ad for the shirt depicts the Union Jack as almost grey - but the shirt itself is quite bright (all black with a red and blue flag design.) Much more attractive than the ad. Good quality teeshirt!"
B01HIOTH5E,"SO cute, but after a couple of washes the print has started to fade."
B01DSKNQNG,"Wonderful, the print is clear and vibrant, fits a bit big but that's what I wanted. Spiral never disappoints, never had any issues with their orders, everything washes well, doesn't fade or shrink, just good quality clothing, period...and...wolves.....I mean, wolves-who could argue that wolves are awesome? Thank you guys!"
B00PAII4BY,"Cheap quality and ruined after 1 wash. Didn't even run them through the dryer bc I knew they would shrink. Even still, I only was able to get 1 use out of them

LOVE them"
