movie_id,source_row,title,year,runtime,genres,structured_match,semantic_label,ground_truth,annotation_source,evidence_excerpt,annotation_rationale
tt0090849,909,Class of Nuke 'Em High,1986,85,"Comedy,Horror,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"It looks to me as if the creators of ""The Class Of Nuke 'Em High"" wanted it to become a ""cult"" film, but it ends up as any old high school B-movie, only tackier. The satire feels totally overshadowed by the extremely steretyped characters. ",Excluded by semantic condition.
tt0093741,986,The Pink Chiquitas,1986,83,"Comedy,Horror,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Sly Stallone is hardly the finest actor in the world but compared to his brother, Frank...well, roll out those awards now! Mullet haired, muppet Frank seems to think that every part he plays, calls for him doing the role as an American/Ital",Excluded by semantic condition.
tt0095043,628,Doctor Hackenstein,1988,88,"Comedy,Horror,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This movie features an o.k. score and a not bad performance by David Muir as Dr. Hackenstein. The beginning and end credits show along with the most of the actors and the ""special effects"" that this is a low budget movie. There is nothing i",Excluded by semantic condition.
tt0097630,914,Journey to the Center of the Earth,1988,100,"Adventure,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Journey to the Center of the Earth is the story of some tourists of Hawaii, three of them siblings, and one of them a young British nanny babysitting a dog. When the siblings accidentally drive off in their jeep with the basket of dog biscu",Excluded by semantic condition.
tt0097874,707,Metamorphosis,1990,96,"Horror,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"As others have mentioned, this movie is similar to THE FLY (both versions) and the lesser known sci-fi flick ALTERED STATES. The big difference is that those two movies were well made by people who knew what they were doing and were good at",Excluded by semantic condition.
tt0098375,369,Spontaneous Combustion,1989,97,"Horror,Sci-Fi,Thriller",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,how can a director that makes such great films as poltergeist and the texas chainsaw massacre make such rubbish as this? i got this film off a friend and he didnt want it back its so bad. how this can be classed as horror i will never know.,Excluded by semantic condition.
tt0099856,226,The Invisible Maniac,1990,86,"Comedy,Horror,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"Here's an interesting little movie that strictly gives the phrase ""low budget"" a horrible name. Our physics teacher who has about nine kids creates a strange serum that causes ""molecular reorganization"". Students are hopelessly killed from ",Included: structured and semantic conditions match.
tt0102800,194,Robot Jox,1989,85,"Action,Sci-Fi,Thriller",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Title: Robot Jox (1990)   Director: Stuart Gordon   Cast: Gary Graham, Anne Marie Johnson, Paul Koslo   Review: Stuart Gordon who we usually associate with extremely gory horror films such as Re-Animator, From Beyond, Dagon and Castle Freak",Excluded by semantic condition.
tt0106983,202,Future Shock,1994,98,"Horror,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Imagine a woman alone in a house for forty five minutes in which absolutely nothing happens. Then this goes on twice more. The writing is flat and lifeless, and jokes unfunny, and the bad acting keeps you from caring about any of the charac",Excluded by semantic condition.
tt0112762,5921,Cyber-Tracker 2,1995,97,"Action,Sci-Fi,Thriller",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"Years have gone by since Don Wilson used his martial arts expertise to take down a robot who was programmed to destroy him, he's also married to the blonde reporter (Stacie Foster) who led the rebellion in the first film, now a new conspira",Included: structured and semantic conditions match.
tt0120764,721,My Favorite Martian,1999,94,"Comedy,Family,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,I saw this bomb when it hit theaters. I laughed the whole time. Why? Because the stupidity of it seemed to have made me go insane. I look back on it and realize there was not ONE funny thing in the whole movie. At leat nothing intentional. ,Included: structured and semantic conditions match.
tt0176269,1006,Universal Soldier: The Return,1999,83,"Action,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This was an atrocious waste of my time. No plot. The acting was so far below par, it should be used as an exemplar in acting classes of what NOT to do. It is merely a commercial rip-off of the earlier Universal Soldier, which also scrapes t",Excluded by semantic condition.
tt0222817,977,Entrails of a Virgin,1986,72,"Horror,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"OK the plot is, wait you got me there is no true discernible plot here just a string of optically fogged sex scenes, strung together by scenes of photographers taking pictures of pretty ladies (Sometimes a combination of the two) Then a dem",Excluded by semantic condition.
tt0234215,5727,The Matrix Reloaded,2003,138,"Action,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"As a fan of Science-fiction movies, I have been aware of The Matrix since its release in 1999. From the little bit I would allow people to tell me about it, I assumed it was highly original and sophisticated. I am also a devotee of Alice in",Included: structured and semantic conditions match.
tt0255798,609,The Animal,2001,84,"Comedy,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,Marvin(Rob Schneider)does not have the ingredients to be a cop which is his lifelong dream. But his luck changes when he has a car crush(a very bad one)and is found by a doctor. The doctor has to use animal organs to rebuild him. After this,Included: structured and semantic conditions match.
tt0295725,633,Time Changer,2002,95,"Drama,Fantasy,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I attempted to watch this film without being able to really sit through it, for while it is suppose to have a ""good"" message; the problem is that it is obviously produced according to one particular interpretation of scripture. An interpret",Excluded by semantic condition.
tt0314063,930,Immortal,2004,103,"Drama,Sci-Fi,Thriller",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"My first attempt at watching this ended in 8 minutes, roughly after the TV report scene, which I couldn't handle. It went approximately like this:  Reporter 1: Hmm, there's a pyramid in our skies. Reporter 2: I think it's aliens. *awkward s",Excluded by semantic condition.
tt0343818,6004,"I, Robot",2004,115,"Action,Mystery,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"This is probably the most boring, worse and useless film I have seen last year. The plot that was meant to have some philosophical aspects emerged to me as a very bad hollow copy of the matrix, with plenty of clichés: the lone wolf cop, goo",Included: structured and semantic conditions match.
tt0348150,3114,Superman Returns,2006,154,"Action,Adventure,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,I saw the movie last night and I really wanted to like it. My expectations for the movie had been going up and down ever since I heard it was being made. Some days I'd see something spectacular and some days I'd be disappointed.  Yet being ,Included: structured and semantic conditions match.
tt0369226,5534,Alone in the Dark,2005,96,"Action,Horror,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,This movie succeeds at being one of the most unique movies you've seen. However this comes from the fact that you can't make heads or tails of this mess. It almost seems as a series of challenges set up to determine whether or not you are w,Included: structured and semantic conditions match.
tt0377713,693,Cube Zero,2004,97,"Drama,Mystery,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"The plot doesn't offer any new excitements, it even starts the same as cube I. This time there are no other enhancements for the cube machinery, except for having an extra exit, which is not guarded, very ingenious. The characters are also ",Excluded by semantic condition.
tt0383353,456,Evil Aliens,2005,93,"Comedy,Horror,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,Evil Aliens owes a huge debt to Peter Jacksons early films Bad Taste and Braindead.I must confess to never enjoying those films particularly and i say the same about this.Jake West is a director who clearly lacks inspiration of his own and ,Excluded by semantic condition.
tt0404325,805,Phil the Alien,2004,82,"Comedy,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Well this film has certainly had a fair amount of hype; From the buzz at the Toronto Film Festival to gushing reviews on CBC Radio. A refreshing, wacky, hilarious indie movie apparently. I'd been looking forward to it for months.  How can I",Excluded by semantic condition.
tt0417191,525,They Are Among Us,2004,99,"Sci-Fi,Thriller",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"No scenario, bad actors (poor Melissa Gilbert)... Beurk Beurk Beurk ...  Give a such budget to make this... In Belgium, we make ten films which win all prices in Cannes with this.  Last time that I've seen a such NULL-Film was Hypercube. Bu",Excluded by semantic condition.
tt0443678,501,Unholy,2007,90,"Horror,Sci-Fi,Thriller",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This is a movie of tired, yet weirdly childish, clichés. There's a Nazi witch master performing sf-related experiments in the basement? Oh please!   Aiming for a creeping sense of horror and fear, the general impression of the film is that ",Excluded by semantic condition.
tt0445161,6692,4,2004,126,"Drama,Mystery,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"I saw the film at the Belgrade Film Festival last week, and I'm still working off the trauma. Essentially my view seems to match a number of others - the first half hour was fresh, sharp, deep, entertaining and promising. Well acted too. Na",Included: structured and semantic conditions match.
tt0457275,3779,Altered,2006,88,"Horror,Sci-Fi,Thriller",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"I might not have been the biggest Blair Witch fan but nonetheless appreciated that effort, so I was looking forward to Altered, especially after reading the superlatives thrown around in various IMDb comments. ""Unique"", ""intelligent"", ""A fu",Included: structured and semantic conditions match.
tt0799862,561,Caprica,2009,60,"Action,Drama,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I had to endure teen-aged, high school angst and family conflict for almost all of the show. I really do not care about high-school girls fretting about their relationships. I've spent my time in Hell dealing with such issues and I care not",Excluded by semantic condition.
tt0025712,206,The Return of Chandu,1934,208,"Adventure,Family,Fantasy",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"""The Return of Chandu"" is notable, if one can say that, for the casting of Bela Lugosi as the hero rather than the villain. Why he even gets the girl.   The story as such, involves the Black Magic Cult of Ubasti trying to capture the last E",Excluded by structured conditions.
tt0028313,468,The Story of Louis Pasteur,1936,86,"Biography,Drama,History",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"Apparently none of the previous reviewers,most of whom praise the film for its accuracy, have actually read a biography of Louis Pasteur.The most glaring inaccuracy is in the relationship between Pasteur and Napoleon III.Back in the 1930's ",Excluded by structured conditions.
tt0038873,1513,The Razor's Edge,1946,145,"Drama,Romance",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"The author of numerous novels, plays, and short stories, W. Somerset Maugham (1874-1965) was considered among the world's great authors during his lifetime, and although his reputation has faded over the years his work continues to command ",Excluded by structured conditions.
tt0045815,2138,The Girl Next Door,1953,92,"Comedy,Musical",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"I often feel like Scrooge, slamming movies that others are raving about - or, I write the review to balance unwarranted raves. I found this movie almost unwatchable, and, unusual for me, was fast-forwarding not only through dull, clichéd di",Excluded by structured conditions.
tt0063850,1986,If....,1968,111,"Crime,Drama",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"if.... is the cinematic equivalent of Sgt. Pepper's: Revered by baby boomers as the pinnacle of creation, and viewed as rather a silly bit of business by preceding and subsequent generations. Now that the children of the middle classes the ",Excluded by structured conditions.
tt0064400,195,Hamlet,1969,117,Drama,False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Williamson's accent is tough to wade through. He speaks incredibly quickly, like he is in a rush to get through the lines. During the soliloquies he acts as if he is talking to someone, when he is supposed to be talking to himself. All that",Excluded by structured conditions.
tt0065622,1855,The Decameron,1971,111,"Comedy,Drama,History",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"Pier Paolo Pasolini, or Pee-pee-pee as I prefer to call him (due to his love of showing male genitals), is perhaps THE most overrated European Marxist director - and they are thick on the ground. How anyone can see ""art"" in this messy, chea",Excluded by structured conditions.
tt0066344,215,Scrooge,1970,113,"Drama,Family,Fantasy",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"now don't get me wrong, i do enjoy christmas movies. i love its a wonderful life and i really enjoy the versions of a christmas carol with george c. scott and alistair sim. but this particular movie is awful. i think the i love life song th",Excluded by structured conditions.
tt0070795,2346,A Thief in the Night,1972,69,"Drama,Fantasy,Horror",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"This is an interesting treatment of a subject that is quite controversial, (just read the other comments on this film). Apparently, you either love it or hate it and it seems most people make that distinction based on whether they believe t",Excluded by structured conditions.
tt0072705,185,Bite the Bullet,1975,132,"Action,Adventure,Drama",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Gritty, dusty western from director Richard Brooks, who seems thoroughly engrossed in the genre while keeping all the usual clichés intact. Early 1900s horse race attracts a low-keyed cowboy (Gene Hackman), a suave gambler (James Coburn), a",Excluded by structured conditions.
tt0075888,237,The Crater Lake Monster,1977,85,"Adventure,Comedy,Crime",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"****Don't read this review if you want the shocking conclusion of ""The Crater Lake Monster"" to be a total surprise****  A claymation plesiosaur rises from the depths of Crater Lake to wreak havoc on a group of local rednecks, not to mention",Excluded by structured conditions.
tt0076504,1901,Orca,1977,92,"Adventure,Drama,Horror",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"Many have stated that Orca  Killer Whale is a Jaws rip-off. This is not really true, though the enormous commercial success of Jaws undoubtedly made these man .vs. beast stories more attractive propositions for film-makers in the second ha",Excluded by structured conditions.
tt0090567,656,52 Pick-Up,1986,110,"Crime,Drama,Thriller",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"The film ""52 Pick Up"" simply does not work. See it if you are at all interested in Elmore Leonard or John Frankenheimer, or anyone in the terrific cast, especially John Glover who's admittedly brilliant. But the book--a slow-burning, noir t",Excluded by structured conditions.
tt0091129,178,The Golden Child,1986,94,"Action,Adventure,Comedy",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I am guessing the reason this movie did so well at the box office is of course Eddie Murphy. I think this was his first movie since ""Beverly Hills Cop"" so at the time he was hot. Considering that one made over two hundred million and it was",Excluded by structured conditions.
tt0094868,180,Chocolat,1988,105,Drama,False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"The film portrays France's unresolved problems with its colonial legacy in Western (Francophone) Africa through the befuddled and complex psychoanalytical prism of a young woman, France (herein symbolically representing her nation). It is a",Excluded by structured conditions.
tt0095775,1175,The Ogre,1988,94,"Drama,Horror,Mystery",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"(aka: DEMONS III)  Made for Italian TV although shot in English and was never meant to be a sequel to the earlier DEMONS films. It was supposed to be simply titled, THE OGRE, which is how director Lamberto Bava had released it.  An American",Excluded by structured conditions.
tt0101917,220,Freddy's Dead: The Final Nightmare,1991,89,"Fantasy,Horror",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"WARNING: REVIEW CONTAINS MILD SPOILERS  A couple of years back I managed to see the first five films in this franchise, and was planning to do an overview of the whole Elm St. series. However, just two years on and I find I can't remember e",Excluded by structured conditions.
tt0103858,196,Bonnie & Clyde: The True Story,1992,93,"Crime,Drama",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"While it contains facts that are not widely reported, it is not exactly the truth. They took a lot of liberties in rearranging events, excluding people, and using sets that do not meet the facts of their lives in the 30's. There were more t",Excluded by structured conditions.
tt0110695,204,Nowhere to Hide,1994,96,"Drama,Thriller",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Oh a vaguely once famous actress in a film where she plays a mother to a child . It`s being shown on BBC 1 at half past midnight , I wonder if ... yup it`s a TVM   You`ve got to hand it to TVM producers , not content on making one mediocre ",Excluded by structured conditions.
tt0115543,232,The Angel of Pennsylvania Avenue,1996,92,Drama,False,False,0,deterministic case-insensitive lexical policy over IMDb review text,This might be the poorest example of amateur propaganda ever made. The writers and producers should study the German films of the thirties and forties. They knew how to sell. Even soviet-style clunky leader as god-like father-figure were be,Excluded by structured conditions.
tt0115907,1917,City Hall,1996,111,"Crime,Drama,Mystery",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"Admittedly, I find Al Pacino to be a guilty pleasure. He was a fine actor until Scent of a Woman, where he apparently overdosed on himself irreparably. I hoped this film, of which I'd heard almost nothing growing up, would be a nice little ",Excluded by structured conditions.
tt0116308,774,Fire,1996,104,"Crime,Drama,Romance",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,Few movies have dashed expectations and upset me as much as Fire has. The movie is pretentious garbage. It does not achieve anything at an artistic level. The only thing it managed to receive is a ban in India. If only it was because of the,Excluded by structured conditions.
tt0117979,1821,The Truth About Cats & Dogs,1996,97,"Comedy,Romance",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"Janeane Garofalo has been very public in her displeasure about this film, calling it, among other things, anti-feminist. She has also said on her radio show she hates making ""romantic comedies"" because she doesn't believe in them. I wholehe",Excluded by structured conditions.
tt0120041,228,Runaway Car,1997,90,"Action,Adventure,Comedy",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"How this piece of garbage was put to film is beyond me. The only actor who is at all known to me is Judge Reinhold, an accomplished actor whose presence is merely a justification for putting it into production.  I don't even think it is wor",Excluded by structured conditions.
tt0120430,1109,Vanishing Point,1997,91,"Action,Adventure,Drama",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"Oh, dear lord.... They've turned what was a fairly thought provoking movie into a swaggering testosterone fest.  The original 1971 version of this movie was beautifully vague about our hero Kowalski. He was a man trying to drive from Denver",Excluded by structured conditions.
tt0120626,297,April Captains,2000,123,"Drama,History,War",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"Okay, I'm not going to critique this film in depth. I note the many elogious reviews in advance of me, and as I generally like Maria de Medeiros, I have been long hesitant to make a disparaging comment - and in such fashion nearly a year ha",Excluded by structured conditions.
tt0127388,207,Ninja Turtles: The Next Mutation,1997,20,"Action,Adventure,Comedy",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This is the biggest insult to TMNT ever. Fortunantely, officially Venus does not exist in canon TMNT. There will never be a female turtle, this took away from the tragic tale of 4 male unique mutants who will never have a family of their ow",Excluded by structured conditions.
tt0161634,221,Guinea Pig: Devil's Experiment,1985,43,"Horror,Short",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Well, how do you even rate a movie such as this one? Does it even have cinematic value really? It's a movie that tries to get as close to being a snuff movie as possible. Basically the entire movie is purely a bunch of guys torturing a youn",Excluded by structured conditions.
tt0179443,192,Rancid Aluminum,2000,91,"Comedy,Crime,Drama",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,There is no doubt that this film has an impressive cast but unfortunately this doesn't help with the major downsides to the movie. I never understand why directors ask actors/actresses to use accents not their own when it is obvious to ever,Excluded by structured conditions.
tt0197153,212,Good Day L.A.,1993,180,"News,Talk-Show",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"When I first tuned in on this morning news, I thought, ""wow, finally, some entertainment."" It was slightly amusing for a week or so... But we have to face it, these news reporters (if one can even call them that) have WAY TOO MUCH ""playing ",Excluded by structured conditions.
tt0197570,2161,The Hungry Bachelors Club,1999,93,"Comedy,Drama,Romance",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"I have to agree with some of the other comments and even go a step further.   Nothing about this film worked, absolutely nothing. Delmar our central character makes the decision to become a surrogate mother in order to earn enough money to ",Excluded by structured conditions.
tt0200710,224,Hitokiri,1969,140,"Action,Biography,Drama",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Many of the lead characters in Hideo Gosha's 1969 film ""Hitokiri"" (manslayer; aka ""Tenchu"" -- heaven's punishment) were actual historical figures (in ""western"" name-order format): Ryoma Sakamoto, Hampeita Takechi, Shimbei Tanaka, Izo Okada,",Excluded by structured conditions.
tt0201290,235,The Underground Comedy Movie,1999,88,Comedy,False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"A series of painfully unfunny skits that seem to go on forever and a day. Not as mind-numbingly awful as say ""Freddy Got Fingered"" or ""Lost Reality"", but that in NO way is an endorsement in ANY way, sense or form. Features the worst rhyming",Excluded by structured conditions.
tt0202152,219,Zatoichi,1989,116,"Action,Drama",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This is to the Zatoichi movies as the ""Star Trek"" movies were to ""Star Trek""--except that in this case every one of the originals was more entertaining and interesting than this big, shiny re-do, and also better made, if substance is more i",Excluded by structured conditions.
tt0240736,198,Moonstalker,1989,92,Horror,False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"IT IS So Sad. Even though this was shot with film i think it stinks a little bit more than flicks like Blood Lake, There's Nothing Out There & . The music they play in this is the funniest stuff i've ever heard. i like the brother and siste",Excluded by structured conditions.
tt0249624,2097,Gabriel & Me,2001,84,Drama,False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"I almost made a fool of myself when I was going to start this review by saying "" This movie reminded me of BILLY ELLIOT "" but then I looked up the resume of screenwriter Lee Hall only to find out that he was the guy who wrote BILLY ELLIOT s",Excluded by structured conditions.
tt0253335,285,No Turning Back,2001,98,"Crime,Drama,Thriller",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"Heavy-handed moralism. Writers using characters as mouthpieces to speak for themselves. Predictable, plodding plot points (say that five times fast). A child's imitation of Britney Spears. This film has all the earmarks of a Lifetime Specia",Excluded by structured conditions.
tt0257106,744,Scary Movie 2,2001,83,"Comedy,Horror",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"I *loved* the original Scary Movie. I'm a huge fan of parody- it is my favorite form of humor. It is sometimes regarded as the most intelligent form of humor. The Wayans boys seemed to grasp that concept perfectly in the original film, then",Excluded by structured conditions.
tt0272069,238,Demonicus,2001,72,Horror,False,False,0,deterministic case-insensitive lexical policy over IMDb review text,Seriously. I just wrapped up my first viewing of Demonicus and words have failed me.  I remember a time when I would see Charles Band's name on a film and my heart would race. He was never a Wes Craven or a John Carpenter. He was a bastion ,Excluded by structured conditions.
tt0275067,526,Wendigo,2001,91,"Horror,Mystery,Thriller",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"This movie is S-L-O-W. Spent most of the movie actually waiting for it to 'begin'.  The setting was bleak, the script was bleak, the cinematography was bleak, the plot was bleak, the budget was low (not that all low budget movies are bad, b",Excluded by structured conditions.
tt0286610,896,"Broken Bow, Part 1",2001,44,"Action,Adventure,Drama",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"While it's early to say how the series will evolve, I can say that the pilot was less than I thought it would be. There is still potential for the series, however. Of course when I first saw Voyager I thought it had potential, too - but was",Excluded by structured conditions.
tt0300214,2171,Morvern Callar,2002,97,Drama,False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"When a movie of a book seems pointless and incomprehensible, the cause can invariably be found in the book: either it was pointless to start with, or the point is one not easily conveyed to film, or the movie missed the point, which is the ",Excluded by structured conditions.
tt0306047,205,Scary Movie 3,2003,84,Comedy,False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Hollywood does it again. Lots of money, no creativity. I'm sure the writers were on something other than oxygen when they wrote this one. Based on the previews, I thought that this would be a funny movie. But if you are not up on the latest",Excluded by structured conditions.
tt0381966,1836,Creep,2004,85,"Horror,Mystery,Thriller",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"Honestly, I went to see the movie, not because of the actors, not because of the plot but because it was rated 17 here in Luxembourg and a movie has to be really brutal or pornographic to be put in this category. Believe me, being a movie-f",Excluded by structured conditions.
tt0390614,1751,Waqt: The Race Against Time,2005,153,"Comedy,Drama,Family",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"I cannot believe that the Indian film industry still puts out such third-rate dross as Waqt. For starters, the storyline is totally implausible  spoilt son gets thrown out of family home so as to teach him some self-sufficiency. So what do",Excluded by structured conditions.
tt0400497,691,Herbie: Fully Loaded,2005,101,"Adventure,Comedy,Family",False,True,0,deterministic case-insensitive lexical policy over IMDb review text,"There are few uplifting things to say about this, but I can mention Matt Dillon doing his best to make something out of nothing and the many split screens and graphics that are worthwhile. As most race movies suffer from the premise that ca",Excluded by structured conditions.
tt0404356,214,Quite Ugly One Morning,2004,94,"Comedy,Crime,Drama",False,False,0,deterministic case-insensitive lexical policy over IMDb review text,"If you want an undemanding and reasonably amusing hour or so, then it's OK to watch this. It's not all that bad, really. Yeah, it's got more lapses in logic than I care to describe here and might tax the patience of people - like myself, I ",Excluded by structured conditions.
