movie_id,title,director,year,runtime,genres,review
tt0096880,Balance,"Christoph Lauenstein, Wolfgang Lauenstein",1989,7,"Animation,Drama,Short","This film was the recipient of the 1990 Academy award for Best Animated Short Film. Over the last few weeks, I have seen dozens of the nominees and recipients of this award from the last 30 years and I really think that this film might just be the worst of them all--yet it wasn't just a nominee but it won!! I assume that 1989 must have just been a horrible year for the genre.<br /><br />The film shows a group of characters that look a bit like super-skinny Uncle Festers. The appear to be simple articulated figures who are moved using stop motion animation. All are identical--with the same faces, bodies and clothes. The only difference is that each has a different number drawn on their backs. They are all standing on a large platform that is suspended, as if by magic, in space. Each has a pole and their is also a box on the platform. The platform begins tilting slightly and in response the men move about in an effort to balance the platform. This goes on and on and on and on for the longest time. The only relief from this tedium is when one of them acts rather nasty towards the end, but it just isn't enough to make this fun to watch in the least. Aside from passable stop motion animation, this short offers nothing of interest to me....NOTHING.<br /><br />By the way, the great short KNICK KNACK also came out in 1989 and I have no idea why it was not among the nominees. It was a GREAT short and was far better than any of the nominees that year or the year before. Perhaps Pixar's success in previous years resulted in a bias against them, but KNICK KNACK is so clever and so funny it seems almost criminal to have ignored it. Could Pixar have not entered it? This seems unlikely."
tt0104534,"It's Christmastime Again, Charlie Brown",Bill Melendez,1992,23,"Animation,Comedy,Family","This does give away some of the plot, by the way. A Charlie Brown Christmas is one of those timeless classics that teach you the value Christmas and just enjoying the holiday. This, however, does not. It tries to capture the emotion of A Charlie Brown Christmas, there even is another Christmas play, but fails with lackluster and easy jokes. Charlie Brown is no longer wondering about the spirit of Christmas but is instead wants to buy a present for Peggy Jean ($25 gloves...what?). His sister Sally is the most annoying character in the movie. Here is one of her jokes: Sally wants to write a letter to Santa, but doesn't know how to spell Charlie (for some reason he needs to be in her letter) so instead decides to name him Sam, because she knows how to spell Sam. Also, Sally plays an angel in the play with one word to day: ""Hark!"" She instead says hockey stick (har har). If Sally saying hark 12 times (all oddly sounding exactly the same) doesn't kill you, nothing will. Peppermint Patty and Marcy are a large focal point, but that hardly makes it better. Marcy is funny with her responses to Patty, but Patty is another story. She sounds like a boy (which doesn't dispel the rumors) and gets mad when she has to be the sheep in the play (terrible baas and all). Apparently she is the sheep every year, and is worried she will forget her lines (lines she doesn't have). She is so worried she mentions it twice, one right after the other, and gets the same response. I'm assuming she must have short term memory loss, or something. Lucy and Linus are more welcome (although Linus still has annoying advice), but hardly amount to much air time. I'm sure Schroeder isn't even in this one. All in all, it tries to be a parasite to the original, but compromised the message for a few quick laughs."
tt0110763,The Pagemaster,Pixote Hunt,1994,75,"Adventure,Animation,Comedy","There is a really good movie lurking just beneath the surface of the layers upon layers of cheese that is ""the Pagemaster"".<br /><br />I found this out when I watched this again this morning after neglecting it for years and years. I remember hating it with a passion when it first came out, but this time, I found that the special effects are quite good. The plot is just ""the Neverending Story"" with a creativity-endectomy, but it's an okay little flick for anyone who just wants some really awesome eye-candy. The animation is amazing, and I especially liked how the animators let their characters look and act a bit more surrealistic than the norm. I'm giving it a grade of three as I *would* have given it a two (just for parody value) if I had ever decided to watch this movie expecting it to absolutely blow my mind story-wise."
tt0112159,Neon Genesis Evangelion,"Hideaki Anno, Kazuya Tsurumaki, Hiroyuki Ishidô, Masayuki, Tensai Okamura, Tsuyoshi Kaga, Keiichi Sugiyama, Masahiko Ôtsuka, Seiji Mizushima, Tetsuya Watanabe, Ken Andô, Naoyasu Habu, Shôichi Masuo, Akira Takamura, Minoru Ôhara",1995,24,"Action,Animation,Drama","Contrary to most other commentators, I deeply hate this series.<br /><br />It starts out looking interesting, with mysterious aliens and giant robots, and I kept my hopes up until the very last episode. At the end of it, I still didn't understand what the alien attacks were all about (maybe I missed something, who knows?), and realized that I had sat through 26 episodes consisting mainly of the characters' own self-hating, selfishness and self-pitying. It actually flips between alien/robot fights and these dark, depressing blinking-on-and-off scenes where one or more characters can just say or shout ""I hate me/you/it"" 10-12 times in a row.<br /><br />I can't really see either Shinji or Asuka (two of the main characters) showing growth or change. (Nor can I see any of the other characters learning or growing either, for that matter.) I wanted to kick them and tell them to get a bloody life during the first episodes, and the feeling didn't change during the last ones. Shinji truly possesses the kind of helpless hopelessness that makes people angry rather than charitable, and Asuka is such an infuriating know-it-all that I wanted to smash the TV screen every time she came into view. Oh, and more than anyone else, these two hate everything, and say it veeeeeeeery often.<br /><br />I'm otherwise a big fan of animé and manga, and never before have I disliked one so much. I read that the series creator/writer wrote this while suffering from a depression, and I can believe that; it made me depressed to watch it. Is that the aim of this series? I'm honestly asking. Is it designed to make the viewer confused and annoyed? And if suffering from a depression, why just not write a book or biography about it, instead of mixing it up with aliens and mecha's? This alien war plot, as far as I could tell, lead to absolutely nowhere.<br /><br />Finally, since I'm truly fascinated by how many people claim to love this patchwork of dead-end plots, I can't help but wonder how many of them actually find it good, and how many say they do because they've been told it is."
tt0118266,The New Batman Adventures,"Dan Riba, Curt Geda, Butch Lukic, Atsuko Tanaka, Kenji Hachizaki, Hiroyuki Aoyama, Yûichirô Yano",1997,30,"Action,Adventure,Animation","If this series supposed to be an improvement over Batman - The Animated Series, I, for one, think it failed terribly. The character drawing is lousy... (Catwoman, for instance, looks awful...) But what really annoyed me is that it made Batman look like a sort of wimp who just can't take care of himself in a battle, without the help of two, even three sidekicks. I mean, he's Batman, for God's sake! I know the comic books, I know that Nightwing and Batgirl are supposed to be Batman's allies, besides Robin, but still... making Batman say that he needs help from them... What, he can't handle a few punches? In BTAS, he could face a dozen adversaries without any problem... He's getting old? Come on...<br /><br />And another thing: I really don't think that Batman would allow a kid like Tim Drake to go into battle that soon, without years of hard training. One, it's irresponsible (and Batman is everything, but irresponsible), and two, it's not what happened in the comics, if we are to remain faithful to them.<br /><br />Batman - The Animated Series made history, with its animation, its stories and its characters... That really was a legend of Batman. The New Adventures series turned the legend into just another Batman flick."
tt0144608,Sinbad: Beyond the Veil of Mists,"Alan Jacobs, Evan Ricks",2000,85,"Action,Adventure,Animation","This movie is not only boring, it is also really badly done. The graphics are so bad, they are not even second rate - they are dreadful. The characters do not show any facial expresssions, the voice acting is empty and without any soul, and the plot absolutely lacks .... well... anything and everything. My 5 year old likes it - but thinks it's a bit boring. I agree with him."
tt0154604,The Home Front,Frank Tashlin,1943,4,"Animation,Short","Frank Tashlin's 'The Home Front' is one of the more lifeless Private Snafu shorts, a series of cartoons made as instructional films for the military. Rather than have Snafu take some inadvisable actions leading to disaster, 'The Home Front' instead focuses on his loved ones back home and how much they have to offer to the war effort too. Snafu realises he was wrong when he thought they had it easy. It's a concept with few possibilities for good gags and instead Tashlin plays the risqué card more heavily, extended jokes involving strippers and scantily clad dancing girls in place of much effective comic relief. The result is a well-meaning short which has little relevance or entertainment value today other than as an historical artefact."
tt0166813,Spirit: Stallion of the Cimarron,"Kelly Asbury, Lorna Cook",2002,83,"Adventure,Animation,Drama","Here's the good news first. ""Spirit"" is the most visually incredible animated film in current home theater release. The artwork and effects are revolutionary, and I recommend that you give this movie a look by virtue of the visuals alone.<br /><br />And now for the bad news. I really mean it when I say that the animation is the only thing this movie has going for it. You may remember that ""Spirit"" got badly trounced by ""Lilo and Stitch"" last summer. The first person who argues that it was because Disney is more well-established and had better advertising can write me a four page long essay entitled ""Why 'Lilo and Stitch''s Script Didn't Stink"".<br /><br />For all the incredible new animation technology on display in ""Spirit"", the story is almost *astonishingly* dull. There is a lesson here, and (needless to say) it doesn't just apply to animated movies. You can have the most mind-blowing visual effects ever to grace the eyes of a mortal, but if your story is boring and, more importantly, we don't care about your characters, it's bad film-making. Simple as that. The animation is still mind-blowing; I just can't wait to see what somebody with more imagination does with it."
tt0166948,The Adventures of the American Rabbit,"Nobutaka Nishizawa, Fred Wolf",1986,85,"Action,Adventure,Animation","Imagine turning the American national anthem into a cartoon. Throw in a couple of cute animals, some terrible puns and a pair of roller skates and you'd find yourself with almost an exact replica of this film.<br /><br />I remember seeing this when I was younger; I made my Mother rent it from the video shop about 5 times. The story itself isn't too bad, it's just that any Marxists watching would certainly have something to complain about.<br /><br />If you don't like America you won't like this film."
tt0167285,The Mind's Eye,Jan Nickman,1990,40,"Animation,Short","This movie was strange... I watched it while ingesting a quarter of psilcybe cubensis (mushrooms). It was really weird. Im pretty sure you are supposed to watch it high, but mushrooms weren't enough. I couldn't stop laughing.. maybe lsd would work. The movie is a bunch of things morphing into other things, and dancing. Its really cheesy for todays standards but when it was released im sure it was well... one of a kind. I could see how some people would think this movie was good, but I didn't think it was very interesting, and I was on mushrooms at the time. If your having a party or something and everybodys pretty lit, pop it on you'll get a few laughs."
tt0169414,Arthur,"Greg Bailey, Geoff Adams",1996,30,"Adventure,Animation,Comedy","This programme bugs me! There is no humour to it and is far too serious to be called ""fun""! It's just far too educational for my liking! The characters are very stereotyped and unappealing. The plots are redundant and the morals are just repeated over and over again. Where's the fun in it? Also I feel this has been on the BBC for far too long and is broadcast way too much. Does it really need to have a slot on T.V every 2 or 3 months when a brand new show runs out of episodes? I think it's time that the BBC starting bringing back some of their older shows like: Inspector Gadget, Bananaman, The Smurfs, Snorks, Moomins, the Raccoons and Count Duckula other than continually giving contracts to these newer shows! I thought the BBC where bring back Danger Mouse, so what's going on with that?! 3/10"
tt0235918,The Fairly OddParents,"Gary Conrad, Ken Bruce, Michelle Bryan, Butch Hartman, Sarah Frost, John McIntyre, Wincat Alcala, Tuck Tucker, Kevin Petrilak, John Fountain, Sherie Pollack, George Elliott, Keith Oliver, Randy Myers, Larry Leichliter, Jaime Diaz, Juli Murphy",2001,30,"Adventure,Animation,Comedy","I really hate this retarded show, it SUCKS! big time, and personally I think it is insulting to fairy kind (if you believe in fairies that is); I mean the people who had come up with such crap 'ought to have their heads examine huh? and also there is a LOT of craziness (the evil school teacher, which I think is getting really old) and also stupidity (the boy's parents and fairy godfather) in this show - two of the things that I dispised and loathe in the WHOLE world (especially stupidity).<br /><br />Overall, I say that this show is so f*****' annoying and should not be seen by prying eyes at ALL (it would make'em bleed to death)!"
tt0262333,Chronopolis,Piotr Kamler,1982,52,"Animation,Drama,Fantasy","Not that I want to be mean but this movie really surprised me a lot. During the whole film, I was like...erm...what is this movie all about? I don't get the animations at all. Probably this movie will only be suitable for those who belongs to the 1980s. During the film, there is a group of people walked out. After the movie, many people said, ""That's it?"" Frankly speaking, I cannot believe that this movie was awarded the best children film award. If you are thinking of watching this film, I strongly recommend you not to. You will regret it. I'm not joking. You will find that you are just wasting both your time and money of you go and watch it."
tt0293849,The Little Polar Bear,"Piet De Rycker, Thilo Rothkirch",2001,78,"Adventure,Animation,Family","This could be a cute movie for kids My grandson watched it once. he was watching it a second time I was watching some of it with him.<br /><br />When the little bear gets lost on the ice burg and he is in the water he is trying to get to a piece of ice it says ""Come back stupid ass fool"".<br /><br />I don't want my 3 year old grandson watching movies with words like this in it.<br /><br />That is why its rated for children. Should be child friendly. That is what I would expect. put out by warner brothers and G rated I would expect this to not have cuss words in it. The words don't even fit the movie in most places as it seems added later. And the movie drags out in many parts."
tt0311618,A Tree of Palme,Takashi Nakamura,2002,130,"Adventure,Animation,Drama","The teasers for Tree of Palme try to pass it off as a sort of allegory for a fairy tale with actual meaning, then immediately start raving about the animation. I should have known what that meant.<br /><br />The main character, Palme, is a good example of the whole movie's problem. One minute, Palme is a humble hero in search of himself, the next a violent psycho with an unhealthy fixation on a girl he once took care of.<br /><br />Like all of the characters in the movie, Palme is poorly defined. You do not bond with the characters at all, although Shatta has acquired a couple of fan girls. It seems that the writer was more interested in cramming all the drama and complexity he could into this movie than actually exploring his characters' motivations and personalities.<br /><br />New, useless story lines were being introduced in the last fifteen minutes of the movie. The writer seriously needed to streamline his story. Perhaps he was trying to be epic, but it was simply too much information for a two-hour movie. However I can't help but wonder if a plot with so many dimensions and characters would have been better suited for a TV series or graphic novel.<br /><br />In the last five minutes of the movie, I simply could not endure the sheer lack of quality any longer and began laughing at how contrived the characters, the relationships, and the whole plot was. I touched my companion and he started cracking up too, as did a young man seated behind us. We tried so hard to control ourselves, but we simply could not take the terrible quality of this movie.<br /><br />On the bright side, the animation is incredible and viewers will find themselves admiring the lush backgrounds and charming character designs. The animation almost guides you; when you don't care about the characters, it tells you how to feel."
tt0338130,Inspector Gadget's Last Case: Claw's Revenge,Patrick A. Ventura,2002,73,"Action,Adventure,Animation","Inspector Gadget was probably my all-time favorite 80's cartoon. I enjoyed both the first and second seasons of the series as well as 1992's Christmas special ""Inspector Gadget Saves Christmas"". Some Gadget fans are quick to criticize the second season (1985) of the show, but they need to compare it to DiC's 2002 release of ""Inspector Gadget's Last Case: Claw's Revenge"" for then, they will find the second season to be absolute gold.<br /><br />Being a Gadget fan, I couldn't resist the opportunity to see the animated Inspector Gadget in something that wasn't Gadget Boy-related. I purchased the film, and I swore to myself that I'd be objective; I knew that sometimes artistic liberties would be taken from the original series. I was not even prepared for what I was about to watch.<br /><br />There was barely a shred of the original show still intact.<br /><br />Here is a short list of just some of the cons for this movie: *The humor is non-existent from the original series.<br /><br />*Penny and Brain (originally having a nearly equal part in the series as Gadget) are missing from the action for fifteen to twenty minute intervals.<br /><br />*The original music by Saban & Levy is not there, and the score that exists is sub-par. (Understood that Saban has his own production company now, but at least ""Inspector Gadget Saves Christmas"" had good music, even without Saban.) *Don't expect to see any of Gadget's gadgets which made the show so endearing, such as gadget-copter, gadget-brella, gadget-mallet,gadget-coat (which actually was used but it was not even called the same thing), as well as his standard other hat and hand gadgets. In this movie, his gadget legs were telescopic instead of springs. That kind of stuff annoys true fans of the show, and simply aren't necessary to change.<br /><br />*The gadgetmobile from the original series is now a fast-talking, supposedly ""hip"" convertible. All the fans from the original series enjoyed the gadgetmobile transforming into the gadget van and vice versa.<br /><br />*Chief Quimby is now very short-tempered and even mean to Gadget. He was always grumpy in the original series, but this pushes the situation a bit much.<br /><br />*Penny no longer has a computer book.<br /><br />Are there any positives to this movie? OK, here goes...<br /><br />*Maurice LaMarche does a good job of taking over for the great Don Adams as Inspector Gadget.<br /><br />*In one scene, Chief Quimby alludes to an actual villain from the cartoon series: the Great Wambini (classic ""Gadget"" villain from the second season, voiced by Louis Nye).<br /><br />Looking for more redeeming factors for this movie? Well, you're out of luck. Life is about making choices and living by those choices. Most situations in life have a purpose even if it is to teach a lesson. The lesson learned here: keep to the original formula! ""If it ain't broke, don't fix it."" True Gadget fans should steer clear from this movie; you will surely be disappointed.<br /><br />Hopefully, DiC and Shout! Factory will continue to release more of the original series after the 2006 release of ""Inspector Gadget: The Original Series, Volume 1,"" containing the first 22 episodes of the series. As a true Gadget fan, lover of 80's animation and many of DiC's programs, I urge you the viewer to purchase ""Inspector Gadget: The Original Series, Volume 1"" and ""Inspector Gadget Saves Christmas"" DVD's which are excellent and sure to bring back good memories."
tt0338621,Kirby: Right Back at Ya!,"Sôji Yoshikawa, Hiroshi Harada",2001,24,"Action,Adventure,Animation","Back in the day, I remembered seeing dumb Nintendo Power comics that had the same artwork as this show... and then word came up that this show was a coming to a television near me! I was not estatic, but curious... I was curious about how bad this show was gonna suck. My friends all said that this show had no real meanings and was too silly for straight people like me to enjoy (i'm actually gay), so I decided to watch the show with low expectations.<br /><br />WHAT A HORRIBLE EXPERIENCE!!!!!!!!!!! First off, I hate the new characters. Tiff and Tuff are so dumb and I hate how so many fanboys drool over Tiff, it's sad. I also hate how they made Chef Kalasaki (or whatever his nonstraight name was) a good guy who owned a restaurant. Bad move, 4Kids TV! Escargoon is nothing but a loser adviser to the King Dedede (who sucks big time in this show) and I hate the face of that one company that keeps supplying Dedede with those awful weapons to destroy Kirby. So stupid, I hate this show.<br /><br />I then began to hate Kirby even more since it was obvious Nintendo was just aching to get Kirby some popularity. Kirby'll never beat Mario in the fight for coolness, and Kirby will always be nothing but a tiny little cream puff of gayness. NUF SAID!!!"
tt0346578,Batman: Mystery of the Batwoman,"Jennifer Graves, Tim Maltby, Curt Geda",2003,75,"Action,Animation,Crime","I am a back Batman movie and TV fan. I loved the show (new and old) and I loved all the movies. But this movie is not as great as some people were hopeing it to be. In my opinon, it is a big let down. I think the problem was it had no drama. Batman: Mask Of The Phantasm and Batman Beyond: Return Of The Joker had a lot of drama. and Batman & Mr. Freeze: Sub Zero had some drama too. Also, I think this movie is to light for Batman. The only scene that seems a little dark is the big fight with Bane at the end. Anyways, it's an ok Batman movie. But I would just rent it."
tt0354690,Lady Death,Andy Orjuela,2004,80,"Action,Animation,Fantasy","There's really no way to beat around the bush in saying this, Lady Death: The Motion Picture just plain sucks. Aside from the fact that the main character is a well endowed blonde running around Hell in a leather bikini with occasional spurts of graphic violence, the movie seems to have been made with the mentality of a 1980's cartoon based on a line of action figures. The bad guy himself even talks like a Skeletor wannabe, has the obligatory inept henchman, and lives in a lair that looks to have been patterned after the domain of the villain from the old Saturday morning Blackstar cartoon. Just don't expect any humor other than the sometimes howlingly bad dialogue. At other times it feels like the kind of anime tale better suited to hentai, yet there is no sex, no tentacle rape (Thank goodness!) and very little sex appeal, this despite the physical appearance of the title character. There is simply no adult edge to this material, unless you count the half-naked heroine and bloody deaths. Essentially, what we have here is a feature length episode of She-Ra, Princess of Power, but with skimpier clothes and more gore."
tt0357173,The Short Films of David Lynch,David Lynch,2002,97,"Animation,Documentary,Drama","I was so excited when I discovered this was available! I couldn't wait to see it. What a waste of energy! It's kind of like that rarities CD by your favorite band you found in the back of the rack at your local music store. Being a hard core fan you were certain that it was a valuable discovery. But once you heard it it became obvious why these dogs never made it onto a real album. This DVD is only recommended for 'completionists' who must have everything Lynch has done. ""Six Men Getting Sick"" is somewhat visually interesting but short and repetitive. It lacks the power of Lynch's later work ""The Grandmother"" is quite simply an immature work. It's tedious and looks like a student film. But it was the 70's...It's interesting only if you hope to psychoanalyze the director. But you can see, briefly, the seeds of some of his trademark images and sounds. ""The Alpahabet"" is forgettable (No really! I can't remember this one at all!) ""The Amputee"" is pointless. ""The Cowboy and the Frenchman"" is just plain silly. ""Lumiere"" is the only worthwhile one in the bunch. Without dialog Lynch tells a disturbing tale comparable with his best work. I had to watch this one several times. But it runs less than 2 minutes. Hardly worth the trouble of renting or buying the DVD."
tt0361179,Father of the Pride,"Klay Hall, John Stevenson, John Holmquist, Mark Risley, Bret Haaland, Steve Hickner, John Puglisi, Mark Baldo, Mike de Seve",2004,26,"Adventure,Animation,Comedy","It was 9:30 PM last night at my friend's camping trailer and we were so hyped to watch South Park (a new episode). The thing is, in my country, South Park airs at 10:30 PM and we decided to kill time by watching the show now airing, Father of the Pride. I'll start by saying that I have only watched to episodes. The first time I watched it, I found it unfunny and crude for nothing, so I thought ''Holy sh*t, I have a football game early tomorrow, so I have to stop watching stupid cartoons''. But yesterday, I tried to give Father of the Pride a second chance. I find that it's a complete rip-off of The Simpsons, only replacing yellow human characters by lions instead.<br /><br />The second thing is I wonder why it got it's TV-14 rating. I find The Simpsons a lot more vulgar, and the only real vulgarity in this show is a few homosexual (unfunny) jokes. The Simpsons is also a lot more violent (Halloween specials) and crude. I also heard that the creator of the series has also directed Shrek 2, well I've got news for him: Shrek 2 was way better and I think he stayed too much in the family thematic. However, I must admit that Father of the Pride did make me smile (even burst out laughing once) three or four times.<br /><br />All in all, I don't mind Father of the Pride. I don't hate it, but I don't like either. I've seen way better from ''The Simpsons''.<br /><br />3.5/10"
