product_id,title,brand,category,price,review
B00EZZOE3U,"Respect the Beard Tee | Wrestle Around in This T-shirt (2X Large, Deep Heather)",RoAcH,,,"Great quality and soft fabric!

LOVE IT!!!!!!!! I will defiantly be buying more :)

ok , nice fabric

This shirt is sooo soft. It's a gift for my hubby. He's going to love it!

I bought this as a gift for my husband and he loves it.

Husband loves it

the material is a bit thin , but my son still likes it.

This shirt is true to size fits amazingly. Fabric is soft and breathable. I would recommend this shirt to any man with a beard.

This is a thinner t-shirt material. Fits true to size and after a few washes the print is still on with no chipping or anything."
B01DJOI78U,Ollie Arnes Women's Crewneck Top Cotton Short Sleeve Round Neck Fitted T Shirt BPINK L,OLLIE ARNES,,,"Perfect shirt for layering

I love the long length of this shirt and the a snug fit. The fabric is really soft as well.

Fabric is really nice, surprisingly tight for a size large though.

It was a nice shirt but the sizing was way too small. I got a large and should have gotten a 2X!

These are good quality t-shirts. I bought for layering purposes, and they'll be perfect for that. They've got a nice amount of stretch to them and the material feels soft. Recommend!"
B015GQR5M8,Simplee Apparel Women's Scottish Roll Up Sleeve Red Plaid Shirt Blouse Check Top,Simplee Apparel,,,"Quality was lovely, material nice and soft, but WAY too small for a large. I like to vanish into a shirt like this, but you would need to be 5'0"" and super-petite to make a large appear as pictured. :( Gave it to a child a a gift.

Nice shirt for price.

love it so much, beautiful

I like to wear it with tights. I'm 5'10"" and it's short for me but I still love it.

Too small, and would not exchange

looked just ok at first. was snug. too small. Afeter laundry I cannot wear it. shrunken!!!!

Fits a bit different in the shoulders and the 3/4 length sleeves are a bit snug. Other then that love the shirt.

I am 5'8 and thin, l ordered an extra large after reading reviews, horrible fit! Sleeves are way to small, can't fasten button and yet shirt itself fits like a 3X, Very cute on model but that's about it. I will be returning this item. Save your money! I would not give any stars to this shirt except the site would not submit rating without one star!

I would give this a higher rating but the sleeves are 3/4 sleeves... I wanted full length sleeves. In the picture it just looked like they had been rolled up. Other than that looks great.

wonderful ample red plaid shirt. recipient loves it.

I ordered this shirt in an extra large. I was hoping for a comfortable, casual look to layer over a turtleneck and wear as loose, long tunic over leggings. The sizing and fit of this shirt is WAY OFF!! The XL fits like a medium. It is NOT loose and flowy like the photo. It fits straight down then cinches in at the waist, is tight under the arms, and the sleeves are too short. It's a shame, because it would have been perfect to wear at the cabin, curled up in front of the fire with a good book this winter.

this is very cute but way too small. I measured it and still can't button about a 6"" gap. Wonder what will happen when I was it. The color is very very nice but not the xl look I was expecting also very thin. Order the largest they offer...will wear open and if it shrinks will give to my 11 year old granddaughter. Shame b/c I was really hoping it would work.

Not like photo"
B00VFY8N2W,"Ninimour Womens Long Sleeve Sweatershirts (Medium, ALP708)",Ninimour,,,"So this shirt is a medium, there was no choice in what size to order. I expected it to fit small, but not quite as small as it actually did fit. It is comfortable, and soft which is a plus. The fabric is breathable, which is also great. The image on it was pretty and I was pleasantly surprised that it looked so clear. I am not a small person nor am I very large, but this shirt is not made for someone with a bust at all. I was disappointed that it fit so snug. I really have nothing else to say about it. It does come from china which it is always a gamble when you buy from over seas. I was given the opportunity to review this at a promotional discount in exchange for my honest review and opinion."
B01DAHXW40,"Basic Short Sleeve Crew Neck T Shirt (Medium, Light Olive)",Zenana Outfitters,,,"Soft, perfect fit. I'm 5'4"" and 115lbs. Olive Green turned out to be a really ugly color"
B009ESB71A,Allegra K Ladies Button Down Long Sleeve Self Tie Bow Tops OL Shirts,Allegra K,,,"I was really surprised at how well this fit and looked on me. I got tons of compliments on it and for the first half of the day LOVED this shirt. But I noticed in the afternoon that BOTH seams where the back/yolk area meet the sleeves near the ruffles had torn away. Now this shirt was loose on my and fit very comfortably. I wasn't doing any crazy 'fat guy in a little coat' dances either. I sat at a desk all day and some how hulked out the sleeves/back of the shirt. I sew so I can reinforce and fix this, but a huge bummer for something that really only lasted a few hours. I'm only fixing it because I got so many compliments on it. I'm 6ft 165lbs normally where a M and ordered an XL for this.

Although it's a well made top the collar is too large. In combination with the frills it's just too much for one top to have going on. It's also incredibly long. Size down and plan to wear it tucked into a plain skirt and you're set. I'll be returning mine.

Cute, chic and looks good with a lot of my skirts.

Not good.. Nothing what it looks like

The only thing I had an issue with was the size. It was somewhat large, so I gave it to my mum :P , thus the color, material, and style was rather nice."
B00MUSV3GK,Tommy Bahama Men's Bedarra Garden S/S Chambray Blue Button-up Shirt 2XL,,,,An absolutely beautiful shirt....very comfortable with a very generous cut.
B00DKA76BS,Madison Boys 100% Cotton Long Sleeve Wide Striped Polo Shirt - Black (Size 12),Madison,,,The size is just as advertised. It fits true to size even after washing.
B00D3RPO9O,Barbie Girls (Juniors) T-Shirt - Classic Logo Leopard Print Heart Design (Large) Hot Pink,IN MY PARENTS BASEMENT,,,"I'm so a Barbie fan! Had to get this shirt and absolutely love it. It is sized for juniors so I took a chance and ordered a large...I should of order a medium so it would fit better, but I will still wear it regardless!"
B00LGPCYBQ,TM Black cool hip hop eagle printing polo long Sleeve mens t-shirts top,GIVE ME FIVE,,,Quality of the product is below average. Outlook of the T Shirt is very poor and dull. This price of this product is a RIP off. Do not recommend at this price. This product is not more than $10.00 worth.
B01FYUTFWO,Men's Hawaiian Shirt Aloha Shirt 3XL Black Palm Floral,Palm Wave,,,"Love it.

I had to send it back because the top button was missing and something was off on the alignment of the buttons.

I LOVE this shirt! I've gotten a lot of compliments on it."
B0186ZNLYM,Ladyde Women's Fashion Scarf Neck Batman Tops Hoodies Tees Sweatshirt,Ladyde,,,"Not true to size. If you normally wear a small, I suggest ordering a large."
B018QMDR58,AOO 2015 and 2016 Modern Women's Abracadabra Nope YouRe Still A Bitch T-Shirts White M,AOO,,,This fit well and they were happy with it.
B007Q43O88,Alice Cooper No More Mr. Nice Guy Shirt,ill Rock Merch,,,favorite shirt ever! I've been trying to find an alice cooper shirt and this is the perfect one! love the design! how is has killer on the front and then no more mr nice guy on the back!
B0145BH5V6,"Neleus Men's 3 Pack Fitness Athletic Compression Sport Short Sleeve T Shirt,Black,S",Neleus,,,"2 sizes too small

It doesn't hold it's shape. I've tried the other brands and they're bit of better quality.

Perfect fit. I wear a size small, so i ordered an Asian medium, or a U.S. size small. Great quality for the price. Will definitely order more.

I like it and fit perfect

I love these compression shirts, they are so cool. Thank You so much."
B01H9URSN0,Comical Shirt Ladies Row Row Your Boat Gently Off A Cliff Funny Shirt Turquoise XL,Comical Shirt,,,love this shirt
B00KYBQMAM,Disney The Little Mermaid T-shirt X-small,,,,Runs WAY too small. Don't see other sizes listed to purchase.
B00STRKLTG,Cartel Ink Women's I Woke Up Like Sht T-Shirt L,Cartel Ink,,,good quality but runs a little small
B01CVGAPRI,"PlayWorld Womens V Neck Blouses Solid Loose Casual Cuffed Sleeve Shirt Top,Orange,X-Large",Playworld,,,"I ordered burnt orange, but I received coral. The coral is beautiful, so I kept the item.

I gave it away"
B01A9BRIKO,Women's Tunic Top - Op Art Black Three Quarter Sleeve Shirt - Xl,CATALOG CLASSICS,,,"I love this shirt!

Love this brand. So pretty, unique, and Cotton ! Sooooo hard to find anymore. Expensive, well made and worth the price. Highly recommend. Be sure to hand wash.

This shirt is so beautiful. Not as long as I expect a ""tunic"" to be, but it is gorgeous, and nice cotton.

This shirt is colorful and comfortable. I get compliments whenever I wear it. I like that it doesn't wrinkle easily toobe

Beautiful colors. Nice quality."
B014JYM3RU,"Hockey, If It Was Easy They'd Call It Football -Funny Mens T-Shirt (XL White)",Swift Pigeon Apparel,,,Received positive feedback from others. Good material. No surprised. Pleased with the purchase.
B00RVZ12GI,Oops Outlet Women's Batman Fleece Long Sleeve Cropped Hooded Sweatshirt Top S/M (US 4/6) Batman Charcoal,Oops Outlet,,,Size ran small
B0177VLCEC,Clothink Women Red Cotton Round neck Asymmetric Hem Plain Loose Sweatshirt,Clothink,,,"Way too small

I am an average size and the sleeves fit like they are three quarter. Fits loose for an Asian person or petite frame. Not worth $25 at all. Very disappointed. When you want to return it, they send you a label but going to cost more than half of what I paid. Lesson learned for me not to ever order an item from amazon that is out of the country."
B01ARP30KE,Memorose Women Loose Sleeves Plain Shoulder Off Long Asymmetric Hem T Shirt Top GreyL,Memorose,,,This item was horrible!! Nothing like the picture. I will never buy anything from this manufacture again. Very misleading.
B010N2B3XC,Afoxsos Bruce Lee Jeet Kune Do Kung Fu Printing Black T-shirt Size XXXL Black,Afoxsos,,,Kinda small for Xxl
B017CEAUOM,Miata Angry Eyes Lowered Racing Speed JDM Mazda Sweatshirt - Xlarge,Lifestyle Graphix,,,Good quality. Fit as size indicated.
B01EIS51EO,Lee Hanton Men's Athletic Sportswear Moisture-wicking Lightweight T-Shirts Blue Size XXL,Leehanton,,,Little small.
B01D3WHP4U,Polo Ralph Lauren Men's Classic Fit Mesh Pony Shirt-Heather Gray 7105-Large,Polo Ralph Lauren,,,Great quality
B00O8MR7F2,Women's Fashion Floral Print Blouse Long Sleeve Casual Shirts Blue S,nj365,,,Im in love with this blouse.
B01CJGA12Y,HIMONE Women V Neck Long Sleeve Casual Chiffon T-Shirt Office Lady Blouse Top White L,HIMONE,,,"This is a great white shirt but it is see through and the metal on the sleeves are silver so if you like gold and are really into coordination, this will limit the wearability of the shirt. It is a lot more boxy than it looks on the model but the material isn't stiff or uncomfortable

Fit okay but tore in 3 places in the arm area while at work. Stuck in it for 9 hours

It wasn't what I expected.

No me gust

Vey cute!

Great shirt

Keeps coming undone after I put it on it's OK not what I expected !"
B00X0LAYHK,Fashion Streetwear Style Striped Half Short Crop Top T-shirt Sweatshirt L White,Arctic Leaf,,,"Way too damn small. Awful

This shirt is exactly what I wanted EXCEPT the size is for someone who has a C cup or less. It appears to be cut for a junior not a woman."
B00K8D8894,Liberty Graphics Men's Frog Metamorphosis T-Shirt Large Natural,Liberty Graphics,,,"This is one of my husband's favorite t-shirts. When its predecessor was mysteriously damaged (3"" gash in the front), I worried that I wouldn't be able to find a replacement. Thankfully, its replacement was found. Liberty Graphic's shirts are fabulous. Our family has several different shirts and we love them all."
B00KYPCLCQ,"adidas Girl's Fashion Cropped Fleece Sweatshirt, Small 7/8 (Mint/Black)",,,,"A small is supposed to be size 7/8 but this is HUGE! Cute, but my very average sized 7 year old daughter who normally wears a size 7/8 won't be able to wear it for a least 2 years."
B00XQ1BA86,Outlaw Threadz Women's Skully Graphic T-Shirt-Small Black,Outlaw Threadz,,,The shirt fits perfect.
B006MHKP2S,Wonder Woman - Star of Paradise Island T-Shirt Size XL,Wonder Woman,,,"great shirt - but need to order a lot smaller - when it said ""juniors"" I ordered up but these shirts might be men sizes not Juniors"
B01FLH6MHG,Baomabao Women American Flag Printing Vest Sleeveless Blouse Tank Tops T-Shirt (X--Large),Baomabao_Shirt,,,"its orange

Very small & short

not too happy that it's too smalle

satisfied

Ran very small even though I ordered larger expected that. I was just ok made very cheaply.

This is not a ""Woman's"" Shirt. If you're an adult, do Not Buy.

It's printed nicely and wide enough - but it's a crop top. As if they cut half of it off. Wider than it is long. The photo and model are completely deceptive in the proportions. Or - perhaps her hips directly connected to her armpits. What a disappointment because the fabric and print are nice."
B00W6GMFI6,"JOYHY Women's Embellished Bead Collar Ruffle Shoulder Tops Shirts Chiffon Blouse (XL, Pink)",Joyhy,,,"5 out of 5 stars These blouses are beautiful , the fabric is smooth and very comfortable, the model is identical to the photos in the add , the size is perfect, this blouse when I put it on is very elegant and is very well made, the attention to the costumer is impeccable and very accommodating, a great purchase, I bought two, one in pink and one in white, if I could I would give them six stars.

Definitely buy two sizes up. I normally wear a medium in shirts and I bought an extra large. The shirt is really sheer and see thru so you will be wearing a shirt underneath. The price was perfect which is good because it takes a long time to be shipped."
B019CNDCKK,Parakeet Crewneck Sweatshirt Bellatrix Harry Potter Hoodie Pullover,Parakeet,,,"Not a fan of this sweatshirt. Very small and does not look like the picture. Its blue and very spandex like. Very unsatisfied!

This is the worst fabric imaginable. Don't waste your money.

Picture very nice but the material is bad. Not stretching,cold in touch. Size more 8-10 for XL."
B01GSRQQII,"Plus Size Cotton Slim Fit Short Sleeve Plain Polo Shirts,091-Black,US 1X",,,,The top was good. Thank you.
B00O5GCOS6,Aeropostale Boys PS-CA Graphic T-Shirt Off-White M - Big Kids (8-20),,,,One was a bit big but I made it do.
B0136DQGAK,Pusheng Women Boho Hippie Tribal Aztec Printed Wide Leg Palazzo Harem pants Geometric Asia XL,Pusheng,,,"The material is very nice however it just didn't fit. Not even close. The waist is cut much smaller in comparison to the hips. They are very cute, and so soft. Thin, cool to the touch material."
B00ZVJM2QU,Sun-Staches Minion Goggles As Seen on Shark Tank! (Goggles Only),Largemouth,,,"Was a gift ...she's crazy about the Minions!

Great fit and very comfortable.

I bought 2 pairs for my friend and I's costumes. They arrived very quickly. Soft, comfortable plastic, just a little bit of tunnel vision to get adjusted to. I'm looking forward to wearing them with my costume."
B00T3IOUMY,Miraclesuit Womens Animal Print Mesh Inset One-Piece Swimsuit Black 14,Miraclesuit,,,"Very nice looking swimsuit, but it has zero bust support. Will be perfect on pre pubescent girl. No soft bra, no elastic, no wire. Can be worn only by women who do not need a bra. Not too many of those in sizes 10-14.

No bust support"
B01EN9V854,"Juicart Toddler Kids Baby Girls Butterfly Flower Oufits Hoodies Pants Tracksuit 2PCS Set (6-12 Months, Beige)",Juicart,,,"A horrible outfit!!! The fit is really bad. I ordered a 6 mos. The jacket fits like a 24 mo and the pants are strange, the waist is so tiny it fits like a 3 mos and the rest is like a 12 mos. The material is bad too!

It's solid quality for an amazing price and looks great. Roomy, stylish. Kinda wish they made it in adult size too :)) Love the bright butterfly print, so fresh. There were a couple of hanging threads here and there, but not something a good mama cannot fix in a blink. Stitching seems good all around. 100% synthetic but silky smooth and comfortable, no weird smell. Should be warm and will look so cute on my girl. Will be ordering more. Update: The ""silky smooth"" part got a bit rough after a while, the fabric has a tendency to pull and become a little fuzzy on the surface. Still like it for outdoors and stains come off pretty easily too.

Its very cute and came a week early however I ordered size 6 to 12 months and its very big. It says 6 on the tag but is big enough for a to 3 year old. I guess ill hold onto it until then. Everything else is nice, its not like cotton sweats but maybe polyester cotton. Kinda slippery fabric but its well made."
B00EQ4GEB0,"Aokin Women's Classic Lace Blazer Single Button Suit Jacket Coat (XL, White)",Aokin,,,"Very pretty.i think i been wearing this 5 times or more i love it it is very light and true to size.

It doesn't worth a dollar

The material of this jacket is nice and soft too, the picture seems a little heavy, but it is not, I bought the medium size and got a little loose especially on the sleeves, is very short too, but made a perfect match with my green dress!

Took a while to get it (1 month) and it is deffinately a lot shorter than pictured, it's cropped! If you don't mind cropped it's a cute and looks great over a cami!

The fit is terrible. I took a chance on it, thinking if I ordered an XL I'd be safe (I'm usually a L, I just order XL for length sometimes. This barely reaches my belly button. It looks terrible that short. Otherwise, the quality seems ok, I like the feel of the material. But NEXT, I tried to return it and the seller commented that hazardous materials cannot be returned, this should be disposed of properly. WHAT?!! Am I seriously stuck with this? I guess I've learned my lesson... I don't know what I was thinking."
B00E3UOK3G,"Christmas Red & Green Stripe - Leg Warmers - One Size - Baby, Toddler, Girl or Boy",So Sydney,,,"Exactly what I was looking for!

Fun and soft

Super cute . I love it .

Really cute!!

Exactly what I wanted and expected.

Made good, & fit excellent!"
B014SNDUAG,"Miusol Women's Classy Vintage Audrey Hepburn Style 1940's Rockabilly Evening Dress ,Light Blue ,XX-Large",,,,"The dress is beautiful and the fabric is slightly stretchy and a has a bit of softness to it. I normally wear a XXL and bought this thinking thinking the worse, having never heard of the company and fearing it would be far to small. I was surprised to find it fit well, if not being just a tad bit big. Not enough I would go down a size, just enough that I can tell it is a little large in the bust area. The fabric is a little heavier then I expected, but still very nice and as I said, does have some give. I'm thinking it will be a perfect gown for my theme party. Overall, I do love the dress, the color is perfect and as described (I got the light sky blue)and I can't wait to wear it. Now I just need the shoes, gloves and accessories to match!

I followed earlier reviews for sizing but this dress was too large. I ordered the 2XL and have bust measurement of 36G with a waist of 35 inches. The fabric has stretch to it. I got the powder blue and even though it fit very loose I got about 5 compliments from strangers (men and women) while out running errands on a weekend while wearing this. I'm going to attempt to wash and shrink the dress. I'm guessing based in my measurements I will order a large next time.

Bright color and nice lace. The breast line was not where it should be. It ran across the middle of my breasts, which made it look awkward. It should have cupped under my breasts. The color was too bright on me, but that is purly a matter of preference. I'd say if you have any busy at all, this dress may not flatter you. I bought bigger than my usual size. Probably 2xl when I'm a size 16-18. Good luck!

Really pretty dress ,I like that it has stretch to it,but the half sleeves are blech!! The description says ""cap sleeves"" but it is false. Fits more like a 1X then a 2X. I always wear a 2X in dresses but had to break out the spank to wear this one. :p

I'm a person with a 38 /40 D/DD chest and a 36 inch waist; I got the 2xl and it fits great. The shoulders are a little big, but I don't mind at all. It's so comfortable and pretty. At 5ft 6in tall, it falls at about the knee.

Cute dress, but very fitted and too tight.

Beautiful dress

I love the dress and have worn it several times already.

Did not fit as expected. It was too big!!. I have noticed that I don't always get it right with the size for this seller. I am a size 12-14 but sometimes I fit better in Large, and sometimes in XXL or 2XL. I am going to return this one.

So adorable! I ordered the 2x in the blue and it looks amazing, though I may have been able to get away with an XL (I'm usually a 14 or L/XL). It's got a lot of stretch to it, but it a sturdy fabric, great color, no loose threads, and is so figure flattering. It looks even better with a 26"" petticoat underneath, but for more casual everyday wear it looks just fine without.

I love how soft the material is.

I followed the advice of earlier purchasers and ordered larger than I normally wear. It fit great. I wore it for two 1940's events and got lots of compliments! I expect to wear if at other times too."
B00PZVDJH0,Gerber Baby 2-Pack Novelty Cap,,,$4.99,"Very cute

great deal! thanks!

These are just as adorable as the picture. My grandson will be born next month and my daughter can't wait to put them on him!!!

Very soft. Going to use these when my boy is born for pictures

Totally adorable. Got this as a gift for a shower, I can't wait to see the ducky cap on the baby when s/he gets here.

Really cute

I can't wait to see these on the baby! Absolutely adorable!

Adorable and well made.

Very cute

Too big for newborn.

veru nice

It's cute but one wash and it no longer fit like it did before the wash.

Good colors and fit baby well.

Great value and perfect as we didn't know the gender of our baby until it was born. These will go great for a boy or girl either way. We had a little boy and they fit great!

CUTE! I have the matching onsies and socks to match. All are adorable.

These are very soft cute hats. I'm a sucker for ducks and so hoping it will fit my baby when she's born because that will make for some adorable pics! The only downside is the seam right above the duck's eyes. It kind of looks like an angry duck. Hopefully on a head it will be stretched out enough to not be noticeable.

Cute but bit small..

They fit my new born that was born 11 pounds and wears 3 months clothes.

The bear one is adorable!

One was ok the other was too big?!!

It was baby shower gift and just what the mother to be asked for.

Amazing product

Amazing product

veryyyyyy cute

Bought these as a gift for a dear friend with a new baby boy. They are so cute and nice and soft. They're easy to put on and take off and are great to keep in the diaper bag for an unexpected chilly outing. They're easy to wash and they dry quickly as well. Plus they go with so many outfits, you can't go wrong! Like most people, I rely on honest product reviews to make purchase decisions. Because the experience of others has been so helpful to me, I try to provide honest, helpful reviews to assist other shoppers in selecting the right products for them. I hope my review has been helpful to you!

Threw it in the wash once and it came out distorted. Use it maybe once or twice and even then it didn't stay on very well.

poor quality and way to easy to stretch out. too loose on a baby to mark it is for 0-6 month baby

Just too cute and since we don't know baby-to-be sex, colors are very neutral.

Soft and cute.

loved the ducky set.

They are cute and pretty good quality; made in China.

Loved the size, compared to carter caps. these are made slightly bigger and look very adorable!

Its small size

Cute. Just like the picture. I like them because they have a neutral color and they don't clash with different outfits.

These litte caps are SOOOO cute. Love 'em!

Really really cute ;)

I got these for my baby to wear home from the hospital and I love them. They are soft and light and fit a newborn perfectly.

I scored big time with these hats. My nephew looked like a tiny bear, which everyone loved. He has a massive head though, and outgrew them quickly. Hopefully can pass it on to the next baby wanting to look like a bear

I am very much pleased with this product. Bought it for my baby girl and it goes with everything. It looks like how it's displayed in the picture. It fits like a typical beanie for a newborn to 6 months. Also, the fabric suits cool to warn weather.

I don't know how they fit since Im still pregnant, but babies grow so even if it doesnt work as soon as my babys born, he/she will grow into these hats and they are super adorable and i love that they're neutral! Quality seems great, obviously these are more for photos and accessorizing than actual warmth in any place thats super cold.

Fits my new born head nucely

Fenomenal

Freaking Adorable! Material is soft and looks lovely on my son! Would definitely recommend these cuties!

So cute, good for newborn. Nicely made.

too small for a newborn and does not also stay in head.

very cute

Very cute. Got a onesy with a ducky to go with it."
B015KNJUV6,wonderful lifetime Women/Ladies Faux Fur Headband Earwarmer Earmuff Hat Ski,wonderful lifetime,,$11.59,"nice and warm..........thank you.

Terrible

nice quality faux fur, good purchase, its so hard to get good quality faux fur

The headband is very cute and should do the job for the cold country I live in. Next time, I will do better research because it is a bit over-priced.

I LOVE this headband! I bought some for gifts and they are so cute that I purchased both colors for myself! The hidden stretch band in the back adds to the comfort! I get so many compliments when I wear them! Better than expected! Highly recommend!

Well made, very thick, can keep you warm. For the price I paid, it does worth every penny. I have one real fox fur headband, it's more soft and flexible, the material of the band is elastic, I feel that one is more comfortable to wear, but of course, it costs much more than this one.

I have received so many compliments. Thank you

Love it!! I bought a scarf of the same type of faux fur last year and they go together great!!

The hat looks nice.

Great Item, looks just like the picture, was worried it wasn't going to look like fur, but it does. I have a large head, but this has elastic in the back so it expands.

Made for a child head....little one.

The headband is wider than I expected. I guess it just depends on where you're going and what you're looking for.

My wife loves it and it keeps her Chilly Willy forehead nice and warm.

This was a gift for my mother-in-law and she loves it.

very uncomfortable

Warm and so much fun to wear - feel like a czarina. I used to wear earmuffs but got tired of looking like Princess Leia (RIP). Bot one for a girlfriend, she loves it too.

Love this but as a petite person it is a bit big. I can modify this as I am a sewer but I would suggest an adjustable elastic for fit. I love this otherwise. I will buy this again.

Nice

Bought the white one and it looks like I am trying to be Santa. There is no color shift from white to dark grey (as pictured). Quality of fur is not the best. Packed in a tight ball and now has a crease that won't go away. Guess I will save it for Christmas. I wouldn't buy from this company again.

Super soft fur! Needs to be brushed a bit to fluff it but otherwise just as expected! Bonus points because the elastic strip is well hidden and there isn't a huge gap in the back

Nice fits well has elastic in back, this is a band w/no top.

Very nice. Well made and ""real"" fur looking!

Didn't really care for the way it looked when I put it on. Faux fur was going in every direction

Love It..very warm

Great accessory for winter.

Love it

ILove My Fur Headband....Fit Well and Looks Vety Stylish!!!

Bought it as a gift for my daughter and she loved it!

Its a,gift

It does it's job, sort of big but it's comfy AN nice looking

I love it

Loved it

Ok quality but great price

got so many compliments. it looks expensive.

It's beautiful! I bought several of these for gifts for family overseas, so we'll see how they like them. I think the fit is perfect. It's not too tight or too big. I will say, however, my mom has a smaller head than the average woman and it is a little big on her. But for me, it doesn't squash my hair too much while still staying put.

It's way to big! The fur is cheap! Don't waste you hard earned money!

Love love

Love these bought several great to wear get many compliments

Love it

Somewhat small or I have a big head !!

This is a great new addition to my hat collection. I have always wanted one. I feel like a Russian spy when I wear it and it keeps my ears warm. It fits well and its not too tight.

Very attractive and comfortable.

Fur is beautiful, but the fit is not very snug. There's a small piece of elastic at the back, but that doesn't help when it's a tad too big to start. Nice felt lining. Nice thick weight.

Nice fit and the look is as pictured.

Beautiful faux fur, however runs quite small. Will have to return.

So soft and perry, very real feeling.

I love my head band , totally gonna stunt with it .

I love it!

It looks great j"
