tconst,review
tt0164877,"I have to say I was really looking forward on watching this film and finding some new life in it that would separate it from most dull and overly crafted mexican films. I have no idea why but I trusted Sexo, Pudor y Lagrimas to be the one to inject freshness and confidence to our non-existent industry. Maybe it was because the soundtrack(which I listened to before I saw the film) sounded different from others, maybe it was because it dared to include newer faces(apart from Demian Bichir who is always a favorite of mexican film directors) and supposedly dealed within it's script with modern social behaviour, maybe because it's photography I saw in the trailers was bright and realistic instead of theatrical. The film turned out to be a major crowd pleaser, and a major letdown. What Serrano actually deals here with is the very old fashioned ""battle of the sexes"" as in ""all men are the same"" and ""why is it that all women...;"" blah,blah,blah. Nothing new in it, not even that, it uses so much common ground and clichè that it eventually mocks itself without leaving any valuable reflexion on the female/male condition. Full of usual tramps on the audience like safe gags about the clichès I talked about before(those always work, always) and screaming performances(it is a well acted film in it's context)..and by screaming I mean, literally. The at first more compelling characters played by Monica Dionne and Demian Bichir turn out to be according to Serrano the more pathetic ones. I completely disagree with Serrano, they shouldn't have been treated that way only to serve as marionettes for his lesson to come through...he made sure we got HIS message and completely destroyed their roles that were the only solid ground in which this story could have stood. Anyway, it is after all, a very entertaining film at times and you will probably have a good time seeing it (if you accept to be manipulated by it)."
tt0199650,This unpleasant film has little to recommend it. Dolph Lundgren gives a performance that is better than either this script or his other action films have allowed. And there are occasional snippets of dialog that suggest the film might have been able to provide some insight into a bizarre subculture.<br /><br />But no. Motivations are either murky or trite. Most of the acting is sub-par. The script creates needless confusion. And the director's needless fascination with focusing on gore is distracting.<br /><br />It's hard to imagine who the audience is for this film.
tt0244684,"Jochen Hick wrote and directed this little thriller of a suspense film based on the concept that the AIDS virus was a sheep virus mutated by the government to rid the world of gays and was apparently tested on convicts in the years before the outbreak of the hideous disease. Were it not for the poignancy of the concept of the film, this would fall into the category of the many films about the ruination of the world by a rampant non-prejudicial infective organism.<br /><br />Stefan (Tom Wlaschiha) journeys from Berlin to San Francisco to investigate his father's scientific suppositions about the induced sheep virus and its effects of the convicts in whom it was infused. He meets with some disdain and resistance to a dead theory, but also encounters some folks who know of the theory and support his investigation. Simultaneously with his visit a series of serial murders takes place, each victim killed in a similar manner and each murder apparently accompanied by strains of music from Puccini's opera 'Turandot' which just happens to be opening at the San Francisco Opera. A police investigator Louise Tolliver (Irit Levi) and her companion cop (Kalene Parker) follow the murders while Stefan makes the rounds of the sex clubs and bars in San Francisco trying to locate men who may have been guinea pigs for his father's theory. He encounters a strange lad Jeffrey (Jim Thalman) with whom he has a cat and mouse attraction and a prominent Doctor Burroughs (Richard Conti) who seems oddly involved in the cast of suspects. How this all come to an end is the play of the film, a story as much about the search for self identity between Stefan and Jeffery as it is a case for investigation of murders.<br /><br />While Tom Wlaschiha, Jim Thalman and Richard Conti do well with their roles (they are the only three who have any prior acting experience in the film!), the quality of the film sags considerably by the less than acceptable minimally talented Irit Levy and Kaylene Parker: when on screen the credibility of the story drops below zero. There are some small cameos by other actors that brighten the screen for the moments they inhabit, but in all the film is drowned by the incessant replay of 'Nessun dorma' as sung by Mario del Monaco from a recording o the opera - and that seems to be the reason for making the film! Good idea for a film and some good characterizations by the actors, but there is no resolution of the initial premise that started the whole thing. Grady Harp, February 06"
tt0301924,"Contrary to another reviewer, I think that this is WELL-written, especially the more fictional it is, because greater imagination would be required; and well acted, because there were no other characters with whom to share the focus of these dozen-minutes-plus, well-done monologues. But I'm just not entertained by such solemn, pious rememberances. Everybody has a story to tell and some are more interesting than others. Everybody has problems and some are more intense than others. These are just ten, not-very-atypical stories and problems, exemplifying how anybody's life (or part of it) is fodder for film. Then again, I think poorly of TV's reality shows, too. So, if that's your bag, you may like this. It's the kind of stuff that would make for good 'phone and/or internet gossip; but absolutely without other-than-verbal action. And, although each of the speakers is female, I'm gonna leave gender outta this."
tt0306597,"A film about the Harlem Renaissance and one author in particular. It contrasts it with a modern day story about a young, gay, black artist.<br /><br />If that sounds vague it's because the movie itself is. It's well-directed, fairly well-written and (for the most part) well-acted. Also the scenes in the past are shot in moody black & white. Also this is one of the few film dealing with gay men that does NOT shy away from sex scenes (not that explicit and no frontal). Still, I mostly hated this.<br /><br />The film meanders all over the place, is full of unlikable characters (including the main protagonist) and (this is the killer) moves at a snails pace. Three times I considered leaving the theatre because I was so utterly bored. But the director WAS there so I stayed. <br /><br />His talk afterwords shows this was a labor of love and took 6 years to complete. I really wish I could like this more (there are VERY few films dealing honestly with gay blacks) but I can't. Unless you're very interested in the Harlem Renaissance there's no reason to see this."
tt0328031,"A film without conscience. Drifter agrees to kill a man for a mobster for money. Then they double cross him. Meanwhile he falls in love with the dead man's wife, and, without her knowing he's the killer, moves in with her. Then he ""accidentally"" kills her when she finds out. Then, in a WALKING TALL kind of heroism, he gets revenge on the mobsters who double crossed him. The first problem is that, by agreeing to take on the murder by hire assignment, the drifter loses all sense of sympathy, worthiness, and heroism. We can't accept any goodness in him and as a result the rest of the has no moral center. We just can't care about that kind of guy. And the wife (nicely played by the fetching Kari Wuhrer - the sheriff in EIGHT LEGGED FREAKS), a high class lady who runs a mission for homeless people, similarly loses a degree of sympathy by jumping right into bed with the homeless drifter (despite her evidently weakened state after the death of her husband). And, when she finds out he's the guy  what does she do? She locks him inside her house (as if ALL houses had locks you can't open from INSIDE) with her and proceeds to berate him. Stoo-pid. George Wendt, however, is terrific in a role as a beefy thug. Director Stuart Gordon did so much better with RE-ANIMATOR and DAGON."
tt0344273,"""Kings and Queen"" is a bloated French drama that rambles on for an interminable two hours and thirty-two minutes to no discernible point or purpose.<br /><br />The film features two stories that seem unrelated at first but which eventually connect with one another about halfway through the movie. The first centers around Nora and her struggles with various men in her life, including an elderly father who discovers he has only a few days left to live. The other story involves a young man named Ismael, a violinist who finds himself placed - unfairly, he believes - in a mental institution through the machinations of an unknown third party. After traveling along on separate tracks for awhile, these two narrative strands eventually come together when we learn that Ismael is a former lover of Nora's and the man she has chosen to adopt her son from an earlier, tragic relationship.<br /><br />With a bit more focus and a considerable amount of streamlining, ""Kings and Queen"" might have been a potent, engrossing drama about modern day relationships. It certainly has moments of tremendous insight and emotional power, and the performances are, for the most part, complex and touching. But, taken as a whole, the film meanders and maunders to such an extent that, quite frankly, it begins to wreak havoc on our patience and to wear out its welcome early on. Even more distressing is the fact that, even though we spend what seems like a mild eternity in the company of these people, we really don't know quite what to make of any of them when the show is finally over. For instance, Nora's father, on his deathbed, writes a withering diatribe against his daughter's character that simply doesn't gibe with the woman we've been looking at for well over two hours. Nora is admittedly no Mother Theresa (then, again, who is?), but she certainly doesn't deserve the invective thrown at her by her very own father. Nora could be accused of being confused, indecisive, a bit self-absorbed at times, but evil enough to have her father wishing he could give her his cancer and make her die in his place? I don't think so.<br /><br />Perhaps this film is simply operating at a level of depth that I was unable to fathom. But my suspicion is that even writer Roger Bohbot and co-writer/director Arnaud Desplechin would have trouble fully explaining their purpose here. This is a well acted, pretentious bore of a film that takes the viewer on a long, rambling voyage through a sea of personal crises, a journey that leaves him no wiser or more enlightened at the end than he was at the beginning."
tt0346293,I watched this film few times and all i can say that this is low budget rubbish and that it does not have anything to do with a real history facts. Actors performances is very poor but it is result of limited acting possibilities. Anyone who watched this film now probably think of Hitler as some crazy skinny lunatic who running with a gun like some Chicago gangster. I can only to say that there is much better films about Hitler and Germany in those years and that Rise of evil is very much under average. I can recommend German film Downfall in which you can see brilliant performance of Switzerland actor Bruno Ganz in a roll of Adolf Hitler.
tt0346800,"Okay, I've tried and I've tried, but I STILL DON'T GET this Guy Maddin thing. Tales From the Gimli Hospital left me cold, that movie about the Austrian villagers and the one about the Ice Nymph were pretty to look but lacking in the story department...and this nudie movie about abortion and hockey is just boring. I'm glad Maddin has an appreciation for silent film, but I dislike his films for the same reason I dislike the films of Quentin Tarantino: they're empty homages to better, more imaginative films--films that advanced the art form or broke new ground--and are all style and no substance. No amount of jump cuts and odd camera angles can disguise the fact that Maddin is an unoriginal David Lynch wannabe, though he DOES have one advantage over Tarantino: he generally doesn't write embarrassing dialogue, because most of his films rely on intertitles. The bottom line is, Maddin's schtick is clever clever film-making for aspiring film majors."
tt0368078,"This guy has no idea of cinema. Okay, it seems he made a few interestig theater shows in his youth, and about two acceptable movies that had success more of political reasons cause they tricked the communist censorship. This all is very good, but look carefully: HE DOES NOT KNOW HIS JOB! The scenes are unbalanced, without proper start and and, with a disordered content and full of emptiness. He has nothing to say about the subject, so he over-licitates with violence, nakedness and gutter language. How is it possible to keep alive such a rotten corpse who never understood anything of cinematographic profession and art? Why don't they let him succumb in piece?"
tt0369084,"I've always been enthusiastic about period dramas, an art form in which the BBC has excelled in the past. This presentation of ""Byron"" was unbelievable. Unbelievably bad! The script was dreadful, the acting uninspired, and all the characters woefully insipid. Apparently Byron was ""mad bad and dangerous to know"", and set the ladies hearts all-a-flutter. Not in this production. Here he appeared as a tawdry jumped-up little squirt instead of a fiery hero of womenfolk and the Greek struggle for independence. It is said that Byron walked with a limp. This portrayal of the man was just limp all over.<br /><br />I watched the whole two and a half hours waiting for something to spark into life. Not a splutter, not even a glimmer. It was utter tedium, if not downright boredom, from start to finish.<br /><br />Having the opinion that no-one will ever better the Bard of Avon, I also believe that Byron's poetry is over-revered and to my mind should be flung on the back burner, and this dramatisation of his life should be accorded the same treatment.<br /><br />I think the BBC lost its nous with this one"
tt0382765,"With no fault to the actors (they all put on great performances), the overall story was not very well executed. The movie opens with a great zinger: a crazy old guy forces a young Aborigine girl's car off the road. But then, we're forced to endure 40 minutes of character development with an entirely new group of characters ... and we don't know why until the 40 minutes are up. It turns out that they are the ones who eventually discover the girl's body ... and the story progresses from there.<br /><br />While the story does pick up at that point, it really goes nowhere. After 2 hours, I asked myself: was there a point to this, or was it just to see the characters struggle with accusations of racism and stupidity of how they handled the discovery? The story was ultimately unsatisfying and felt unfinished. While it is well acted, there's not a strong enough backbone in the film to warrant recommending it."
tt0388769,"What's with Indonesian musical movies? Never have I seen Indonesian musical movies like the ones made in Bollywood. They miss the spirit of the story and just a bunch of 'what they called' poetic lines.<br /><br />This story about love of two kids who are separated and then meet again after a few years of changes has no special remarks. It's a simple story plot (but it's quite focused though) with 'meant to be' musical story lines here and there.<br /><br />Confusing characters that should be saved by brilliant acting are neglected. The main actress may try to live up the character, but it's the best that she could do, trying. As for the casting, I don't feel the necessity to put a Balinese student in that story and of course, that's not the only unnecessary characters.<br /><br />The strange thing is, why would I want to watch this movie? Maybe because of the mangoes..."
tt0402711,"We purchased this series on DVD because of all of the glowing reviews we had seen here. I gave it three stars because there can be little doubt that sometimes the acting, directing and writing are brilliant. In fact they are so brilliant we did not see the propaganda that was being transmitted so smoothly on the series. If one watches it with discernment, one will see the entire litany of the radical right wing beliefs being promulgated by the Fox (Faux) News Network. To avoid giving away any spoilers I will refrain from pointing out all of the dozens of specific instances. A brief look at the plots found here on IMDb will disclose that everything from torture to gun control to the right of a network to provide ""Infomercials"" and call them news is justified with cute plot twists and impassioned speeches given by some of the best actors in the world. We watched many shows and finally gave up in disgust when they justified torture using Attorney General Gonzales as a shining example of why all kinds of torture should be used in the name of protecting all of us. The series also manages to demean male and female gays in subtle ways by using them as plot devices depicting evil people. All in all the complete litany of the radical religious right wing.<br /><br />No doubt the popularity of this program will be used by future historians as proof that America lost its way in the early part of the this century. As a student of history myself I would characterize this program as being in a league with the propaganda produced by Goebbels for Hitler and some of the propaganda produced by Hollywood for the American audience during WWII.<br /><br />So if you want to use this as a teaching tool to help your students understand how subtle propaganda can be then by all means do so. Just be sure to purchase an inexpensive used copy so you can avoid enriching the ultra right wingers at Faux Network who produced this travesty."
tt0428608,"Anna lives with her family in a new housing estate just outside the city. She has been with her husband Sebastiaan for years and they don't talk so much anymore. While on a working visit abroad, a female colleague commits suicide. Anna is deeply impressed by her death, even though she hardly knew her. Nobody seems to know why she took her own life. For the first time Anna realizes that one can be an unknown among your most dearest. Anna doesn't mention the incident back home and starts observing her husband and child. Guernsey is the story of a woman who suddenly starts looking at her own life. And she wonders how she got so drifted apart from the people closest to her.<br /><br />(This is my translation of the DVD cover text synopsis. I hope you find it useful, as this movie doesn't have an IMDb Plot Summary yet at this date.)"
tt0438850,"Watching Floored by Love one thought comes almost immediately to mind, ""My god this looks like a really bad sitcom."" Sure enough, it turns out that FBL is a pilot for a series that may start this fall in Canada, poor poor Canada.<br /><br />Cara (Shirley Ng) and Janet (Natalie Sky) are a lesbian couple living in Vancouver. Janet has come out to her mother already but Cara's parents are still in the dark about their daughter's homosexuality. The pressure is on to out herself though when the parents come from Malaysia for her younger brother's wedding. That same week British Columbia legalizes gay marriage. With Janet wanting to wed, Cara has to decide whether or not to tell her conservative Chinese parents that's she's gay. Will she? Would she? Could she? Cara's situation is contrasted with that of Jesse (Trent Millar). Jesse has just declared his homosexuality to the world at the age of fourteen. His biological father Daniel (Andrew McIlroy) is coming for a visit soon. His stepfather Norman (Michael Robinson) fears that his chances of finally being fully accepted by Jesse are harmed by the fact that Daniel is gay and he is not. Will dialing 1-800-Makeover help?<br /><br />The dialogue and delivery come straight out of a lesser 1950's program along with the overdone physical emoting. The Full House-style melodrama is enough to make you wince from time to time and the attempts at comedy largely fail. McIlroy, Millar & Sky are the only performers that approach competency in this miscalculation but given the material they have to work with, it's no surprise that none impress. It's possible that the campiness was purposeful. It often seems like there is no way the performers are really that bad, that they must be trying to mimic the inferior sitcoms of days yore. If this is indeed the case than this review should probably be rewritten. The rewrite would focus on Floored by Love being a poor and ineffective send-up of old sitcoms.<br /><br />Writer/director Desiree Lim has put together a by-the-numbers bland-fest that's entirely forgettable. There was a time when merely having an openly homosexual protagonist was enough to make a mark on the screen. That time is gone. In this day we need quality as well."
tt0455590,"Before I begin, I want to briefly say that this movie in and of itself is very well made and well acted by all involved, including Whittaker, who indeed deserves his nomination. It is highly entertaining, and . . . taken in the right context as a work of FICTION, it is a very good movie. For that, I give it the two stars.<br /><br />However, rather than wasting your time with what you can read a hundred times elsewhere, I want instead to point out the absolute fictional nature of this film and how dangerous it is to sell people a work of fiction as if it is truth. I stress that this film nowhere in the credits lets us know that the main character, Dr. Nicholas Garrigan, is a complete invention of fiction. Rather, it presents this character into a real historical setting, and allows the uninformed viewer to assume he was in fact real, and what they are seeing is the truth. I have no problem with the blending of fact and fiction - but to do so in such a dishonest matter is, in a word, reprehensible.<br /><br />There can be no doubt that Africa, along with most Third World Countries is rife with human misery and suffering. Hollywood has long attempted to capture the suffering of people in these countries on film. But Hollywood also has its eye toward making money. The only true way to capture the suffering that seems to happen everywhere but the West is to either experience it for yourself, or to at least have it captured in an honest documentary.<br /><br />But these depictions of fictional characters in real historical settings can only do so much. At the end of the day, they become less about presenting the facts for the viewer to decide for himself, and more about leading you from image to image and hitting you over the head screaming, ""SEE, WE TOLD YOU IT WAS BAD!"" The seminal example of this can be found by anyone willing to watch the documentary on the DVD after sitting through the movie. Arguably the most shocking image of the film is the viewing of the body of Kay Amin, Idi's second wife, whom he killed when he discovered her infidelity. In the film, we see that her limbs have been severed and reattached in reverse (arms for legs and vice-versa). This is the director making sure you understand that Amin is, as the Gungans say, Bom-bad! But watching the documentary, we learn that this is in fact nothing more than a myth, which the sitting Minister of Health at the time himself tells us is not true.<br /><br />So . . . what . . . they just MAKE UP these things? Why? Because Hollywood has a low opinion of our intelligence, that's why! They don't trust us to come to the right conclusion ourselves. Look, that she was murdered and dismembered is in itself enough for us to conclude that Amin was not the likable guy he portrayed to the media - we don't need this Texas CHAINSAW MASSACRE inspired imagery to reinforce that! And this is just the tip of the iceberg. What is also not explained to the casual viewer is that lead character Garrigan is himself fictional. There was no young Scottish doctor taken under Amin's wing. As such, Garrigan is clearly present only for the sake of helping us dumb Westerners understand the African world. The producers seem to thing we won't be interested in a film about Africa unless there is a white face in it. (Ironically, even the titular character is portrayed by an American black actor!) The problem with this is that the movie is no longer an expose of Amin and his regime, but instead an exploitative thriller about a white Westerner coming to Africa for all the wrong reasons, making several horrible mistakes, and then ""redeeming"" himself, even at the cost of three other innocent lives. Honestly, I have to say it is nearly reprehensible to suggest that the real tragic death of Mrs. Amin was the result of a tryst with a fictional Scottish doctor - it almost seems to become a morbid joke for the sake of entertainment! I really wish Hollywood would stop jerking us around for our money. I first realized its propensity to do this with the woefully manipulative A BEAUTIFUL MIND, Ron Howard and Akiva Goldsman's sugary-sweet adaptation of the life of John Nash, which deleted the darker side of the man to present only the tortured hero that America just can't get enough of. The sad truth is that Hollywood has been selling us these fakes for years, and viewers, who are predictably and understandably too lazy or uncaring to investigate for themselves, buy these fake portraits hook, line, and sinker.<br /><br />Look, I'm certainly not suggesting Amin is being turned into a villain he wasn't. My point is, with the truth being so shocking enough to convince us of the brutality of the man, why must Hollywood then go to such fictional lengths? Why must Hollywood continue to insult us by holding our hands through these films? Why can they not trust us to think for ourselves!? Can we not just put the honest portrayals on screen and let the audience decide for themselves? I urge all who continue to watch Hollywood's purportedly ""true"" movies to do yourself the favor of ALWAYS investigating for yourself, and to NEVER assume that what is on screen is even close to the truth!"
tt0484437,"***LIGHT SPOILER ALERT*** The story sounds good and if you've read the novel, then you're probably expecting a deep and intense movie that could offer some insight for some interesting and insufficiently explored human relationships.<br /><br />True enough, the script tries to do that, the director tries to do that, but the main cast fails miserably. Maria's acting is so dry that lacks any feeling whatsoever, her most intense moments seem almost comical. Sometimes she seems to be nervous due to the camera. Her only really feeling scene is near the end where she gets dumped by her girlfriend.<br /><br />Ioana seems even more tense than Maria and even worse, she doesn't seem natural at all. Maria had the attitude, even if it was artificially pushed towards being obvious, but she had it and her character received some credibility. And to make matters worse, we don't have an insight on her: where does she come from, how come she got involved in the lesbian relationship, how did the relationship evolve? We only get some bits from her parents and their relationship just seems to 'be' there: it has a content and and end, but no beginning. Just like her partner Maria, she has only once scene that is truly touching, the scene where she dumps Maria's character Kiki.<br /><br />Tudor is the only person in this movie (aside from the landlady, great acting there) who manages to prove some acting talent. He has his character's attitude and it fits him. Only once or twice he seems to falter (the scene at his parents' meal, he tries to be obvious when it wasn't necessary at all).<br /><br />I love the story, Tudor Chirila is OK there, the landlady actually acts and Puya delivers his couple of lines with style, but this doesn't save the movie. Too bad, the entire setting had huge potential and the Romanian cinematography could've used a movie on this theme.<br /><br />Oddly enough, the incestuous relationship between brother and sister seems to have more credibility than the no-background no-feeling (well, Maria's spoken interludes are a nice try in this direction) lesbian relationship of Maria and Ioana. I'm quite sorry for spending money on a ticket, I'd rather had watched it from the comfort of my room."
tt0705295,"This is one of the few episodes (if not the only one) with an indisputable error in its storytelling. While handling the Ralphie situation Christopher states that he has heard about Pie-O-My's death in the fire accident. This is an important detail because in this context it is quite obvious that Christopher knows from the beginning that Tony is the one who must have killed Ralphie. There is however no way Chris could have heard about the accident. Who should have told him and when? By the time he is torn out of his delirium by Tony's call nobody else was informed. Tony knows that - which makes it even worse! Hearing Christopher talk about Pie- O-My's death could therefore only lead Tony to the conclusion that Chris himself has set the fire. Given the impressively elaborate writing process as told by the writers themselves on the DVD I really wonder none of them realized the problem there. The story just doesn't work that way. Unnecessary to add that I'm a huge fan of the Sopranos. Otherwise, I certainly wouldn't care."
tt0759482,"I'm basing this on my observations of one episode I saw last night (9/27/06). I don't think I'll be watching again. The acting was totally wooden, the plot completely predictable, the ending totally unrealistic -- I mean who would believe a 30 million dollar judgment for the death of a recovering drug addict with terminal cancer? The lead actor (Victor Garber) seemed so uncomfortable, almost embarrassed in his role -- perhaps he realized how bad the writing was!! I fully realize that the drama offered this season is pretty poor, but they can surely find better writers. Maybe they are outsourcing the writing to India or China!! I'll bet we won't be seeing this one next season!"
tt0783695,"... and yet, we were told, there was another hour and 20 minutes left to go.<br /><br />Why, oh, why wasn't there an editor to tell the writer/director to snip, snip, snip? Apparently that writer/director has previously done shorts; as a short, this would have been okay. But the lack of dialogue starts to grate after twenty minutes. The lack of much music glares. The background noises (talking, traffic, and especially a ubiquitous helicopter) get old really fast. But the worst failure is in story. There is precious little beyond a short.<br /><br />After an hour we saw variations of the same scene over and over again. I nearly screamed at the screen, ""We get it, we get it!!!!!"" It's amazing that after that left the theatre, we could drive home, watch the Daily Show and parts of the Colbert Report, get ready for bed,and know that the audience was STILL trapped in the theatre.<br /><br />It's not enough to indulge your vision. You have to give the audience enough to share your vision."
