movie_id,title,director,year,runtime,genres,review
tt0181817,Sing Faster: The Stagehands' Ring Cycle,Jon Else,1999,60,"Documentary,Music","I got the DVD from the library in the expectation of getting a good idea of how things go on in the background at a major opera production. I have to say, I was very disappointed. The subject had so much potential. The sets in a Wagnerian production must, of necessity, be elaborate and impressive and the story behind their creation and use could have been an excellent educational experience. Instead, what we get it a hodgepodge of clips of people moving around big items of scenery, vaguely help together with a commentary which failed to hold my attention. I found myself listening primarily to the background clips of music from operas. I was impressed by the sheer enormity of the effort required to put on such a production - that did come across fairly well and next time I am at the opera I am sure I will remember that part if this video - but was left feeling somewhat cheated by the lack of detailed commentary and explanation."
tt0190806,The Story of Menstruation,Jack Kinney,1946,10,"Animation,Documentary,Family","Here is one of those educational short films made to learn the unknown people out there about facts of life. This time the target audience is preteen girls, the fact of life is menstruation. This animated film, created by Walt Disney Pictures, apparently with some sponsoring from Kotex.<br /><br />It starts with explaining how hormones make you grow and develop. With the help of animation and a female narrator it shows us how the body, especially the ovaries, uterus and vagina, work and why this all leads to menstruation. It is almost amazing, becoming the comic note here, how the subject of sex is avoided. Even the word is never mentioned although ""furtilized"" will pass once. I don't really know why I saw this, but since it is one of those rare short films that could give an impression of an innocent time, you might want to give it a try."
tt0208570,Why Dogs Smile & Chimpanzees Cry,Carol L. Fleisher,1999,100,Documentary,"First of all, yes, animals have emotions. If you didn't know that already, then I believe you are a moron. But let's assume that none of us are morons. We all know that animals have emotions, and we now want to see how these emotions are manifest in nature, correct?<br /><br />What we get instead is a tedious and ridiculously simplistic documentary that attempts to show how animals are ""human"". The filmmakers search high & low for footage of animals engaged in human-like behaviour, and when it happens they say, ""That monkey is almost human!"" (that's actually a direct quote).<br /><br />Everything is in human terms. They waste time theorizing about what makes dogs ""smile"", but not once do they mention what a wagging tail means. The arrogance of these researchers is disgusting. They even go so far as to show chimpanzees dressed in human clothing and wearing a cowboy hat.<br /><br />I had been expecting an insightful documentary of animals on their own terms. I wanted to learn how animals emote in their OWN languages. But instead, researchers keep falling back on pedantic, anthropomorphic observations and assumptions. Add a cheezy soundtrack and images of chimps ""celebrating Christmas"", and this was enough to turn my stomach.<br /><br />But it doesn't end there. Half of this documentary is filmed not in the wild but in laboratories and experimental facilities. All the camera shots of chimps are through steel bars, and we see how these monkeys are crowded together in their sterile concrete cages. One particularly sobering moment happens near the beginning (though you have to be quick to notice it) where a captive monkey says in sign language, ""Want out. Hurry go.""<br /><br />Obscure references are made to ""stress tests"" and psychological experiments which I shudder to imagine. Baby monkeys are separated from their mothers at birth and are given wireframe dolls in order to prove that baby monkeys crave a ""mother figure"". And after 40 years of experiments, the smug researchers pat themselves on the back for reaching their brilliant conclusion: monkeys have emotions.<br /><br />One chimp named ""Washoe"" has been in a concrete cage since 1966 for that purpose, and to this day she remains thus. We get a brief glimpse (again through bars) of her leaning against a concrete wall with a rather lackluster expression. Personally, I don't need to see any further experimental data. Washoe, I apologize for our entire species."
tt0221809,Ayurveda: Art of Being,Pan Nalin,2001,102,Documentary,"It's about time we see a movie that stays unbiased towards these old Indian traditions. At times it is clear how most of the 'doctors' are charlatans, even lying about how they don't charge their clients. While they are wearing their gold watches, the 'donation' box is mandatory. Notice that there are only a couple of people who get 'cured' while we see quite a few cases.<br /><br />Keep in mind while watching that ingesting mercury is not toxic and that the smallest Indian bank note is 5 rupee, while the average salary in India is 1,700 ru/month."
tt0244283,The Vagina Monologues,Eve Ensler,2002,77,"Comedy,Documentary,Drama","Hearing such praise about this play, I decided to watch it when I stumbled across it on cable. I don't see how this ""elivates"" women and their ""struggles"" by focusing on the topic at hand. I guess if you have an interest in stories about women's private parts and how it affects their lives, then this is for you. Otherwise, it's rather dull and boring. If anything, I found it a bit degrading.<br /><br />I inquired with a female friend who also watched this and she thought it was horrible as well. So, it's not just a guy ""not getting it""."
tt0260369,Signal 30,Richard Wayman,1959,28,"Documentary,Short","I saw this film in its entirety in the 1960s & 70s, yes it IS gruesome, and could be the progenitor of the ""Faces of Death"" series popular in the 80s & 90s. Considering the state of so-called ""driver education"" these days, this one should be required viewing for everyone preparing to learn to drive. When you see violent death in all its gore & horror, you certainly (if you have any sensibility at all) get a truer perspective on the responsibilities required to drive safely, what one instant of thoughtlessness or inattentiveness at the wheel can do. I worked for Bell Telephone in the 70s & 80s, and at one point was assigned to conduct a safety class. I found this film in the company library, showed it at the session, a number of people got physically sick and had to leave the room! Incredibly, most of them later said ""I never knew a car accident could be so terrible!"" This film, and another, ""RED ASPHALT"", is certainly reality in its most graphic form. I'll never forget it, I only wish I could have found a copy when my children were attending ""driver's ed"" in high school!"
tt0312988,Mysteries of Love,Jeffrey Schwarz,2002,71,Documentary,"I'm sorry but I didn't like this doc very much. I can think of a million ways it could have been better. The people who made it obviously don't have much imagination. The interviews aren't very interesting and no real insight is offered. The footage isn't assembled in a very informative way, either. It's too bad because this is a movie that really deserves spellbinding special features. One thing I'll say is that Isabella Rosselini gets more beautiful the older she gets. All considered, this only gets a '4.'"
tt0314930,Yugoslavia: The Avoidable War,George Bogdanich,1999,165,"Documentary,War","When I saw this ""documentary"", I was disappointed to see Serbian Propaganda in action once again. Even though Serbia and its nationalist politics is main reason of Yugoslavian breakup, it is not mentioned in this ""documentary"", which is made by Bogdanovich whose name tells us that he is Serbian and his movie that he is far from being objective. It is one in the set of lies pushed by Milosevic regime. Everyone else is guilty only Serbians were right and victims, even though most of the War Criminals tried in Hague are Serbs, even though Serbs are one who have committed genocide against Bosnians , and attacked Slovenia, Croatia,and Bosnia all independent nations recognized by the UN.Breakup of Yugoslavia was not avoidable because Serbians did not want to release the grip their nationalism has put on Federal Yugoslav government, so SLovenia, Croatia, Macedonia, and Bosnia were forced to become independent nations in order to protect their interests.If you are interested in an objective documentary about breakup of Yugoslavia, and fact led documentary this is not it . You should watch ""Yugoslavia:Death of a Nation"", Made by Discovery channel and BBC."
tt0327920,I Am Trying to Break Your Heart,Sam Jones,2002,92,"Documentary,Music","I went into this film with expectations, from the hype, that it would be insightful and uplifting. Certainly something more than a cheap promotional for the band ""Wilco.""<br /><br />Instead we get a lot of moping and whining about ""the process,"" a dishonorable and no doubt one-sided portrayal of one band members who was kicked out by the prima donna lead singer/songwriter, a gut-wrenching confession by the fallen member's friend -- for like 18 years -- saying the ""friendship had run its course,"" and this whiny, uncompelling story about how one record label ""hurt their feelings"" by dumping them, only so that the band could immediately get 50 offers from other labels (oh, the tension...not!) They tried their best to make it look like it was a strain, but I suspect it was all smoke and mirrors to generate a tragedy that didn't exist. This doesn't even take into account the long stretches where we get many of their newest songs shoved at us in full without any storyline, insight or even a decent job at cinematography. The strained attempts at emotional sincerity or reasonable perspective on life made me sick to watch.<br /><br />From the film, this band sounds like a bunch of vile little babies who poke around to find a voice they don't have and think they're some kind of guardians for the art of music, which they most definitely are not. And I thought the music sucked, and I couldn't even understand the lyrics due to the mumbling style of the lead singer.<br /><br />I give it a 2/10."
tt0342317,Eddie Izzard: Circle,Anastasia Pappas,2002,82,"Comedy,Documentary","Before I start, I _love_ Eddie Izzard. I think he's one of the funniest stand-ups around today. Possibly that means I'm going into this with too high expectations, but I just didn't find Eddie funny in this outing.<br /><br />I think the main problem is Eddie is trying too hard to be Eddie. Everyone knows him as a completely irrelevant comic, and we all love him for it. But in Circle, he appears to be going more for irrelevant than funny, and completely lost me in places. Many of the topics he covers he has covered before - I even think I recognised a few recycled jokes in there.<br /><br />If you buy the DVD you'll find a behind-the-scenes look at Eddie's tour (interesting in places, but not very funny), and a French language version of one of his shows. Die-hards will enjoy seeing Eddie in a different language, but subtitled comedy isn't very funny.<br /><br />If you're a fan of Eddie you've either got this already or you're going to buy it whatever I say. If you're just passing through, buy Glorious or Dressed to Kill - you won't be disappointed. With Circle, you probably will."
tt0368083,Noam Chomsky: Rebel Without a Pause,Will Pascoe,2003,74,"Documentary,War","A documentarist, like any filmmaker, must convey a compelling story. Will Pascoe fails utterly in this effort, cobbling together uninspired snippets of Chomsky's wisdom from a visit to McMaster University in Hamilton. The footage is shot amateurishly and in video. Pascoe's only effort at cohering the fragments into a whole is by periodically throwing a vague title on the screen: ""9-11,"" ""Activism,"" ""Truth.""<br /><br />Lame.<br /><br />Compare this with documentaries like ""The Corporation"" or ""The Fog of War"" which create a narrative drawing material from interviews, stock footage, and filmed footage. In the end each delivers a poignant and insightful message deftly and intelligently.<br /><br />The only saving graces of the film are Chomsky's nonchalantly delivered upendings of historical dogma, and the fact that the running time is only 74 minutes.<br /><br />One of the more interesting passages was Chomsky's recounting of his experience with National Public Radio. He describes the conservative media as more accommodating to dissenting views, while NPR's liberal dogma strait-jackets its interviewees and dramatically limits its permitted messages. Yet another media outlet to be skeptical of.<br /><br />This documentary is for Noam Chomsky completists only."
tt0372806,Bright Leaves,Ross McElwee,2003,107,"Biography,Comedy,Documentary","I was expecting a documentary that focused on the tobacco industry in North Carolina. Instead I watched a man who rues the fact that his great grandfather lost his tobacco empire to the Duke family. And this went on and on. If Mr. McElwee's family had prevailed over the Dukes I doubt that Mr. McElwee would have any problems with the death toll caused by tobacco-related diseases. I grew up near the area where Mr. McElwee's family began it tobacco business ; I expected more than McEwee's continual focus on his family. I learned very little about the history of tobacco in the NC economy and the ramifications to the state's economy by tighter regulation of tobacco. The countless references to the movie ""Bright Leaves"" are out of place - So what if Gary Cooper played Mr. McElwee's great grandfather? Does the viewer gain any understanding of the role of tobacco in the North Carolina economy by the showing of old film clips of a fictionalized film? I didn't."
tt0399877,What the #$*! Do We (K)now!?,"William Arntz, Betsy Chasse, Mark Vicente",2004,109,"Comedy,Documentary,Drama","A definite no. A resounding NO. This movie is an absolute dud.<br /><br />Having been recommended to me by a friend very much into ""that sort of thing,"" I watched this movie with some anticipation of being informed, changed, moved, altered, uplifted, and all the other positive mystical things that could happen to me when I suddenly see The Truth. Now this may sound like someone who is already predisposed to poo-pooing anything dealing with the metaphysical, the metaphysical/physical boundaries of existence. Believe me, I am not such a person. I try to be open about any presentation and then decide accordingly.<br /><br />In terms of content, the only thing I found mildly interesting and informative, was the bit about peptides, emotions, addiction, and cellular receptors. That was the only ""unifying"" element I could find in the documentary part of this film. The rest of the documentary rambled around several topics and never seemed to unify and cohere, try to tie up and conclude to a point. And what was all that stuff about native Americans not being able to see the ships that Columbus came in? Who told the ""authorities"" in this film that that was what happened in 1492? Where they there too? Had they compared this to scientific work being done in visual cognition (the famous gorilla video, for example, visit the Visual Cognition Lab at the University of Illinois site) there may have been a more convincing point made. Here, however, it seemed like unsupported mystical mumbo-jumbo.<br /><br />As a film: this wasn't one film, it was two. I found the documentary part mildly interesting, just to hear the people talking about what they were talking about (I was annoyed that their credentials weren't presented at the bottom of the screen when they spoke, at least initially!) But I found the ""story"" part of the movie with Matlin in it annoying, disjointed, intrusive, non-related and downright stupid. That bit about the Polish wedding with that dance was not in the least bit funny. It was laughable, ludicrous, sophomoric, and stupid. And I found the use of the word ""Pollack"" offensive. It just seemed so out of place and wrong. Is such usage okay because a member of the group uses a pejorative term to refer to the group because he or she is a member of the group? That may be okay to make a point, but it didn't seem to be used that way here. And in any case, I don't care what the reason, it offended me, a Pole. I never call myself or refer to my ethnic background as ""Pollack."" And I certainly don't like like it when others do. Can I watch or listen to a bigoted conversation in which this term is used? You betcha! But again this didn't seem to be the case here. It just seemed so out of place. Unprovocked, unmitigated.<br /><br />The acting was abysmal. Elaine Hendrix's performance was totally unbelievable. At times, it seemed like she was just reading her lines that had just been given to her. Marlee Matlin for the most part seemed to be sleep walking through this whole thing. Perhaps she was baffled by the material. I know I was. If she was supposed to be portraying a disillusioned drugged-up anxiety-prone malcontent, it just didn't seem to click. But by far, the world's worst was Hendrix! All in all, I found this a disjointed, poorly acted piece of clap-trap."
tt0408304,"Yo soy Boricua, pa'que tu lo sepas!","Liz Garbus, Rosie Perez",2006,86,Documentary,"I am so appalled by this documentary. I am deeply embarrassed and ashamed by the way Puertoricans were portrayed. This documentary was not about the culture of Puertoricans. It was about the culture of Nuyoricans. Puertoricans and Nuyoricans are two different cultures. Very different cultures and should not be generalized to the Puerto Rican population. Rosie, before you make a documentary, you need to do the research. You also need to check and make sure your sources are credible. Puerto Ricans are not all loud and they do have class, which is one thing the documentary lacked to show. When I saw Rosie and Jimmie on the View and Rosie on Martha Stewart I was very excited about watching. I even made sure to let my parents know since they love Puerto Rico so much. After the first five minutes I could not believe how the documentary bashed the US and made Puerto Ricans look like a bunch of guinea pigs. You need to go and visit Puerto Rico and you will see that Puerto Rico is not a 3rd world country where more than 50% of the population is in poverty. Puerto Rico has colleges and well known Universities, roads, cars, shopping centers, malls (The largest Kmart and JCPenney's I've ever seen), restaurants, theaters, beaches, hotels(Ritz, Hilton,etc.), casinos, churches, agriculture, Auto Expresso, and restaurants just to name a few. Poverty? NOT 50% of the population is. Puerto Rican culture is about family, music, food, celebrating, and trying to move forward not backward. Oh, and new cousins don't just pop up out of no where. No that is not a Puerto Rican thing, that is a ghetto thing. We are not bastards. Parents of Puertorican descent who would like to teach their children about Puerto Rico should invest in a trip with the family so they can see first hand what Puerto Rico is all about. They will see its beauty, people and culture. Please don't show them this documentary because it will only cloud their minds with negativity. Oh, and please don't tell your American friends to watch this documentary because it will only make the Puertorican people look ignorant.<br /><br />Yes, I am born and raised PUERTO RICAN from the island. Just so you know!"
tt0427901,Stolen Honor: Wounds That Never Heal,Carlton Sherwood,2004,43,"Documentary,Short","This is an extremely boring film. If you grew up during the Vietnam Was, as I did, then you've seen and heard all of the film footage and arguments here a hundred times by now. But what really makes this film boring is the narration by director Carlton Sherwood. The majority of the film is shot with Sherwood talking directly into the camera about his opinion of this conflicting time in the history of our nation.<br /><br />If you're old enough to remember Vietnam, then you won't find anything new here. There is no new evidence to condemn John Kerry or new evidence worthy of another documentary on Vietnam. Younger viewers who are interested in the subject should see George Butler's excellent film Going Upriver! Stolen Honor was clearly meant to be a hatchet job on John Kerry, but it fails miserably at accomplishing that goal."
tt0428959,"Peace, Propaganda & the Promised Land","Sut Jhally, Bathsheba Ratzkoff",2004,80,Documentary,"A propaganda film for the Palestinian ""cause"". If you were expecting an unbiased documentary on the Israeli-Palestinian conflict, you will need to look elsewhere. If you are an anti-Semite (or merely an anti-Zionist---nothing wrong with advocating the destruction of a country, right?) or uncritically in support of Palestinian goals (e.g., mass murder, the destruction of Israel), this is the documentary for you. Should make for an entertaining evening on college campuses around the UK and US. However, any informed and intellectually honest person would be outraged at the sheer number of lies presented in this video. I just hope those who truly are unaware of the situation aren't corrupted by this anti-Semitic filth."
tt0433367,Dragons: A Fantasy Made Real,Justin Hardy,2004,100,"Documentary,Fantasy","Discovery Channel/Animal Planet must be ashamed of themselves. This Fantasy is modeled after the ""Walking with Dinosuars"" series. Even though this is 100% fantasy it is presented in the same factual and archaeological way. Even mixing the fantasy dragons with T-rexs and the extinction of the dinos. Added to being shown on an educational channel instead of say Sci-Fi it gives an air of factual authenticity to this show.<br /><br />On its own the show is about an 7.5/10 far as entertainment goes. But the way in which it is presented I have to give it a 1/10. Don't get me wrong I have no problem with fantasy but they way they put this out is so wrong. I can really see young kids and slow adults believing that they did find a dragon and that this is real.<br /><br />I also think this weakens the great ""Walking with Dinosuars"" series because now you have to view that with a mind of how much is fantasy on that mini-series."
tt0443057,Iberia,Carlos Saura,2005,99,"Documentary,Musical",Iberia is nice to see on TV. But why see this in silver screen? Lot of dance and music. If you like classical music or modern dance this could be your date movie. But otherwise one and half hour is just too long time. If you like to see skillful dancing in silver screen it's better to see Bollywood movie. They know how to combine breath taking dancing to long movie. Director Carlos Saura knows how to shoot dancing from old experience. And time to time it's look really good. but when the movie is one and hour it should be at least most of time interesting. There are many kind of art not everything is bigger then life and this film is not too big.
