product_id,title,brand,category,price
B010IW0F9U,"Hello Kitty Children's Watch Hello Kitty Pink and Crystal Necklace Pendant, HK:3",Hello Kitty KT,,
B007ZF55JE,Le Premium® Four Leaf Clover Pendant Necklace Heart Shaped SWAROVSKI Peridot Green Crystals,,,
B01GS9V5RS,Basketball Heart Silver Basketball Necklace - Personalize With Your Jersey Number! (21),,,
B00TY7451K,Beancase(TM) Fashion Skull Cow Boy Necklace(1 Pc),,,
B00KA3ROE2,Colorful Flower Cluster Festoon Y-Necklace Bib Statement Necklace Earring Set,aiene,,
B01GODHTVE,Assassins Creed Silver Skull and Swords Necklace,,,
B01CR7VP48,"Cruz Accessories Celtic Symbol Pendant Necklace on Cord, Health, 24""",Cruz Accessories,,$40.38
B000J4FP7A,"Sterling Silver 8mm Genuine Onyx Stone Bead Beaded Dangle Hook Earrings Stretch Bracelet Necklace 16-19"" Jewelry Set",SilverSpeck.com,,
B016URV99W,Women Multilayer Irregular Pendant Chain Statement Necklace,HuntGold,,$5.45
B019XPHWQ2,Fullkang Tattoo Saturn Choker Necklace Stretch Double Layer Henna Vintage Torque,,,
B00G3XUPKI,Full Rhinestones Cute Panda Pendants Sweater Necklaces Fashion Unique Jewelry,C.N.,,
B00GFV8H3K,Sports Accessory Store Alabama Crimson Tide Red Teardrop Clear Crystal Silver Necklace Jewelry UA,,,
B01DQP7QMK,Green Plant Rattan Pentagram Necklace Tree Pendant Wiccan Star Pentacle Jewelry Occult Pendant Necklace,,,$3.01
B00HMYE6U2,Jane Stone Fan Necklace Personalized Fashion Necklace Crystal Necklace Cloths Modern Jewelry Statement Bib Necklace(Fn1135),,,
B015UJX6FG,U & Me Titanium Pendant Necklace Couple Matching Set We Love Each Other Love Valentine one Pair (womens & Mens),,,
B01AO0P47E,Harry Potter Glasses And Lightning Bolt Scar Chain Necklace,,,
B00KREP1D0,Qiyun (TM) Y Small Beaded Bib Fringe Tassel Pyramid Triangle Collar Choker Necklace,,,
B016BKN28O,Lingstar Chunky Oval Turquoise Tibet Silver Pendant Torque Necklace Earrings Choker Set,,,
B00FPZWU76,Addicting Charms 3d Statue of Liberty Charm for Bracelet or Pendant Necklace,,,
B00ZDRSM9G,"Crucible Black IP Stainless Steel Carbon Fiber Cross Pendant Necklace - 24""",,,
B0169KEMOE,Boston Terrier named Duke Necklace,,,
B005KKCCHY,Playboy Y Necklace Bunny Logo Swarovski Crystals Pink Rose Gold Plated Gift Boxed Genuine Authentic Licensed Jewelry Jewellery,,,
B01FMMVBR6,Steven Universe Cookie Cat Best Friend Necklace Set,,,
B00GR1RA40,montana silversmith Crystal Clear Lucky Horseshoe Necklace - NC62,montana silversmith,,$94.00
B00Y6YY8RC,Layla Jewelry 18k White Gold Plated Alloy Swarovski Elements Crystal Jewelry Set include Pendant Necklace and Stud Earrings for Ladies Cobalt Blue,,,
B005ZVI0QK,Koranic Surah Necklace Islam Muslim Lovers Islamic Gift Koran Quran Symbol Allah Stainless Steel FREE Nice Chain,,,
B00QV3OJDY,CharmSStory I Love You To The Moon and Back Live Love Laugh Silver Plated Photo Beads Charm For Bracelets,,,
B019AURF58,Cosplay Fashion Theme Pendant Vault 111 Refuge Bronze Quartz Pocket Watch Box Xmas P337,KDJ STORE,,
B00GJXEZ7G,Tree of Life ChubbyChicoCharms Adjustable Wire Bangle Charm Bracelet Set of Two Bangles,ChubbyChicoCharms,,$15.02
B01GI1GO54,Catty Kelly Silver Infinity Retro Pearl Angel Wings Jewelry Dove Peace Bracelet,,,
B00Y4POKG2,"Rush Dance One Piece Super Hero Baby Muscle Superman Superboy Romper Onesie Cape (70 (0-6M), Red & Blue (Superman))",Rush Dance,,
B00N2BEEE2,YAZILIND 1115mm Emerald Cut Red Created Ruby Spinel Silver Plated Size 6 Ring,,,
B00266MGS0,"Drop of Blood - Vampire Lovers Ring, Size 5 in Sterling Silver - Other Sizes ...",,,
B00SGUE4BM,Huan Xun Open Love Charm Expandable Wire Love Bracelet Antique Silver,,,
B006ZYSBBU,Adidas Adi Firebird Tracktop #X41202,adidas,,
B014V960ZO,Elephant Head 14kt Gold Plated 14GA Navel Belly Ring,Pierced Owl,,$7.99
B00NNXNO0E,"Wonder Button, Collar Expanders, Collar Extender (10-Pack)",Metal Collar Extenders,,$7.98
B01AFPMB56,YALUXE Women's Large Capacity Leather Work Tote Zipper Closure Shoulder Bag Grey,YALUXE,,
B0056B84TC,"8mm Tungsten Wedding Band Inlaid Celtic Dragon Pattern Beveled Edges Comfort fit, Comfort fit, sizes 7 to 14",,,
B01A4YFKHE,"Lacey Single Opal 16g Septum Hanger Clip On Non No Piercing - Choose Blue, White, Pink or Purple Synthetic Opal",Pierced Owl,,$8.99
B004UR8FS8,"Polishing Cloth for Silver, Gold, Brass & Most other Metals, 12""x15"" Largest ...",,,
B01870E9WY,"SEXYARN Lady's Deep V-neck Long Sleeve Knited Romper Jumpsuit Overalls (XXL, Grey)",SEXYARN,,
B00FT9SWFW,Bravest Warriors I'm Catbug Wallet,Buckle Down,,
B00NGIWES4,[Golden Carving]Fashion Durable Nobility Bronze Men's Cigarette Case Cig Holder,Black Temptation,,$22.01
B01H3IFGNM,YALUXE Women's Double Zipper Soft Hobo Style Cowhide Leather Purse Shoulder Bag Brown,YALUXE,,
B01HCEMDZQ,"Men Black Gun Plated 12mm Chain Bracelet Wristband Women Bangle , 7.5 Inch",U7,,
B00GPUGDR8,Addicting Charms Standing Pretty Hello Kitty with Blue and White Enamel Accents with Lobster Clasp,,,
B00SF4MV0A,Scheppend Women's Handbag Navy Stripes Shoulder Bags Pu Leather Contrast Color (Pink),,,
B01E2A066G,"Danify Vintage Sailor Pin Up Swimsuit One Piece Skirtini Cover Up Swimdress, Red, M(US8)",DANIFY,,
B01CJHP9UW,1st First Birthday Baby Boy Colorful Pom Pom Party Hat Girl Cake Smash Party Decorations,Birdy Boutique,,$12.99
B011U2GKQ4,Women Dream Believe Achieve Print Casual Cotton Short Sleeve T-Shirt Black,Popbop,,
B01DUO3AQS,Igor kid's Tenis Silver Jelly Sandal 32M EU/1.5 US TODDLER,Igor,,
B00BEMJVR6,Horton Hears a Who Blue Striped Onesie 9Month,,,
B00O70FF0E,Swarovski Stardust Blue Bracelet,Swarovski,,
B01GFNTWSQ,Braceus Womens Ruched Bowknot Decor Snood Net Bun Cover Barrette Hair Clip - Purple,,,
B018T1KNJ4,Caldore Boys GoldTapestry Vest Set Size 4,CALDORE USA,,
B0137Z54QE,Summerwhisper Women's Little Deer Print Sweatshirt Pink Large,Summerwhisper,,
B00IK4AQI4,SOARING RAPTORS ADULT T-SHIRT MEDIUM,Wild Cotton,,
B00UVHJST6,XCOSER Masquerade Face Mask Props for Halloween Cosplay Latex The Thing,xcoser&reg;,,
B01AROAQ8Y,Persun Women's Black Polka Dot Sheer Panel Keyhole Back Tulle Dress,PERSUN,,
B000E8WKJ2,"4-Pack Newborn Socks in Washbag, White",,,
B018SV5K3Y,Red Bull KTM Factory Racing Mesh Fitted Hat Grey 7 5/8,Red Bull,,
B0054S0I3M,Cruise-6- 7.5 B- Black Croco Print,DeBlossom,,
B00WGG11XG,Sexy Beach Swimsuit Swimwear Push Up Tank Tops and Shorts,Buywish,,
B0154ZWHM4,"Ekouaer Mens Knit Sleepwear Lightweight Short Spa Robe Bathrobe X-Large, Grey",Ekouaer,,
B00J8OOK6E,"Colored Skinny Leg Jeggings Women Pants (Small, Red)",LS,,
B01G8IDGB2,Unisex Cycling Outdoor Holbrook Sunglasses Black,Holbrook Sunglasses,,
B003MAME5O,Synrgy by DXL Big and Tall Slub Stripe Knit V-Neck T-Shirt,Synrgy,,
B007K3H9SG,Girls Kids Beach Toddler 2+ Summer Sun Crushable Bucket Hat Cap 52cm Lt Pink,SK Hat shop,,
B01AKHQ96G,Zillionmall Television Installer By Day Zombie Hunter Cool Job T Shirt 2XL Black,Zillionmall,,
B0079PVZBM,Les Poulettes Jewels - Sterling Silver Charm- Orange Disco Crystal Ball with Lobster Clasp,Les Poulettes Jewels,,
B019SYO2FW,"Shelbi Damon Women Sexy Push Up Deep Plunge Convertible V BRA Max Cleavage Booster Shaper Black, 70B",Fullness,,
B01HBME2QC,"Crispy Rainbow Elastic Turban Headband,Hipster, Fashion, Gift, Show, Party, Holiday",Crispy,,
B00M89YYAI,Yecan Women's Cotton Flower Petal Scarf Green,Yecan,,
B01FIOT3IW,"Wm554-vp Style Vault Metal Cateye Sunglasses (L1554E Red/Gold-Gold Mirror, uv400)",Style Vault,,
B016RWJ1BS,"My Wardrobe Women's Elegant Geometric Print Drape Front Knit Cardigan (XL, Purple)",My Wardrobe,,
