movie_id,title,director,year,runtime,genres,review
tt0071477,The Execution of Private Slovik,Lamont Johnson,1974,120,"Biography,Drama","It was 1974 and it starred Martin Sheen.<br /><br />That alone says what to expect of this movie.<br /><br />And it was a movie. According to the movie, Slovik had reformed, got a good woman, and didn't want to fight.<br /><br />In real life, Slovik may have been a naive innocent, or he may have just wanted to manipulate the system.<br /><br />Whoever Slovik was or wasn't is for history to decide, but this was a movie that dealt with dessertion at a time when a country was questioning why it was fighting, and the movie took sides.<br /><br />With no regard to servicemen who were in Viet Nam either in 1974 (as Willie Nelson would say, let's tell the truth, it was about the Viet Nam war, not WWII), EoES was as propagandistic as Gung Ho was in the forties.<br /><br />According to this movie, Slovik stated his position, plain and simple. He had a nervous problem. Heck, I have a clinical nervous condition, and trust me, if I had done military duty, it would have been no problem for me to either just let my nerves go and fail at my tasks and get a demotion or put on KP duty or latrine duty with no problem.<br /><br />If we believe the teleflick, Slovik didn't have that option, no doubt because of his criminal history.<br /><br />Whatever the viewer wants to believe is up to the viewer. I've learned that movies from this decade or that decade, in dealing with service or military duty, will pretty much take the same stance over and over.<br /><br />1940s and 1950s, serve your country.<br /><br />1960s and 1970s, mock your country.<br /><br />This is the history.<br /><br />The whole movie seemed predictably Hollywood to me. He refused to serve and only when he was being strapped up to be executed does he show emotion.<br /><br />Such an emotional outburst could have easily worked to his advantage in his declaration of his nervous condition, but obviously the movie wanted to show him as a human being and only when he is about to die does he become sorrowful.<br /><br />I'm not a Catholic, but I thought the recital of the hail Mary by Ned Beatty and Sheen at the end, with the Lord's prayer, was funny as it sounded like they were trying to see who could say it faster.<br /><br />I don't see how this movie could be watched without realizing it was aimed at Tricky Dick Nixon and the Viet Nam war.<br /><br />I hope it was all worth it for Slovik and anyone who chose to follow his example."
tt0072354,Vampyres,José Ramón Larraz,1974,87,"Drama,Fantasy,Horror","VAMPYRES <br /><br />Aspect ratio: 1.85:1<br /><br />Sound format: Mono<br /><br />A motorist (Murray Brown) is lured to an isolated country house inhabited by two beautiful young women (Marianne Morris and Anulka) and becomes enmeshed in their free-spirited sexual lifestyle, but his hosts turn out to be vampires with a frenzied lust for human blood...<br /><br />Taking its cue from the lesbian vampire cycle initiated by maverick director Jean Rollin in France, and consolidated by the success of Hammer's ""Carmilla"" series in the UK, Jose Ramon Larraz' daring shocker VAMPYRES pushed the concept of Adult Horror much further than British censors were prepared to tolerate in 1974, and his film was cut by almost three minutes on its original British release. It isn't difficult to see why! Using its Gothic theme as the pretext for as much nudity, sex and bloodshed as the film's short running time will allow, Larraz (who wrote the screenplay under the pseudonym 'D. Daubeney') uses these commercial elements as mere backdrop to a languid meditation on life, death and the impulses - sexual and otherwise - which affirm the human condition.<br /><br />Shot on location at a picturesque country house during the Autumn of 1973, Harry Waxman's haunting cinematography conjures an atmosphere of grim foreboding, in which the desolate countryside - bleak and beautiful in equal measure - seems to foreshadow a whirlwind of impending horror (Larraz pulled a similar trick earlier the same year with SYMPTOMS, a low-key thriller which erupts into a frenzy of violence during the final reel). However, despite its pretensions, VAMPYRES' wafer-thin plot and rough-hewn production values will divide audiences from the outset, and while the two female protagonists are as charismatic and appealing as could be wished, the male lead (Brown, past his prime at the time of filming) is woefully miscast in a role that should have gone to some beautiful twentysomething stud. A must-see item for cult movie fans, an amusing curio for everyone else, VAMPYRES is an acquired taste. Watch out for silent era superstar Bessie Love in a brief cameo at the end of the movie."
tt0074776,The Last Hard Men,Andrew V. McLaglen,1976,98,"Drama,Western","By 1976 the western was an exhausted genre and the makers of this film clearly knew it. Still, instead of shelving the project and saving us from having to watch it, they went ahead and made it anyway. Apparently in need of an interesting thread to get the audiences to come and see the film, they decided to make it as blatantly violent and unpleasant as possible. Hell, it worked for The Wild Bunch so why shouldn't it work here? Of course, The Wild Bunch had the benefit of a superb script but the script of The Last Hard Men is plain old-fashioned rubbish.<br /><br /> It's hard to figure out what attracted Charlton Heston and James Coburn to their respective roles. Heston plays a retired lawman who goes after an escaped bunch of convicts led by a violent outlaw (Coburn). The hunt becomes even more personal when Heston's daughter (Barbara Hershey) is kidnapped by the convicts and subjected to sexual degradation.<br /><br /> This is a bloodthirsty film indeed in which every time someone dies it is displayed in over-the-top detail. It's tremendously disappointing really, because the star pairing sounds like a mouth-watering prospect. There's no sense of pace or urgency in the film either. It takes an eternity to get going, but when the action finally does come it is marred by the emphasis on nastiness. All in all, this might be the very worst film that Heston ever made. I'm sure it's one of the productions he is loathe to include on his illustrious CV."
tt0076749,Playing with Love,Pier Giuseppe Murgia,1977,94,"Drama,Romance","I rarely comment on films but I've read the other comments and I cannot believe that there are people applauding this celluloid rubbish. I know there are certain people who have their own agenda but lets take it on merit; poorly acted, badly shot and the story felt as the director was making it up as he was going along. I am not going to focus on the sexual aspect of the film involving little kids as the makers of the film obviously knew what they wanted and what their audience would want. All I can say is it is a terrible film, the content is poor and offensive, the production is amateurish and I am glad they could not make a film like this legally today"
tt0077275,The Brink's Job,William Friedkin,1978,104,"Comedy,Crime,Drama","As far as HEIST movies go, this one is pretty weak. Continuity is pretty lousy, there isn't enough character continuity to really feel like you understand any of the characters. Peter Falk is great, and he is one of the reasons its worth watching. Falk has some great lines, like ""he'll be right back, he goin' buy to some saugages"" or something like that... there are a few nice scenes, although they are entirely due to the efforts of the actors. Direction, script, and editing is pretty lousy."
tt0078895,The Border,Christopher Leitch,1980,90,"Crime,Drama,Thriller","Chesty gringo Telly Savalas (as Frank Cooper) is a US-Mexico ""Border Cop"". He serves as a father figure to young immigrant Danny De La Paz (as Benny Romero), who wants Mr. Savalas to be best man at his impending wedding. Savalas is tough, but boss Eddie Albert (as Commander Moffat) may be tougher. Tough is what you need to stop smuggler Michael V. Gazzo (as Chico Suarez). Alliances may be in flux.<br /><br />If you find the possibility of hearing ""Kojak"" and ""Oliver Douglas"" uttering expletives to be repulsive, you ought to steer clear of ""The Border"". If not, you may not have the stomach for the ""realistic"" cow slaughtering scene. Although it doesn't end up being worth much, Mr. De La Paz and Cecilia Camacho (as Leina) steal the show. <br /><br />** The Border (1979) Tony Richardson ~ Telly Savalas, Danny De La Paz, Eddie Albert"
tt0080140,Wise Blood,John Huston,1979,106,"Comedy,Drama","John Huston's Wise Blood was a more horrifying misrepresentation of Flannery O'Connor's book than I could have imagined. From the utterly terrible acting performances (and don't you, ""Oh that was done on purpose, you just don't get it"" me!) to the musical score that was more suited to an episode of Rockford Files, this film was revolting. I viewed it with no ill-will at the outset, and, in fact, expected a pleasant experience. But the misrepresentation of the southern characters, from the ridiculously fraudulent southern drawl to the lilting, comedic way their faith was portrayed, was inexcusable. Right down to it's end, which was completely devoid of any character sentiment, it failed in every place that O'Connor's book shined and resonated. The actors portraying the ""southern"" policemen may as well have been eating smothered hot-dogs from NYC street stands and quoting Godfather. The one redeeming acting performance was Ned Beatty's lively and dead-on representation of Hoover Shoates, a religious con-artist who hears Moates preaching the Church of Christ Without Christ and sees dollar signs and business opportunities. O'Connor's powerful book is most well-known for it's creepy, religious undercurrent that jibes the seemingly lifeless cadaver of ""Faith"". Mr. Huston's film is a shameful mockery of the author's intentions, as they are understood by me and most of her fans, if I may be so bold as to say so. While I acknowledge that I can't know exactly what the author wished to convey, I have enough affection for her and her works to desire to remain a fan. If I viewed Wise Blood the way Mr. Huston apparently did, I would have thrown it in the trash. For Flannery's sake, and mine, I forgive you, John Huston. The forgetting....that will take some time."
tt0082958,The Pursuit of D.B. Cooper,"Roger Spottiswoode, Buzz Kulik",1981,100,"Adventure,Crime,Drama","As someone who likes chase scenes and was really intrigued by this fascinating true-life tale, I was optimistic heading into this film but too many obstacles got into the way of the good story it should have been.<br /><br />THE BAD - I'm a fan of Robert Duvall and many of the characters he has played, but his role here is a dull one as an insurance investigator.<br /><br />The dialog is insipid and the pretty Kathryn Harrold is real garbage-mouth. From what I read, there were several directors replacing each other on this film, and that's too bad. You can tell things aren't right with the story. I couldn't get ""involved"" with Treat Williams' portrayal of Cooper, either. He should have been fascinating, but he wasn't in this movie. It's also kind of a sad comment that a guy committing a crime is some sort of ""folk hero,"" but I admit I wound up rooting for the guy, too.<br /><br />Not everything was disappointing. I can't complain about the scenery, from the lush, green forests of Oregon to the desert in Arizona.<br /><br />I'd like to see this movie re-made and done better, because it is a one-of-a-kind story."
tt0083728,Chan Is Missing,Wayne Wang,1982,76,"Drama,Mystery","I saw Chan Is Missing when it first came out, about four years after moving from San Francisco to New York. Maybe it was the perspective of a few years away, but this movie seemed to capture the essence of the city and its people better than anything else I'd ever seen (still does). It concentrates on one particular community - the Chinese - but that's fine, because so much of the city's soul is refracted through the settings, the faces, and the maybe above all the voices of the characters.<br /><br />This isn't the tourists' San Francisco. The settings are humble and everyday: a taxi cab, the kitchen of a Chinese restaurant, Richmond District row houses, little Chinatown apartments and small-business offices, the piers, a Philippine elder center. This is what the city looks and feels like day to day to the people who live there - even now, in the era of Silicon Gulch urban redevelopment. Unlike, say, Dirty Harry (in its own way an excellent San Francisco movie as well), everything is filmed at street level: We come to understand the characters' points of view from the perspective their surroundings give them, not from some fancy vertiginous shooting.<br /><br />Wang apparently filmed in B&W because he didn't have the money to do otherwise, yet one of the strongest visual elements of the movie is the natural light he achieves. The often harsh, pervasive quality of the sunlight is one of my closest associations with San Francisco: It seems to expose everything, bringing the buildings, the hills, the other landmarks down in scale and, in a funny way, making the people you pass on the streets seem more individual and potentially closer to you than they might in another place. Wang's photography perfectly conveys this, and even helps the story along at points.<br /><br />Wang captures the speech and conversational style of Chinese and other San Franciscans better than anyone ever has, I think. If there's such thing as a true San Francisco ""accent,"" it's what you hear from the balding taxi medallion broker (I think) who appears talking on the phone in one scene (listen to the way he calls the person on the other end ""ya dingaling!"").<br /><br />The story is poignant and, despite a few very small missteps, makes its points beautifully about the longings that pull at the hearts of people living in old immigrant communities - including the justified political and ethnic resentments, and little ironic amusements, that help to fuel them. All this is communicated delicately - perhaps why some respondents here think the film meanders. It doesn't - suffice it to say that the two cab drivers' quest for Chan becomes a quest for something more personal.<br /><br />Chan Is Missing finishes up with a Chinatown travelogue sequence backed by a goofy novelty song from the 1930s (I guess) about San Francisco and all its crazy diversity. An American caricature, yes, but somehow not entirely off the mark either."
tt0085863,The Lonely Lady,Peter Sasdy,1983,92,Drama,"I haven't been able to decide if this movie is so bad it's good, or, to quote Enid Coleslaw, ""so bad it's gone past good and back to bad again."" No matter, it forced me look much the same way a pile of weird coloured vomit might, and it offers up a number of scenes that you won't forget even if you want to. There's a sneering young Ray Liotta telling a pigtailed Pia that her creative writing trophy looks like a penis. A bit later, there's Ray again, molesting Pia, not with the appropriately shaped trophy but a garden hose. There's a firm chinned Pia telling her domineering Mom that she wants to go to bed with Ray's geezer father, Walter. There's the actress in the graveyard scene yowling the best line ever written by Pia or anyone else: ""WWWWHHHYYYYYYY!"" There's that garden hose again, as Walter waves it Pia's face and roars ""Is this more to your liking!?"" There's Pia and her date so turned on by closeups of each other masticating salad that they start tearing each other's clothes off. There's Pia showering but forgetting to remove her dress. Perhaps best of all, there's Pia's typewriter, but instead of keys there are the miniature talking heads of those who have tormented her the most (afterwards, I was afraid to open my laptop). And finally there's Pia at ""The Awards"" exposing Hollywood for the cesspool it is, spitting out the second best line ever, ""I guess I'm not the only one who has ever had to **** her way to the top."" I see I have already spent more time commenting on ""The Lonely Lady"" than I have on far better pictures, so I'll quit. Be forewarned, though, that once you start watching you probably won't be able to take your eyes off the screen until two hours of your life have vanished forever."
tt0086543,The 4th Man,Paul Verhoeven,1983,102,"Drama,Mystery,Thriller","Within the first few minutes of this Dutch thriller, we learn that Krabbe is a gay alcoholic writer who sleeps sans underwear, fantasizes about murdering his roommate, tries to steal a magazine from a news stand, and lusts after a studly young man he meets at the train station. And he's the hero of this nonsensical movie that is all dressed up (except for Krabbe in at least one scene too many) but has nowhere to go. The basic plot is very simple but is dragged out to nearly two hours before reaching a pointless conclusion. Verhoeven has a nice visual flair but resorts to scenes of wild hallucinations, overt symbolism, and gratuitous gore when he runs out of ideas."
tt0087402,Hell Riders,James Bryan,1984,90,"Action,Drama","This has to be the worst, and I mean worst biker movie ever made! And that's saying a lot because the line of stinkers is long and smelly!<br /><br />Now at least we know what happened to Ginger after she was rescued from Gilligan's Island! A frightened looking Tina Louise(she was probably afraid someone would see this mess!)is a stranded motorist who is tormented by the most repulsive motorcycle gang in film history. But, don't worry fans! Batman, I mean Adam West as a hick-town doctor comes to the rescue! Pow! Crush! Boom! Holy Toledo Batman! <br /><br />The only good points of this ""bomb"" are some cute women, some laughable fight scenes, and the still ""sexy"" Tina Louise!"
tt0088242,Teachers,Arthur Hiller,1984,107,"Comedy,Drama","I joined this site to see what comments people would make about this absolute disaster of a film. I wasn't drawn in for even a second. The characters were all one-dimensional. They threw every topic they could think of hoping something would stick. I would bet (and hope) that everyone involved in Teachers looks back with embarrassment. There are some great actors here but you would never know it. Thank God it didn't destroy Morgan Freeman's or Judd Hirsh's or Nick Nolte's or Laura Dern's careers. There was no vision, no labor of love here, only a horrible effort gone wrong. BTW I don't think the writer ever set foot in a real school."
tt0088330,Until September,Richard Marquand,1984,95,"Drama,Romance","Any movie that has nude scenes of Karen Allen and I'm still so bored I walk out, that is a stinker! <br /><br />Karen gets stuck in Paris, and befriends a sissily-handsome French man with whom she is having sex soon. Of course he's married, (""But, cheri, why should that be a problem?"") What could be an interesting clash of cultures is (believe it or not) just dull. I walked out. <br /><br />Maybe the movie got a lot better after I left; but it would have had to have gotten a LOT better to make up for a rotten beginning.<br /><br />My advice, if you find yourself in this, run, do not walk, for the exit. Save your time and your energy. Most assuredly save your money. It's a shame the production company didn't save its money."
tt0088571,Moonlighting,"Allan Arkush, Peter Werner, Christian I. Nyby II, Paul Krasny, Dennis Dugan, Will Mackenzie, Christopher Hibler, Jay Daniel, Artie Mandelberg, Sam Weisman, Gerald Perry Finnerman, Burt Brinckerhoff, Robert Butler, Kevin Connor, Peter Crane, Christopher Leitch, Stanley Donen, Paul Lynch, Edwin Sherin, Christopher T. Welch",1985,45,"Comedy,Drama,Mystery","This is strictly a review of the pilot episode as it appears on DVD.<br /><br />Television moved out of my life in 1981, so I never followed the series or any part of it - which means that I'm immune to the nostalgic charm that Moonlighting appears to have for most reviewers. <br /><br />(Possible spoiler warning) <br /><br />The pilot of Moonlighting is your basic ""caveman meets fluffball"" yarn, where a ""charming"" red-blooded he-man manipulates a misguided woman into realizing what she really wants and needs. The premises that the script's ""wit"" is based on must have already felt stale around 1950. It also contains some frankly bad writing, as in the scene where Maddie demolishes the furnishings instead of shooting the villain, strictly in order to prove herself the inept female in need of masculine assistance. <br /><br />I often feel that Susan Faludi overreacts in seeing male chauvinist conspiracy in simple entertainment, but in this particular case I'm all with her - Moonlighting has BACKLASH stamped all over it. <br /><br />In one sense, however, this DVD is a must for all serious Bruce Willis fans: in addition to the pilot episode, it contains the screen test that landed Willis the job. Both features show to what amazing extent Willis' acting ability developed between 1985 and 1988/89 (Die Hard 1, In Country). Impressive! <br /><br />Rating (and I _am_ a Bruce Willis fan): 2 out of 10"
tt0089491,The Lightship,Jerzy Skolimowski,1985,89,"Crime,Drama,Thriller","This has the absolute worst performance from Robert Duval who sounds just like William Buckley throughout the entire film. His hammy melodramatic acting takes away from any dramatic interest. I'm not sure if this was deliberate scene stealing or inadvertent but it's the only thing I can recall from a truly forgettable film. This picture should be shown in every amateur acting class of an example of what not to do. Thank God, Duvall went on to bigger and better things and stopped trying to effect a cultured accent. He is a good character actor but that's about it. Klaus is so much better. His performance is muted and noteworthy."
tt0095853,Permanent Record,Marisa Silver,1988,91,"Drama,Music,Romance",Keanu Reeves stars as a friend of a popular high school student who suddenly commits suicide...he and his friends go through emotional turmoil and share their reactions to this horrible incident...Good acting by Reeves and a young Jennifer Rubin..but on the whole is a little too much.. 4 of 10
tt0101524,By the Sword,Jeremy Kagan,1991,91,"Adventure,Drama,Sport","Why is it that everyone who has seen this movie feels it is their responsibility to tell us whether or not they are fencers? That point is completely immaterial to any argument to be made against this total dog of a movie.<br /><br />I think sports movies fall into two categories; well made movies about the human spirit and competitions, and `By the Sword'.<br /><br />Honestly this movie never could decide what it wanted to be, a touching drama for trying to be your best in life, an indictment of competitive motivation or a martial arts flick. In the end it didn't do any of those convincingly or completely enough to make me give one ounce of care of any of it.<br /><br />For the record I also am a fencing instructor (and now I am officially as bad as the rest). But putting bad fencing in a movie doesn't make it bad automatically. I mean look at Star Wars (Episodes 4-6, good movies, bad fencing). I liked those movies. But when you put bad sports into a bad movie for some reason people think that it is only the purists that think it a lame effort.<br /><br />Don't be fooled by any comments on the smaller issue of fencing. This is just a bad movie. In the end, this movie has nothing for the fencing enthusiast or the movie buff or simply anyone with a pulse and three brain cells.<br /><br />When I see a movie and am forced to think, `Man, I wish I was watching the Mighty Ducks.' I know that it is time to bypass the argument with the theater manager to get my money back and see if there is anyone in the lobby that will somehow give me two hours of my life back."
tt0102655,The Perfect Weapon,Mark DiSalle,1991,83,"Action,Crime,Drama","Bad plot (though good for a B-movie), good fast-paced fight scenes, at most a 5 out of 10. But something has always bothered me about this film: how come Mariska Hargitay never speaks? In the TV version, she shares several intimate moments with Jeff Speakman, even a kiss in a garden. Yet in the regular (video) version, most of her scenes are cut and she never speaks at all. This bothers me because it not only takes out a female (though cliched) point-of-view to the film, it also makes the final shot seem creepy. This film would have been better had they kept her scenes in, because in those scenes at least she has a personality, one that undercuts whatever Speakman says."
tt0108000,Ruby in Paradise,Victor Nunez,1993,114,"Drama,Romance","Ashley Judd, in an early role and I think her first starring role, shows her real-life rebellious nature in this slow-moving feminist soap opera. Wow, is this a vehicle for political correctness and extreme Liberalism or what?<br /><br />Being a staunch feminist in real life, she must have cherished this script. No wonder Left Wing critic Roger Ebert loved this movie; it's right up his political alley, too.<br /><br />Unlike the reviewers here, I am glad Judd elevated herself from this moronic fluff to better roles in movies that entertained, not preached the heavy-handed Liberal agenda."
