product_id,title,brand,category,price,review
B013E27QFC,Difyou Women's Plus Pocket Denim Jeans Overall Shorts Jumpsuit Blue Small,Difyou,,,"poorly constructed

Received these earlier than expected but when I opened the package, I realized the overalls were damp and smelled like chemicals. Not pleased. They were also too small."
B0171357J2,PGXT Men's Big Brand Biker Cotton Denim Slim Washed Mens Jeans Size 32,PGXT,,,"I really liked these jeans, I'm usually always a 32 but I thought they might run small so I ordered them in a 33 in another color. However the 33 is so loose the waist clasp won't stay done. I still liked the jeans so I ordered them again (these jeans) in a different shade in a 32 and was looking forward to a nice fit...Nope, the 32 is so small I can't even wear them! the 32's are like a 30 and the 33's are like a 36. I don't know haw anyone can find the right size unless maybe you just order a random size and have amazing luck.

Giod"
B0140QNKDS,Men Casual Belt for Jeans Brown Canvas Belt 36,LUCHENGYI,,,"Too small am sending back

This is a really nice, quality canvas belt. It's thick and heavy, but not so heavy that it's uncomfortable. It came beautifully packaged in a hinged tin box which makes it the most perfect pre-packaged gift! I could tell as soon as I felt the belt that it will last a long time. The canvas, leather and belt buckle appear to be very high quality, durable and well made. And the brown woven canvas with specks of white mixed in, creates the perfect neutral color that matches almost anything. My husband loves this belt! As far as fit goes, my husband typically wears a size 36w pant (sometimes a 38 depending on how they run). I had ordered a 38"" belt because I was told you should order the next size up from the usual pant size. Unfortunately, the 38"" belt was entirely too small for my husband. So I would have to say this belt runs a bit small. I ended up replacing it with the 42"" belt (a 40"" was not available) and the 42"" fits perfectly with room to spare. He wears it on the second hole in so he has plenty of leeway. The 40"" probably would have been perfect. This is a really nice looking everyday belt and I would definitely recommend it. Just order two sizes up to be safe! I received this belt at a discount in exchange for my HONEST and UNBIASED review.

I purchased this belt for my husband as a replacement for a different one he had lost. The quality is really wonderful along with the presentation in which it is packaged. It arrives in a nice black tin box with tissue paper. The belt itself is extremely sturdy and you can really feel the quality in the item. It also smells really nice (like leather). My husband is very pleased with this belt and the value is great! I recommend this belt for anyone looking for a nice, every day, casual belt!

This is a fantastic quality belt! First thing I noticed is that it smells just like leather-- no faux here. The canvas is doubled for strength. My husband has been losing weight so this is just too small but he'll be in it very soon. He loves it! The design of the canvas reminds me of herringbone or tweed- very classy. The leather portion and buckle are excellent quality-- the whole thing is worth the price and goes with jeans or dress pants. Heck it's so nice I'd wear this myself although it's designed for a man so it Buckles to the left. Great item- a gift for my husband who complains about his current belts. Reinforced seams and perfect stitching too. Received at a discount in exchange for my honest opinion

Felt like it fit uncomfortably, and maybe it's just not broken in, but a bit stiff for leather.

I really like her appearance to dress and quality

Ordered a 36-38. Arrived more like a 34-36. If my grandson can't use it I will be returning it.

Awesome belt. Looks great, fits perfectly. It is a little stiff to start, but breaks in quickly after wearing a few times. Comfortable and easy to get on/off. Would highly recommend.

bought this as a gift for someone.very nice and well made belt. arrived in a nice box. great presentation!

Great Belt

Beautiful belt comes in a tin box. I am 36"" but I am already on the last notch. So I'd say it runs small. Also it is a little thick and barely fits through loops.

I recently ordered my husband a size 38 in this LUCHENGYI Men Canvas Belt. I was pleased when it was delivered. When I opened the box there was yet another box ( see pictures below) Inside a metal black 6x6 attractive box just the box is worthy of mention this would be a nice gift box or as in my case I'm keeping it for myself knowing I'll find a use for it somewhere. The belt itself is a attractive one. It is thicker than I had thought it would be about 1/4 inches thick maybe a slight more my eyes are not really best these days. The tongue is solid brown leather and the buckle is a matted brownish - gray color metal matches well. The canvas part of belt or the back portion is a darker brown with lighter brown stitching ( see pictures below ) the stitching that r"
B01F57ATDU,Cameinic Men's Hot Sale Casual Shorts Jean Denim Relaxed-Fit Boardshort,Cameinic Mens,,,"Great fit in Great Dark look to these shorts. My go-to concert shorts for the summer

No hole for button

Came on time nice fit! However I bought this as a gift and was really embarrassed that there was no button hole had to physically cut one!

I recommend

Wondering whether I made a mistake. Far too small. Otherwise good looking, nice quality"
B01DW2IY82,Memorose Womens Casual Strap Cross Back Sleeveless Denim Slim Bib Overall Jeans M,Memorose,,,"Love..for short ppl

This was a little too small...I ordered a Medium thinking i was playing it safe (5'6 130lbs) but apparently i should have ordered a large. You have to assemble the clamps yourself (came detached) which was kind of annoying. the front came up below my boobs. it literally only came up like 7 inches from the hips. ridiculous! unless you are tiny with an abnormally short torso and no tits, this will not fit you. Butt looked good tho!"
B019HNXBFG,"JNCO Men's Blue J Twin Cannon Jeans- Leg Opening 26"" (30)",JNCO,,,"Jeans are super comfortable and arrived on time.

Most comfortable jeans ever. So good. So quality."
B00ZR7TFTI,"ZKCostume Womens Basic Wide Leg Denim Jeans Casual Pants (Blue, 10)",ZKCostume,,,Fits ok but size long is not long enough!
B00EY9VLEC,Cowgirl Tuff Western Jeans Womens Saddle Ready 31 Reg Med Wash JSADRY,Cowgirl Tuff,,,My wife likes these very much. She ordered more!
B00LZFKKAY,VonFon Womens Skinny Jeans Leggings Jeggings Long Pencil Pants 20 Candy Color,Vonfon,,,Way to small.
B00VWC8VKQ,TaiPove Women's Retro Ripped Hole Denim Jeans Blue White Loose Pants,,,,Returning!!
B00NHXP5JS,Women Gray Denim Like Faux Jean Pants Leggings,BeeThitima,,,"fits great

jean leggings,great

We got to be careful with these Chinese made garment the size for example XL is like a size 0, I wear a large and I bought an XL to be safe and the thing still don't fit , it is so thin ,flimsy and small, just a waste of money I am just going to donate it

The print is not as vibrant as the pictured and the material is a bit thin. I usually wear a size10 and its a bit bigger than I would expect a jeggings to fit . Still usable though

Didn't fit as expected

Love these

There was a snag in the butt area when I received it. Would like to return it.

I returned the item!"
B00U9XJY14,"PajamaJeans - Straight Leg Cargo Pants for Men, Bark,X-Large,Brown",,,,"Looks just like real pants. Wear anywhere. Drawstring, no fly.

Very soft and comfy. I don't actually wear these in public, just for lazing around the house. Im 65 and I was a little concerned theyd be too short. To my surprise they fit great. Id say a 34 inseam or so.

They are a bit long. I am a 30 length, and man the xl must be a 34. But best pants ever. So comfortable, you will never wear real pants again."
B00P915VQS,Jeansian Men's Fashion Jacket Outerwear Tops Hoodie,jeansian,,,cheap material
B00D9EGWM4,Miss Me Women's Embellished Fleur-De-Lis Embroidery Bootcut Jeans Denim 25,,,,"Down right love these pants!

Super cute and flattering."
B01CGU9DAE,"Lucky Brand Mens 361 Vintage Straight Jeans (San Fernando, 34x30)",,,,"This is someone else's review but it is exactly how I feel about Lucky jeans. ""Fits great, comfortable, and looks good. Only downfall is they feel real thin and are made in China which leads me to believe as awesome as they look and feel it won't be long before they rip""."
B00X5FXZL8,Women Hot Lacing Slim Sexy Low Waist Burr Cut Off Mini Jean Denim Shorts Pants White M,Blansdi,,,I make money in these
B008ZOUH0Q,Wrangler Men's Jeans 947 Regular Fit Stretch Indigo 32W x 36L,,,,"Wonderful fit and color. Easy to take care of, washes well. Great to be able to get what I want without going to the mall."
B0148VALOQ,Cowgirl Tuff Womens Medium Wash Cotton Blend Jeans Cross Western Victory 30 RG,Cowgirl Tuff,,,"My new favorite jeans! I love that they were true to size ~ length too! The stitching down the legs & on pockets make them fun to accessorize with.

Love the jeans!"
B00PRZ4CRK,Jeansian Men's Slim Fit Long Sleeves Casual Shirts Hoodies,jeansian,,,I purchased also the red. I love the design. The fabric used is somewhat stretchable so it snugs well. It is modern and fashion forward. I love them.
B015KDGAVO,ITFabs Women Ladies Long Sleeve Denim Shirt Dress Casual Slim Jeans OL Dress,ITFABS,,,Reasonable make for the price
B00WCHFX9W,NQ Womens Casual Loose Stretch High Waist Harem Pants Jeans L Light Blue,Nanquan-women clothes,,,"I was skeptical to buy these pants because there was no reviews but I took a chance. So basically here's my opinion. I like these jeans a lot BUT the title says they are stretchy, but the are in fact not at all. They don't stretch even a little. Which is not a problem if you get a large enough size. All in all I like these jeans but to be honest you could buy jeans exactly like this anywhere really and they might feel a little better. These jeans are also very short. I have to roll them up because they are so short. But to me that's not a problem because I roll all my pants up."
B015Y21QJM,Wrangler Genuine Mens New Day Loose Fit Jeans 32W x 32L New Day Blue,,,,"Looking good, but the color is different to the photo..."
B01C2IMCDU,"Perman Women Fashion Jeans Stretchy Zipper Ripped Tights Long Pants (S, White)",Perman,,,cheap material hate it
B00EW4VM20,Cruel Girl Western Denim Jeans Womens Slim 11 Long CB51053003,Cruel Girl,,,Great jeans
B019HNXBFQ,"JNCO Men's Blue J Twin Cannon Jeans- Leg Opening 26"" (40)",JNCO,,,"nice fit my husband loves them

Just as expected

They're still the same like back in the day.

These are the most comfortable pants on earth. If you've never worn a pair, you haven't lived."
B00M9V8E2E,Towallmark(TM)Women Cut Off Low Waist Denim Jeans Mini Hot Pants (29),Towallmark,,,"Don't know how they measure but they were way small

I like the tight look and feel to it. Just like how I wanted :)

to smal!"
B01DVU9UNI,Valuker Men's Slim Fit Denim Short Jeans Light Blue W32,,,,"Very good quality

My Grandson loved these shorts. M"
B00LHO1FM0,Egelbel Women Stylish Overall Pants Washed Jeans Denim Shorts Jumpsuit,Egelbel,,,Fits small.
B00LMUP9SU,Jeansian Men's Slim Fit Long Sleeves Casual Shirts Z001 Red M,jeansian,,,"Good

I like the fit, but the color on the one I received is a brighter red than pictured. The pattern markings are also reflective/gloss of which I'd prefer to be flat and non-reflective.

Extremely cheap stitching. I might get one or two uses out of it before it falls apart. I would be hesitant to put this in the washer

worst buy I ever made on amazon

i liked the design but i wish it would of been maybe died into the shirt because when you wash this shirt i think the design is going to come off

the material is a bit too thin and the size isn't really what i had expected

Bad quality

Great looking shirt"
B01ARG5WNQ,SNAP&STRAP Men's Distressed Skinny Swag Jeans Blue 32,Snap&Strap,,,Perfect
B00MXV71X8,Your Gallery Women's Elastic Waist Denim Coat Hoodie Outerwear Jean Jacket,Your Gallery Clothes,,,i love this jacket it was exactly how i expected it to be and more it fits perfect. the only bad thing about this is that the sleeves are short but i was told that was how the style was of the jacket. other than that i love this item and i will be looking forward for something like this again.
B00CFQW0CS,Lee Jeans Riders Women's Knee Length Denim Shorts White With Pink Belt-6M White,,,,"I usually wear a size 4 in jeans but since I liked the looks of these shorts I decided to purchase the size 6 and then maybe wash them in hot water a few times and see if they would shrink to fit me. However, upon receipt I tried them on and they were extremely tight on my size 4. Also, they are not knee length. They come about half way my thigh. Totally not what I had expected. Seems to be a nice quality and style but not described well."
B0118HLY4Y,"Vibrant Women's Juniors Bell Bottom High Waist Fitted Denim Jeans, Grey Stone,13",Vibrant,,,"OMG! I was so scared of trying these because I'm still so used to wearing low-rise pants (why??!!???) but I'm SOOO happy I invested the money!!! Not only do they fit perfectly, the denim material is so super soft!! I got the grey pair and they were exactly as I was hoping!! They are a little long, I'm 5'5"" but I'm not even going to permanently hem them because if I wanted to do these ""bells"" justice, I'm gonna need some cute platforms some day!! I tried them with flats which is all I can wear now and maybe I will use some of that hemming tape but it's not totally necessary, maybe an inch. I'm glad they're long because I hate the look of platform shoes with bell bottoms! Defeats the purpose!! The other thing, the high waist...I don't know why I didn't transfer sooner because now I can wear all the cute crop tops I used to back when I had the courage to when I was younger without feeling totally inappropriate! So so cute, I'm saving up to buy some regular denim colored ones now!!!"
B00MHLX7TG,Men's Casual Slim Fit Skinny Pencil Jeans Straight,ACEFAST INC,,,delivered in a timely manner and as advertised. No problems whatsoever
B0119Z917M,Ehcojdeb Hot Women Sexy Low Waist Cut Off Lacing Mini Jean Denim Shorts Pants Black L,Ehcojdeb,,,"Very cute but way to small ......

They're so comfy. Don't give any muffin top haha I was worried about sizing so I went with a medium I'm a 24/00 and they fit perfectly. Word of advice for those even a bit conservative. They do leave the bottom quarter of your butt out (not a problem for me or those who don't mind that wearing them over a bikini or whatever) but all in all definitely going to be buying more shorts from this company."
B01FZNWWY8,"Levi's Women's 524 Bootcut Jean, Blue Rosemary, 28/7 Medium",,,$39.99,"I Love these jeans, but I read a review that said they don't have holes. They absolutely do. So disappointed! (Sending them back) the one hole is Right at my knee, and Ive had a hole there before... it ends up ripping completely from side to side, and you rip it more every time you put them on... Above and below the rip pretty much separates the leg of the jeans into 2 pieces OK if you want to make them into shorts.

i like it

stylish

they are a good fit and look and great."
B01ARGOY6M,"EPYA Women's Plus Size Stretch Solid Color Denim Jean Leggings, 72P-Black, XL",EPYA,,,Did not work for me.
B00LZFKC3O,VonFon Womens Skinny Jeans Leggings Jeggings Long Pencil Pants 20 Candy Color,Vonfon,,,purchased for skinny grand child.
B01595R120,"PajamaJeans Women's Skinny Stretch Corduroy Pants in Merlot G04615,Merlot,XLG (16-18)",,,,"Cute, but order a size larger than you normally would (for Pajama Jeans).

Quick ship, fit great. Love these pants!

I was expecting a skinnier leg since these are ""slim fit"" but they are comfortable and a great color.

Love the color"
B018XUSO42,"DKNY Jeans Mens Full Zip Hooded Sweatshirt-Charcoal, Medium",,,$38.99,"my brother love it

Fits great very comfortable.

Slim fit, but soft and comfortable.

Nice hoodie, but the one shipped to me was Pine, not charcoal.

Everything about this hoodie is great EXCEPT its LONG. Something Im not too fond of.

Very nice"
B00WJABKT4,TF Star Women's One Shoulder Rhinestone Evening Prom Formal Dress-16,TF Star,,,"Well, I'll start off by saying it is a beautiful dress no matter, but I ordered it in the correct size and it was slightly too small. The things I didn't like we're the hook and eyes on the shoulder strap, they were sewn on poorly and didn't stay hooked well at all, second was the fact that the diamonds on the top were completely blue and not translucent or white.

Fast delivery and beautiful dress..."
B015E0SVG0,Misscat Women Sexy Button Down Shirt Casual Long Sleeve Slim T-shirt Blouse Tops (S),Misscat,,,"To small and cheap fabric

It was somewhat small and does not fit as displayed in the photo

Way too small...very upset..

The shirt is too small. I bought a large and the shirt does not look like the pictures when fitting an adult. The shirt is so small it looks like only a child can wear it."
B00X69GNV2,"LnLClothing Junior's Distressed Skinny Jeans, Blue, 9",LnLClothing,,,"The size I ordered was great but these are definitely not low rise. The waist comes up past my belly button. Cute pants otherwise.

The jeans I received are not even close to the ones in the picture. The color is much lighter, the stitching and button and a completely different color. The distress pattern is totally different. And in general they just appear to be a cheap, lousy version of the jeans in the picture. I could not be more disappointed.

I ordered a size 7 and they fit, but they fit a little more snug than a typical size 7. The stretchiness of the material is nice and makes them very comfortable. They look just like the picture, so I got exactly what I expected. Decent quality for such a low price! The product was delivered WAY faster than the estimated delivery date! Overall, I'm satisfied with this product, just keep in mind they do run just a little small.

Awesome jeans!!!! Fit perfect, little bit stretchy which I love. They are so comfortable, I would buy them again!

These jeans are awesome! They arrived quickly and fit true to size. They have some stretch to them which I love. Distressed as shown in the picture. You can't beat the price of these jeans, even with the shipping. I am already checking for other jeans from this brand/seller.

These were the first pair of pants I had ever ordered from Amazon... I've purchased at least 3 more pairs since then. What does that tell you? Very cute, wonderful fit and I didn't need to order a different size than what I'd normally wear. I love them!

I'm leaving 2 stars but I will tell you I'm returning this item. The material and color was great, but I typically wear an 8 so I ordered a size up. I could get them on but even for skinny jeans they were way to tight for comfort. Also, I have very long legs but even these were about 4 to 5 inches to long.

Fit as expected and great quality for the price!

I love them they fit great

Absolutely wonderful will not hesitate to buy again thank you so very much

Love These Jeans Must buy!

I'm 5'1 and at the moment still losing weight post baby currectly at 155 lbs. Depending on the jeans I can wear 5, 7, or 9. I have the big bottom and thighs type build. I ordered a 7 in these. They are just a bit too large (stretchy) though comfortable but too long for my short build. I have to roll them up twice to come above my booties. I noticed others did not get the same distressed look as pictured but I did. Overall these are nice jeans though I wish I would have gotten a 5. The hassle is not worth returning but to me it is worth buying another pair in the smaller size.

I love these jeans! they're super comfortable, and stylish.

No complaints here. .happy with my purchase

Wonderful fit. Ordered a 15 and would definatly recommend! Looks just like photo!

They do run small but make your backside look awesome!

Fit great, arrived quickly, the denim is a bit tough so they should last long however if the denim were softer they'd be more comfortable to wear but still money very well spent. The calves are pretty tight and i have fairly small calves

Luv them

Loved the pants and had sooo many compliments! Arrived in timely fashion would buy again and again thank you!

Good

Fits great!

The product fit me when I put it on and they looked nice but they were really uncomfortable Fabric and they kept sliding down and nothing I could do to keep them up

like it alot

Nice

So happy with these jeans! They are medium high waist and they fit just right for me. The length is good and they aren't super skinny, which is what I was looking for. There is a little stretch in the material which is nice too.

This was my first time buying jeans online. I bought them on a thursday and i got then the following tuesday! Tried them on they fit very well but with me only being 5'0 they were passed my belly button. Size was perfect! Will be buying more soon!

Meh. This is my second pair of these jeans. The first pair looked like the photo and though they fit a l"
B01EFZEQOQ,LATUD Women's Short Sleeves Fashion Plaids Slim Fit Cotton Shirt Blouse Green,LATUD,,,"I sent it back for the next size up. I ordered a M which I usually wear, but it was a bit snug so I ordered a large. Still waiting for that one. Quality shirt though."
B01E5MFHUG,Fruits Obar 2016 Assorted Colors Undertale Stay Around Navy Males Shirt Medium,Fruits Obar,,,"I ordered a medium since I've ordered clothes from Asia before so I assumed it would run a bit smaller than normal. I normally wear mens small and medium fits me just fine. I love Undertale!!! So happy to have this shirt and represent the game. I threw it in the wash right away because it had a strange odor to it and I didn't want to risk getting some kind of rash. Overall, l love the shirt!!"
B00DLZ0RUE,Yazilind Black Bead Pendant Flower Rose Lace Choker Handmade Necklace Lolita 12in,,,,"Amazing look to the necklace, bought for Halloween, perfect for my outfit, but it looks like it's for a child. The smallest hook is about as big and my ankle. The biggest is about 3 inches smaller than my average neck. Had to buy an extension. Also had a bunch of random loose strings hanging, just poorly made. But for $5, I will make it work. Wouldn't wear it on an ordinary day....

Its nice when you first get it, but after about 4 days, the lock on the back had broken and a few days following the chain had broke, but the chain was fix able, and the lock still makes it useable. Its also kinda awkward, for me due to the fact it had folded up awkwardly and didn't fall right on my collar bone/ neck.

My kids love it . very nice

Beautiful

Item not as described

Itchy.

Very pretty

Pretty but the lace part curls up

Love it had to order for my friends

Cute.

I sent it back. Not what I expected. The picture was different than what I got.

great for a vampire or steampunk costume

Excellent

beautiful

I love this piece of custom jewelry even when I gave it a 4star ....the claw piece fell off like 3 times but I fixed it..its a beautiful piece so I didn't mind it at all I would tell people to get it ..you will get alot of compliments on it.... I""m happy

I love this necklace and does my husband it fits great

Packaging the items is not suitable for shipping,I mean most of the items were out of their plastic tiny cover,and mix with each other,some I had fix the clips again with my tools, they can enhance that only for shipping items

Little fragile but it worked perfectly fine during my visit to the renascence faire. If handle with care could be use many times!

This piece just blows everybody away every time I wear it, contrary to what the other reviewers say, I didn't find my purchases of Yazlind made cheaply at all! I love all my pieces! And I bought quite a few.

Broke the second time I wore it. I fixed it myself, but most people probably would have been pretty upset.

Needs to be ironed

THANK YOU

Love it!

So pretty many compliments.

Wife has worn this a few times, clasp hasn't broken and she gets rowdy. Looks pretty on her. Delivered on time.

Different.

Beautiful piece of jewelry. Very fast shipping.

I absolutely love this necklace i cant wait to wear it out. it wasn't too small like complaints on here. im pretty average size i guess and it fit a little loosely

Awesome love the necklace! !

Clasp broke while putting it on the first time.

The clasp is pretty flimsy and broke on the 1st time I wore it. It was inexpensive but is very cute! I got my money's worth with all the compliments I received while wearing it! I would order again and keep in mind it's basically a one wear item.

Great choker. The clasp is a little delicate so handle it carefully or it will break. Other than that great costume jewelry.

Great price, pretty

Love it!

love this

It's unuseable ..... came with only one clasp!

I got three necklaces they arrived sooner than I expected, they look exactly as pictured and I am very happy with them all! Thank you!

For the price it was great. But onE chain fell off while simply walking around. Booo. Overall, I'd probably order another if I needed something similar.

This costume jewelry broke the day it arrived after 1 use. Worthless

I have an average sized neck--curvy girl--so I was worried it would be too short. It is not. It hangs beautifully and is perfect for Halloween.

necklace is very pretty.

Broke on second wear.

NICE

I was really happy to get this. However, when I took it out of the package and tried to clasp it, the clasp was broken. It looked like it was missing a piece connecting it to the main part of the necklace. I had to take apart one of the loops in another piece of jewelry to fix it. I really did not want to do that. I expected it to arrive in one piece. After fixing it, It looks great on my neck.

I really do like it, but the chain broke after one time of trying it on and I haven't "
B01C57KQT0,Eleganlife Women's Long Sleeve Fake 2PCS Chinese Style Cotton Linen Long Dress,Eleganlife,,,"ABSOLUTELY DARLING! Received it as a gift after putting it on my wishlist. So glad that I followed the advice of other reviews according to size. I wear 34 F and measure to about 5'6 in height, and this laid really nicely on me in the size L (I usually wear between size 4-6 in U.S. Dress Size.) Although I do love the fit, the sleeves fit more closely than they look. I chose the ""yellow"" color but it came in a more chartreuse looking color, not as earthy toned as the picture. It also doesn't come in 4-6 days, my parents informed that it arrived a little over a month later. Thus order with plenty of time. Material has a linen feel but feels nicely layered so you will get to breathe but also feel a bit covered. Planning to purchase others!

This dress fit me perfectly! I'm 5ft5 weigh 140lbs and have a C cup bust and ordered a size L. I don't know what's up with the negative reviews. The dress looked just like the pic. Just beware that the dress will b kneelenght or close to it if u r taller than 5'7ish. Also, if u r a chubby or heavier girl this dress is probably not for u. And if u r particularly busty, then this dress is probably not for u either. I read some reviews that said that the dress was see thru but it's definitely not. Or at least the dress that I received isn't see thru. Definitely an Awesome buy!

Too small but love the style. Love this brand"
B01GCJYYY0,Women's Casual V-Neck Roll Over Short Sleeve Solid Loose T-Shirt Blouse WT XXL,Measoul,,,"I even ordered a bigger size but was still too small.

Hated it"
B00L4JJZZM,Bundle Monster 12 pc Baby Girls Soft Ribbon Bow Hair Clip Set - Master Set,Bundle Monster,,,"These bows are awesome and were really cheap! Would definitely recommend!

good quality

They are adorable!!

SO cute. The clip is on the wrong way for my personal taste but I'll adapt.

Definitely worth the money. Well made

arrived quickly. perfect size, not too big not too small. great quality so far. also love the variety of colors."
B01EUQRQXS,ROMWE Women's Sexy Summer Spaghetti Strap Cut Out Pencil Dress Red M,,,,"I love this dress. I wore it on Valentines Day and on my 21st birthday along with a few other nights out to the bar. Its super soft and stretchy, Im 57 and my weight fluctuates between 140-170lbs, and it fits no matter what weight Im at, but it definitely looks better at 150ish and below for the medium size. I am an F cup and it covers (most) of my boobs as long as Im at the 150ish mark.

I liked the dress, but couldn't keep the straps down so it looked like I was just wearing a bra all night. Comfortable enough to dance in all night.

I am 5'10"", 130lbs with measurements of 32,26,34 and I ordered an XS. I was worried that it would be too short, but this dress hits me right at the knee. It's a tiny bit big in the bust, but a little garment tape should make it fit just right. I would reccomend that if you are thin like me, order a size down from what you typically wear. I followed the size guide and it was pretty accurate, but I still could go a little smaller. I'm very happy with this dress. The material is thicker and better quality than I expected. Very pretty overall, I can't wait to wear it!

Loved it but it's too big on top.

This dress is very beautiful it's simple, sexy, and classy. I highly recommend buying this dress. At first I was a little scared to buy it because it's made in China and China usually comes in smaller sizes than in the U.S. I weigh 140 pounds and I'm a medium and it did me justice even though I'm overweight. I recommend people who have big boobs to NOT wear a bra with the dress because it'll show under the dress. I hope my review is helpful."
