movie_id,title,director,year,runtime,genres,review
tt0074967,Nightmare in Badham County,John Llewellyn Moxey,1976,102,"Drama,Horror,Thriller","Supposedly a ""social commentary"" on racism and prison conditions in the rural South of the 1970's, ""Nightmare"" is full of bad Southern stereotypes, complete with phoney accents. Not only would it be offensive to the sensibilities of most American Southerners, this tawdry piece of work comes off as just a thinly-disguised ""babe in prison"" movie--especially in its uncut original version. Nevertheless, acting is generally above average and the late Chuck Connors, in particular, does a good job of making viewers hate him--even though he looks somewhat uncomfortable in several scenes. There's also a change-of-pace role for the late Robert Reed, who appears as the lecherous warden, and Tina Louise (previously Ginger of ""Gilligan's Island"") made a rather believable sadistic prison guard. My grade: D. <br /><br />"
tt0075990,End of the World,John Hayes,1977,86,"Horror,Mystery,Sci-Fi","This film had a great cast going for it: Christopher Lee, Dean Jagger, Macdonald Carey, Lew Ayres -- solid b-movie actors all. But this downer of a movie didn't use any of them to any sort of advantage, with none of their characters even meeting on screen (though Christopher Lee does get to play opposite himself in several scenes).<br /><br />The motivations for the aliens in this movie seem to change at the drop of a hat. First, they just want to repair their ship and leave, then they turn on the main character by killing most of his friends and not releasing his wife after he gets them the crucial part they need. Then, out of nowhere, this ""peaceful"" race decides they have to destroy the planet because it causes too many ""diseases"" (though they do offer the main character and his wife a spot in their society).<br /><br />Most of the film is spent watching the man and wife drive or walk or stand around or sit at desks doing nothing. You almost wish they had gotten taken out with the rest of the planet at the end, just in vengeance for boring us to death.<br /><br />Unless you really like Chris Lee or seventies low-budget sci-fi, I'd give this one a miss. It falls into that narrow range of wasted celluloid between Star Odyssey and UFO: Target Earth."
tt0078480,Watership Down,"Martin Rosen, John Hubley",1978,92,"Adventure,Animation,Drama","Probable reasons why so many people on this site have enjoyed this:<br /><br />1. They might not have read the book. 2. They might enjoy gore and violence in a film. 3. They might be very young and therefore not understand the violence. 4. People might not understand how somehow more scary and more violent it is compared to the original book. 5. There are sure to be many other reasons not covered here.<br /><br />The only thing I liked about this film is the song ""'Bright Eyes"".<br /><br />If perchance, you happen to be one of those people who has read the book, enjoys calm and peaceful films without violence and are quite old and understand scariness and violence, you are sure not to like this. Otherwise you will almost definitely enjoy this.<br /><br />Like in the book, a rabbit called Fiver in an unsuspecting warren warns of terrible danger to come. Only a few rabbits - including his brother Hazel - believe him and they set out on a dangerous journey to find a new place to live..."
tt0079672,Opening Night,John Cassavetes,1977,144,Drama,"Sorry to go against the flow but I thought this film was unrealistic, boring and way too long. I got tired of watching Gena Rowlands long arduous battle with herself and the crisis she was experiencing. Maybe the film has some cinematic value or represented an important step for the director but for pure entertainment value I wish I would have skipped it."
tt0080140,Wise Blood,John Huston,1979,106,"Comedy,Drama","John Huston's Wise Blood was a more horrifying misrepresentation of Flannery O'Connor's book than I could have imagined. From the utterly terrible acting performances (and don't you, ""Oh that was done on purpose, you just don't get it"" me!) to the musical score that was more suited to an episode of Rockford Files, this film was revolting. I viewed it with no ill-will at the outset, and, in fact, expected a pleasant experience. But the misrepresentation of the southern characters, from the ridiculously fraudulent southern drawl to the lilting, comedic way their faith was portrayed, was inexcusable. Right down to it's end, which was completely devoid of any character sentiment, it failed in every place that O'Connor's book shined and resonated. The actors portraying the ""southern"" policemen may as well have been eating smothered hot-dogs from NYC street stands and quoting Godfather. The one redeeming acting performance was Ned Beatty's lively and dead-on representation of Hoover Shoates, a religious con-artist who hears Moates preaching the Church of Christ Without Christ and sees dollar signs and business opportunities. O'Connor's powerful book is most well-known for it's creepy, religious undercurrent that jibes the seemingly lifeless cadaver of ""Faith"". Mr. Huston's film is a shameful mockery of the author's intentions, as they are understood by me and most of her fans, if I may be so bold as to say so. While I acknowledge that I can't know exactly what the author wished to convey, I have enough affection for her and her works to desire to remain a fan. If I viewed Wise Blood the way Mr. Huston apparently did, I would have thrown it in the trash. For Flannery's sake, and mine, I forgive you, John Huston. The forgetting....that will take some time."
tt0081233,Stage Fright,John D. Lamond,1980,82,"Horror,Thriller","Jenny Neumann (from the sexploitation flick MISTRESS OF THE APES, the American slasher HELL NIGHT and others) is Helen Selleck, an American actress who gets a lead role in an Australian stage production. She's a virgin because as a little girl she saw her mom having sex and then accidentally caused the car accident that killed her. Meanwhile, a black-gloved killer prowls around the theater slashing up people with shards of glass.<br /><br />***MAJOR SPOILER***<br /><br />The killer is obviously Helen (she speaks in her dead mother's voice, washes blood off her hands after the murders and is seen killing a child molester with a broken bottle as a little girl!), but this has gratuitous heavy-breathing POV camera-work and conceals the identity of the murderer until the very end like it's supposed to be some big surprise.<br /><br />The entire cast seems obsessed with talking about, having or trying to have sex, and, in one case, even blackmailing their way into getting laid. There's quite a bit of nudity and blood, but there's no sense of continuity, the photography is murky and the editing (by Colin Eggleston, who also scripted and produced) is terrible. The theater setting for a slasher film predates Soavi's film of the same name and Argento's OPERA (both of which are better than this one ) by five years though, and Neumann is pretty hot."
tt0083170,Tarzan the Ape Man,John Derek,1981,115,"Adventure,Drama","there are three kinds of bad films - the cheap, the boring, and the tasteless. the only really bad movies are boring and tasteless. <br /><br />boring films are just, well, boring - if you don't leave quickly enough, you fall asleep.<br /><br />tasteless films actually have their defenders; but the fact remains that they are masturbatory aids for very sick people.<br /><br />only the cheap bad films are really funny, because the filmmakers wanted to make their films so desperately, they way-over-reached beyond their abilities and available resources.<br /><br />Bo Derek is just naturally boring and tasteless; fortunately, fate and a lack of funds and skill redeem her by making her seem cheap as well. this film is hilarious and it may well be the last really funny-bad film ever made.<br /><br />i first saw this in a theater, may god forgive me; i was laughing so hard i was rolling off my seat, and so too with most of the rest of the audience.<br /><br />it's clear that Derek and her husband-promoter, conceived of this film as, partly, a satire; unfortunately, the dereks clearly lacked any of the necessary resources to pull that off; consequently, the 'satirical' element comes off as some school-girl's impression of some gay young man's impression of frank gorshin's impression of the riddler in batman trying to pretend he's robin - it doesn't fly over our heads, it has no clue where any human head might be.<br /><br />on the other hand, there are some supposedly serious moments in this film - it is supposed to be an action film, remember - that are so astoundingly cheesy, one wonders if someone squirted spoiled milk in one's eye.<br /><br />as for Derek's infamous tendency to reveal her breasts - i can't imagine a less erotic nudity photographic display, she is so weird looking with those broad shoulders, i can't imagine what any one ever saw in her.<br /><br />as for the plot - such as it is - well, it isn't; Derek chases around Africa, and god alone knows why. then her father - Harris - pretends to act in some maniacal puppet-show, and then of course there's the hunk'o'Tarzan that seems to have wondered in from advertisement without knowing that the subject's changed - probably because he hasn't seen a script - apparently no one has.<br /><br />negligible camera work, shoddy editing - if it weren't for the 3-way with the chimp, the film would be unbearable -<br /><br />as it is, it's a real hoot."
tt0086665,"Auf Wiedersehen, Pet","Roger Bamford, Paul Seed, Baz Taylor, Anthony Garner, David Innes Edwards, Maurice Phillips, Sandy Johnson",1983,60,"Comedy,Drama","Geordies...salt of the earth characters...bricklayers...beer...Geordies...happy go lucky...adventures working abroad...salt of the earth characters...warm wonderful people...Tyne Bridge (tear in the eye)...brown ale...salt of the earth characters...cute little Red Indians children in Newcastle United tops...emetic...Geordies...salt of the earth characters...<br /><br />etc etc etc....<br /><br />Please. This is so poor. And you should know better Timothy Spall. They can't have paid you that much.<br /><br />As for Jimmy Nail. Well the kindest thing that can be said is that he is every bit as good an 'actor' as he is a singer and writer. Come on Jimmy, the joke's over. 'Crocodile Shoes' and 'Spender' were very funny, unfortunately I don't think they were supposed to be. With 'Auf Wiedersehen Pet' the opposite applies."
tt0086817,Transformers,"Andy Kim, Bob Kirk, Al Kouzel, Terry Lennon, Bob Matz, Norm McCabe, Margaret Nichols, Karen Peterson, Tom Ray, Robert Shellhorn, Bob Treat, Ray Lee, John Walker, John Gibbs, Jaeho Hong, Peter Wallach",1984,30,"Action,Adventure,Animation","Overrated and only for those people in their 20's whom wear particularly thick rose tinted glasses, who never actually saw it in the first place because they were to young. Awful animation, dialogue and a tired narrative. A real product of the 80's, the novel gimmick of a puzzle TOY (thats right, TOY not the absurd, pretentious and child alienating ""collectors action figurine""), sold on the back of a poor cartoon and other paraphernalia, only matters to those who bought the TOY when they were ""actual"" children in the period of '84' to '87'. It Has become cult because of those same adults are to immature to let go of their memories. Avoid."
tt0092359,Full House,"Joel Zwick, John Tracy, Bill Foster, Jeff Franklin, Tom Rickard, Peter Baldwin, Richard Correll, John Bowab, Lee Shallat Chemel, Howard Storm, James O'Keefe, Jack Shea, Don Barnhart, Tom Trbovich, Don Van Atta, Russ Petranto, Steve Zuckerman, Bill Petty",1987,22,"Comedy,Drama","Seriously. This is one of the most stupid family shows of all time.<br /><br />Plot- A family without a mother and 3 ""dads"" raise 3 little girls in San Francisco, California.<br /><br />Characters- Neat freak Danny, cartoon loving Joey, hair obsessed Jesse, spoiled brat Michelle, stupid DJ, and almost normal Stephanie. The creators of this show really want you to hate the characters, don't they? <br /><br />Therefore, I do not think anyone should watch this show. I only chuckled at a few moments in the show's whole running, and I think that instead of lethal injection, all criminals should be forced to watch this show, a torture far worse than anything else.<br /><br />1.5/10 or: D"
tt0092815,Daddy,John Herzfeld,1987,100,Drama,"My teacher taped this and showed it to us in Child Care to demonstrate how teen pregnancy affects people. It just demonstrated how teen pregnancy affects a childish jock not properly educated on how sex works and a whiny, unloved girl who throws fruit when angry and couldn't tell she was with the wrong man even if he wore a sign stating he was such. I wouldn't be surprised if the father of the baby had about eight girlfriends in the first edition of the script. Stacy's (the carrier of the baby) mother is a riot. She is oblivious to the fact her daughter is past the age of four and is seemingly unshaken when people spy on her through her dining room window. Bobby's (the father) best friend's name is Dewey, and is an obvious rip off of Sean Penn's character in Fast Times at Ridgemont High. This movie is horrid, simply because none of the characters are believable. Thank goodness it's only made for TV, limiting the public's chances of viewing it."
tt0100691,Stella,John Erman,1990,109,"Drama,Romance","An unmarried woman named Stella (Bette Midler) gets pregnant by a wealthy man (Stephen Collins). He offers to marry her out of a sense of obligation but she turns him down flat and decides to raise the kid on her own. Things go OK until the child named Jenny (Trini Alvarado) becomes a teenager and things gradually (and predictably) become worse.<br /><br />I've seen both the silent version and sound version of ""Stella Dallas"". Neither one affected me much (and I cry easily) but they were well-made if dated. Trying to remake this in 1990 was just a stupid idea. I guess Midler had enough power after the incomprehensible success of ""Beaches"" to get this made. This (predictably) bombed. The story is laughable and dated by today's standards. Even though Midler and Alvarado give good performances this film really drags and I was bored silly by the end. Stephen Collins and Marsha Mason (both good actors) don't help in supporting roles. Flimsy and dull. Really--who thought this would work? See the 1937 Stanwyck version instead. I give this a 1."
tt0101635,Curly Sue,John Hughes,1991,101,"Comedy,Drama,Family","It's hard to believe people actually LIKE this dreck! I do think kids can enjoy it, but to me it's the kind of kid film parents can't bear to sit through. Predictable plot, boring Belushi, and possibly the worst kid actor of all time. I will give the director some of the responsibility for the kid, but she was truly painful to watch. I feel embarrassed for her now, having people know it was her. When she sang the Star Spangled Banner I had to turn the sound off--then I came here and discovered they did that because she won Star Search. I've always felt Jim Belushi should be ashamed to trade on the name of his wonderful, sadly missed brother, and this crap shows why. Zero stars."
tt0106064,Mighty Morphin Power Rangers,"Terence H. Winkless, Robert Hughes, John Stewart, Shuki Levy, Robert Radler, Worth Keeter, Jonathan Tzachor, Jerry P. Jacobs, Armand Garabidian, David Blyth, Adrian Carr, Jeffrey Reiner, John Blizek, Marco Garibaldi, Douglas Sloan, Vickie Bronaugh, Isaac Florentine, Larry Litton, Paul Schrier, Strathford Hamilton",1993,30,"Action,Adventure,Family","Power Rangers, the completely awful kid's show from the 1990s still continues to disturb young children with it's complete cheesiness, and awful settings.<br /><br />This show was not entertainment, it was an excuse to teach children violence in showing kids how to fight one another in order to solve their differences.<br /><br />The toys were further demonstration in how to promote a violent television show and such.<br /><br />I have never been able to figure out what the purpose of this completely ridiculous show ever was.<br /><br />As such, it remains one of the worst kids shows ever made."
tt0109335,Breathing Lessons,John Erman,1994,93,Drama,"What a disgrace! I was checking this out hoping it would be an undiscovered James Garner gem and what a stinker it turned out to be! The production quality was fine, but the plot was undeniably lame and I can honestly say that I am only a couple hours older and a lot dumber now. The movie really had no redeeming qualities and if this kind of stuff keeps coming out, it will give Hallmark a bad name. For those of you who insist on knowing what it was about, it's about nothing, and in this case, it's not a good thing. We are subjected to watching one old ornery woman who is one of the dumbest creatures ever to roam the earth, who happens to be married to a real sweetheart who is probably the only person alive that could put up with her. She drags him through one mess after another, gets him into one embarrassing situation after another, and is proud of herself the whole time. Then the movie ends. What a relief that was! Not worth the time it would take to watch it, so do yourself a favor and skip this one, you'll be glad you did if you knew how bad this one really is."
tt0110763,The Pagemaster,"Pixote Hunt, Joe Johnston",1994,75,"Adventure,Animation,Comedy","There is a really good movie lurking just beneath the surface of the layers upon layers of cheese that is ""the Pagemaster"".<br /><br />I found this out when I watched this again this morning after neglecting it for years and years. I remember hating it with a passion when it first came out, but this time, I found that the special effects are quite good. The plot is just ""the Neverending Story"" with a creativity-endectomy, but it's an okay little flick for anyone who just wants some really awesome eye-candy. The animation is amazing, and I especially liked how the animators let their characters look and act a bit more surrealistic than the norm. I'm giving it a grade of three as I *would* have given it a two (just for parody value) if I had ever decided to watch this movie expecting it to absolutely blow my mind story-wise."
tt0113849,A Month by the Lake,John Irvin,1995,92,"Comedy,Drama,Romance","This film was slow but tedious and the acting often drifted into the land of ham. Redgrave's character was unappealing as the 60 something woman trying to compete with Thurman's 20 something for the love of Fox's character (why is beyond me). The title of the movie should have been ""Shallow people on the lake"". The actors played like they were in a rehearsal. A dreadfully predictable ending to boot. I can't believe this is on this website as a comedy!"
tt0120706,The General,John Boorman,1998,124,"Biography,Crime,Drama","This was a disappointing film. The people seem to have no substance, the lead protagonist Martin Cahil has zero redemptive values, in fact everyone in it including Jon Voight epitomizes sleeze. I would not recommend this film to anyone. The violence is distasteful, though artfully done. The filming is to black, at least the print i saw fit this category. A disappointment."
tt0127503,Death House,John Saxon,1988,90,"Action,Horror,Sci-Fi","I myself am a big fan of low-budget 80's horror films. This isn't the worst but still not to spectacular. The plot line is decent but drags out way too long. You're through half the movie before you even get to see any zombie action. The kills aren't very creative and the zombies aren't too crafty. I truly think this movie would have been better if they left out the zombies and just made it into some mafia flick. It's watchable but I feel that this film did steal at least an hour of my life. I'll give the film credit for being somewhat original. If you are really into B horror movies it's worth a viewing but if you're not, don't bother. But you don't have to take my word for it."
tt0127901,Starstruck,John Enbom,1998,90,Drama,"This was a truly insipid film. The performances are third rate, and the dialogue is so stilted that at times it seemed to have just rolled over and died. My reason for renting this was simple: Find a movie with scriptwriting. I needed a visual aid for my presentation, so I figured why not use a clip? Boy was I wrong. After searching my local video store, I came upon this, where it was suspiciously titled ""Starstruck"". I thought, ""What the hey"", and decided to give it a try. Well, I was very unhappy with my results. There was maybe one scene I could use, and meanwhile, I was practically falling asleep because of the sheer banality of the flick. So.....I took this back and picked up Ed Wood. There's a movie I can use as an example. Then again, anything would be presentable compared to the drivel that is ""Starfucker""."
